old_label,old_id,action,new_target,semantic_basis,evidence_url,confidence
PruefungNachweis,pn_statik_nachweis,KEEP+wire->Nachweis(method),nf_standsicherheitsnachweis,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pn_staubbewertung,KEEP+wire->Nachweis(method),nf_schadstoffpruefung,concrete test method under its Nachweisforderung,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
PruefungNachweis,pn_staubschutz,KEEP+wire->Nachweis(method),nf_schadstoffpruefung,concrete test method under its Nachweisforderung,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
PruefungNachweis,pn_transportsicherung,KEEP+wire->Nachweis(method),nf_herkunfts_und_rueckbaudokumentation,concrete test method under its Nachweisforderung,https://din.one/pages/viewpage.action?pageId=160465716,0.9
PruefungNachweis,pn_ug_uw_wert,KEEP+wire->Nachweis(method),nf_u_wert_oder_energie_info,concrete test method under its Nachweisforderung,https://www.gebaeudeforum.de/ordnungsrecht/geg/,0.85
PruefungNachweis,pn_ug_wert,KEEP+wire->Nachweis(method),nf_u_wert_oder_energie_info,concrete test method under its Nachweisforderung,https://www.gebaeudeforum.de/ordnungsrecht/geg/,0.85
PruefungNachweis,pn_ultraschall,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pn_ultraschall_dickenmessung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pn_untergrundhaftung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pn_visuelle_festigkeitssortierung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pn_wasseraufnahme,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pn_wasserdichtheit,KEEP+wire->Nachweis(method),nf_produktstatus_und_leistungserklaerung,concrete test method under its Nachweisforderung,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
PruefungNachweis,pn_werkspruefung,KEEP+wire->Nachweis(method),nf_produktstatus_und_leistungserklaerung,concrete test method under its Nachweisforderung,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
PruefungNachweis,pn_zugversuch,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_abbrandbemessung,KEEP+wire->Nachweis(method),nf_brandschutznachweis,concrete test method under its Nachweisforderung,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
PruefungNachweis,pr_bohrkernpruefung_beton,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_brandschutznachweis,KEEP+wire->Nachweis(method),nf_brandschutznachweis,concrete test method under its Nachweisforderung,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
PruefungNachweis,pr_dokumentenpruefung_bestand,KEEP+wire->Nachweis(method),nf_herkunfts_und_rueckbaudokumentation,concrete test method under its Nachweisforderung,https://din.one/pages/viewpage.action?pageId=160465716,0.9
PruefungNachweis,pr_eignungspruefung_baulehm,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_festigkeitssortierung_holz,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_feuchtepruefung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_geometrische_vermessung,KEEP+wire->Nachweis(method),nf_zustands_und_massaufnahme,concrete test method under its Nachweisforderung,https://din.one/pages/viewpage.action?pageId=160465716,0.9
PruefungNachweis,pr_holzsortierung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_korrosionspruefung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_materialbeprobung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_materialpruefung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_schadstoffpruefung,KEEP+wire->Nachweis(method),nf_schadstoffpruefung,concrete test method under its Nachweisforderung,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
PruefungNachweis,pr_schadstoffscreening,KEEP+wire->Nachweis(method),nf_schadstoffpruefung,concrete test method under its Nachweisforderung,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
PruefungNachweis,pr_schweissbarkeitspruefung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_sichtpruefung,KEEP+wire->Nachweis(method),nf_zustands_und_massaufnahme,concrete test method under its Nachweisforderung,https://din.one/pages/viewpage.action?pageId=160465716,0.9
PruefungNachweis,pr_statische_nachweisfuehrung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_zerstoerende_pruefung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_zerstoerungsfreie_pruefung,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_zugversuch,KEEP+wire->Nachweis(method),nf_materialpruefung,concrete test method under its Nachweisforderung,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
PruefungNachweis,pr_zustandsbewertung,KEEP+wire->Nachweis(method),nf_zustands_und_massaufnahme,concrete test method under its Nachweisforderung,https://din.one/pages/viewpage.action?pageId=160465716,0.9
Leistungsanforderung,la_aesthetik,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_angemessene_anwendung,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_arbeitsschutz,REWIRE->Nachweis/Frage,nf_absturzsicherung,performance requirement proven by Nachweis,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,0.85
Leistungsanforderung,la_bedienbarkeit,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_betriebssicherheit,REWIRE->Nachweis/Frage,nf_absturzsicherung,performance requirement proven by Nachweis,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,0.85
Leistungsanforderung,la_brandschutz,REWIRE->Nachweis/Frage,nf_brandschutznachweis,performance requirement proven by Nachweis,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
Leistungsanforderung,la_brandverhalten,REWIRE->Nachweis/Frage,nf_brandschutznachweis,performance requirement proven by Nachweis,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
Leistungsanforderung,la_dauerhaftigkeit,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_dichtheit,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Leistungsanforderung,la_f90,REWIRE->Nachweis/Frage,nf_brandschutznachweis,performance requirement proven by Nachweis,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
Leistungsanforderung,la_feuchteregulierung,REWIRE->Nachweis/Frage,nf_schadstoffpruefung,performance requirement proven by Nachweis,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
Leistungsanforderung,la_feuchteschutz,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Leistungsanforderung,la_feuerwiderstand,REWIRE->Nachweis/Frage,nf_brandschutznachweis,performance requirement proven by Nachweis,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
Leistungsanforderung,la_frostbestaendigkeit,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_fugenfreiheit,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_haftung,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_hygiene,REWIRE->Nachweis/Frage,nf_schadstoffpruefung,performance requirement proven by Nachweis,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
Leistungsanforderung,la_innenraumklima,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Leistungsanforderung,la_innenraumluft,REWIRE->Nachweis/Frage,nf_schadstoffpruefung,performance requirement proven by Nachweis,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
Leistungsanforderung,la_kantenqualitaet,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_korrosionsschutz,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_korrosionsschutz_kontaktkorrosion,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_luftdichtheit,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Leistungsanforderung,la_maschinenbearbeitbarkeit,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_masshaltigkeit,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_materialschonung,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_montierbarkeit,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_oberflaechenqualitaet,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_passgenauigkeit,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_qualitaetssicherung,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_r90,REWIRE->Nachweis/Frage,nf_brandschutznachweis,performance requirement proven by Nachweis,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
Leistungsanforderung,la_rei90,REWIRE->Nachweis/Frage,nf_brandschutznachweis,performance requirement proven by Nachweis,https://www.baunetzwissen.de/daemmstoffe/fachwissen/normen/din-en-13501-klassifizierung-von-bauprodukten-und-bauarten-zu-ihrem-brandverhalten-1005853,0.9
Leistungsanforderung,la_risikominderung,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_rueckbaubarkeit,REWIRE->Nachweis/Frage,nf_herkunfts_und_rueckbaudokumentation,performance requirement proven by Nachweis,https://din.one/pages/viewpage.action?pageId=160465716,0.9
Leistungsanforderung,la_rueckverfolgbarkeit,REWIRE->Nachweis/Frage,nf_herkunfts_und_rueckbaudokumentation,performance requirement proven by Nachweis,https://din.one/pages/viewpage.action?pageId=160465716,0.9
Leistungsanforderung,la_rutschhemmung,REWIRE->Nachweis/Frage,nf_absturzsicherung,performance requirement proven by Nachweis,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,0.85
Leistungsanforderung,la_schadstofffreiheit,REWIRE->Nachweis/Frage,nf_schadstoffpruefung,performance requirement proven by Nachweis,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024,0.9
Leistungsanforderung,la_schallschutz,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Leistungsanforderung,la_schlagregendichtheit,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Leistungsanforderung,la_schweissbarkeit,REWIRE->Nachweis/Frage,nf_materialpruefung,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_sicherheit,REWIRE->Nachweis/Frage,nf_absturzsicherung,performance requirement proven by Nachweis,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,0.85
Leistungsanforderung,la_standsicherheit_modul,REWIRE->Nachweis/Frage,nf_standsicherheitsnachweis,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_tragfaehigkeit,REWIRE->Nachweis/Frage,nf_standsicherheitsnachweis,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_transparenz,REWIRE->Nachweis/Frage,nf_produktstatus_und_leistungserklaerung,performance requirement proven by Nachweis,https://www.ressource-deutschland.de/service/rechtlicher-rahmen-zur-ressourceneffizienz/eu-bauprodukte-verordnung-2024/3110/,0.9
Leistungsanforderung,la_verbundfaehigkeit,REWIRE->Nachweis/Frage,nf_standsicherheitsnachweis,performance requirement proven by Nachweis,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609fe39/cen-ts-1090-201-2024,0.9
Leistungsanforderung,la_waermeschutz,REWIRE->Nachweis/Frage,nf_bauphysiknachweis,performance requirement proven by Nachweis,https://www.feuertrutz.de/brandschutzklassen-nach-din-4102-und-en-13501-1-26072017,0.8
Huerde,h_akzeptanzproblem,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_anschlussproblem,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_aufbereitungsaufwand,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_ausschreibungsproblem,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_bauproduktstatus,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_brandschutzkonflikt,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_bruch_beschaedigungsrisiko,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_datenluecke,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_dauerhaftigkeit_restlebensdauer,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_entwurfsbindung,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_fehlende_datenstandards,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_fehlende_lagerflaeche,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_fehlende_standardisierung,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_gewaehrleistung,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_haftung,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_heterogenitaet_chargen,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_hygieneanforderung,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_kompatibilitaetsproblem,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_materialqualitaet_unklar,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_mengenunsicherheit,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_schadstoffbelastung,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_technische_freigabe,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_terminunsicherheit,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_toleranzen,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
Huerde,h_unkonventionelles_material,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_verfuegbarkeitsproblem,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_witterung_feuchte,KEEP (market/logistics),-,"distinct market/logistics axis, not regulatory",,0.7
Huerde,h_zustand_unklar,DELETE (regulatory),-,regulatory barrier replaced by evidenced Frage/Nachweis,,0.7
