entity,group,property,total_in_group,nodes_or_rels_with_property,coverage_pct,missing_count,types,type_drift,empty_count,unique_values_seen_cap_1001,action,priority,reason,sample_values
node,Norm,country_short,103,14,13.59,89,str:14,,0,4,review_domain_property,P3,domain-specific value; decide per label,CEN || NL || DE || EU/EFTA+UK
node,Norm,definition,103,1,0.97,102,str:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,Dutch guideline for reuse of structural precast concrete / hollow-core slabs; used as project-relevant guidance where explicitly cited.
node,Norm,evidence_basis,103,69,66.99,34,list[str]:1; str:68,yes,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","reuse_rule_key_norm || [""reuse_rule_key_norm_family"",""reuse_rule_key_norm""]"
node,Norm,evidence_confidence,103,69,66.99,34,str:69,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,Norm,evidence_origin,103,69,66.99,34,list[str]:1; str:68,yes,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","inferred || [""repair_remap"",""inferred""]"
node,Norm,evidence_source_id,103,69,66.99,34,str:69,,0,1,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,q_circular_construction_reuse_graph_gaps_md
node,Norm,id,103,103,100.0,0,str:103,,0,103,keep_minimum,P0,identity handle required by constraints and patch tooling,norm_en_206 || norm_en_14081 || norm_en_771 || norm_en_13162
node,Norm,invalid_candidate_source_urls,103,1,0.97,102,list[str]:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://ww"",""https://www""]"
node,Norm,migration_origin,103,103,100.0,0,str:103,,0,2,drop_candidate,P1,generated/import/cache/debug metadata,mig_qext_b_source_urls || mig_qext_b_source_urls | mig_qext_c_primary_source_url
node,Norm,name,103,103,100.0,0,str:103,,0,103,keep_minimum,P0,human caption / browser display,EN 206 || EN 14081 || EN 771 || EN 13162
node,Norm,name_full,103,32,31.07,71,str:32,,0,32,review_keep_if_distinct,P2,keep only when materially different from name,"EN 206 — Concrete specification, performance, production and conformity || EN 14081 — Strength-graded structural timber || EN 771 — Masonry units (specification series) || EN 13162 — Factory-made mineral wool thermal insulation"
node,Norm,not_yet_referenced_in_corpus,103,5,4.85,98,bool:5,,0,1,drop_candidate,P0,known legacy/intake key from older cleanup plans,true
node,Norm,note,103,3,2.91,100,str:3,,0,3,review_keep_if_used,P2,human curation aid; keep only if actively queried,Prüfprotokoll für reclaimed steel laut ASBP; keine weiteren Normnummern ergänzt. || Energie-Berechnungsmethode || Referenced for historic steel profile assessment
node,Norm,repair_phase,103,1,0.97,102,str:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,1.5_1.6_residuals
node,Norm,repaired_at,103,1,0.97,102,str:1,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-21T07:18:07.317000000+00:00
node,Norm,review_status,103,103,100.0,0,str:103,,0,1,review_domain_property,P3,domain-specific value; decide per label,needs_source_url_review
node,Norm,scope,103,5,4.85,98,str:5,,0,2,drop_candidate,P0,known legacy/intake key from older cleanup plans,european || international
node,Norm,scope_note,103,16,15.53,87,str:16,,0,7,review_domain_property,P3,domain-specific value; decide per label,"EN national standard adoption across CEN/CENELEC members, country links reflect available member countries in this graph. || Dutch national standard for assessment of existing structures; relevant to structural reuse. || German visual strength-grading rules for structural sawn timber. || German wood-protection standard; relevant for reused exterior/structural timber."
node,Norm,source_resolution_status,103,103,100.0,0,str:103,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",needs_source_url_review
node,Norm,source_scope,103,103,100.0,0,list[str]:1; str:102,yes,0,4,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","controlled_vocab_seed || reuse_rule_seed || [""repair_phase_1_5_1_6"",""reuse_rule_seed""] || case_markdown"
node,Norm,source_trace_migrated_at,103,103,100.0,0,str:103,,0,2,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T10:47:30.445168+00:00 || 2026-05-23T10:57:26.711857+00:00
node,Norm,source_trace_migration,103,103,100.0,0,str:103,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_trace_zitiert_quelle_to_urls_2026_05_23
node,Norm,source_urls_updated_at,103,103,100.0,0,str:103,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22
node,Norm,standards_body,103,5,4.85,98,str:5,,0,2,review_sparse,P2,sparse property; verify it is not one-off import residue,DIN/CEN || ISO
node,Norm,strict_candidate_url_array_cleanup,103,1,0.97,102,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_candidate_url_array_cleanup_2026_05_23
node,Norm,strict_candidate_url_array_cleanup_at,103,1,0.97,102,str:1,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:08:50.487332+00:00
node,Norm,strict_source_url_cleanup,103,78,75.73,25,str:78,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_source_url_binding_cleanup_2026_05_23
node,Norm,strict_source_url_cleanup_at,103,78,75.73,25,str:78,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:01:59.122927+00:00
node,Norm,topic,103,5,4.85,98,str:5,,0,4,drop_candidate,P0,known legacy/intake key from older cleanup plans,sustainability_EPD || sustainability_LCA || LCA || design_for_disassembly
node,Nutzung,id,9,9,100.0,0,str:9,,0,9,keep_minimum,P0,identity handle required by constraints and patch tooling,nut_buero || nut_gewerbe || nut_infrastruktur || nut_kultur
node,Nutzung,migration_origin,9,9,100.0,0,str:9,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_qext_b_source_urls
node,Nutzung,name,9,9,100.0,0,str:9,,0,9,keep_minimum,P0,human caption / browser display,Buero || Gewerbe || Infrastruktur || Kultur
node,Nutzung,source_scope,9,9,100.0,0,str:9,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed
node,Nutzung,source_urls_updated_at,9,9,100.0,0,str:9,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22
node,OntologyAnchor,access_date,2,1,50.0,1,str:1,,0,1,review_domain_property,P3,domain-specific value; decide per label,2026-05-20
node,OntologyAnchor,actor_registry_loader_seen,2,1,50.0,1,str:1,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent10
node,OntologyAnchor,hinweis,2,1,50.0,1,str:1,,0,1,review_domain_property,P3,domain-specific value; decide per label,Sterne wurden bewusst nicht importiert.
node,OntologyAnchor,id,2,2,100.0,0,str:2,,0,2,keep_minimum,P0,identity handle required by constraints and patch tooling,q_akteursliste_master_md || q_controlled_vocab_seed
node,OntologyAnchor,name,2,2,100.0,0,str:2,,0,2,keep_minimum,P0,human caption / browser display,akteursliste_master.md || Controlled-vocab seed
node,OntologyAnchor,name_full,2,1,50.0,1,str:1,,0,1,review_keep_if_distinct,P2,keep only when materially different from name,Controlled vocabulary seed source — definitional taxonomy file (controlled_vocabulary.seed.kg.jsonl)
node,OntologyAnchor,primary_source_url,2,1,50.0,1,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii
node,OntologyAnchor,quelltyp,2,2,100.0,0,str:2,,0,2,review_domain_property,P3,domain-specific value; decide per label,actor_registry_markdown || controlled_vocab_seed
node,OntologyAnchor,source_count,2,1,50.0,1,int:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",163
node,OntologyAnchor,source_file,2,2,100.0,0,str:2,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",akteursliste_master.md || _neo4j/intake/controlled_vocabulary.seed.kg.jsonl
node,OntologyAnchor,source_resolution_status,2,1,50.0,1,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",url_set_from_legacy_zitiert_quelle
node,OntologyAnchor,source_scope,2,2,100.0,0,str:2,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",case_markdown || controlled_vocab_seed
node,OntologyAnchor,source_trace_migrated_at,2,1,50.0,1,str:1,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T10:47:30.445168+00:00
node,OntologyAnchor,source_trace_migration,2,1,50.0,1,str:1,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_trace_zitiert_quelle_to_urls_2026_05_23
node,OntologyAnchor,source_url_node_ids,2,1,50.0,1,list[str]:1,,0,1,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[""q_actor_andreas_kretzer_01"",""q_actor_andreas_kretzer_02"",""q_actor_andreas_kretzer_03"",""q_actor_barbara_buser_01"",""q_actor_barbara_buser_02"",""q_actor_barbara_buser_03"",""q_actor_barbara_buser_04"",""q_actor_christian_scho…"
node,OntologyAnchor,source_urls,2,1,50.0,1,list[str]:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""…"
node,Programm,_archive,29,4,13.79,25,str:4,,0,4,drop_candidate,P1,generated/import/cache/debug metadata,"{""actor_registry_mentioned"":true,""classified_reason"":""Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only."",""needs_project_file"":true,""import_status"":""registry_stub_only"",""classified_at"":""2026… || {""actor_registry_mentioned"":true,""classified_reason"":""Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only."",""needs_project_file"":true,""import_status"":""registry_stub_only"",""project_category"":""r…"
node,Programm,actor_registry_loader_seen,29,10,34.48,19,str:10,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent10
node,Programm,actor_registry_mentioned,29,6,20.69,23,bool:6,,0,1,review_domain_property,P3,domain-specific value; decide per label,true
node,Programm,aliases,29,5,17.24,24,list[str]:5,,0,5,review_keep_if_used,P2,human curation aid; keep only if actively queried,"[""Interreg NWE FCRBE""] || [""Reallabor B(e) Ware""] || [""REBRIDGE structural…"",""REBRIDGE structural reuse project""] || [""RE_USE Höfe Wien"",""REUSE Yards""]"
node,Programm,candidate_source_count,29,13,44.83,16,int:13,,0,4,drop_candidate,P0,derivable by query; should not live as stored property,2 || 163 || 10 || 5
node,Programm,candidate_source_status,29,13,44.83,16,str:13,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,needs_fact_url_review
node,Programm,candidate_source_urls,29,13,44.83,16,list[str]:13,,0,4,drop_candidate,P1,generated/import/cache/debug metadata,"[""https://gramaziokohler.arch.ethz.ch/web/d/lehre/453.html"",""https://gramaziokohler.arch.ethz.ch/web/d/lehre/375.html""] || [""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""… || [""https://www.gmp.de/en/projects/415/christ-pavilion-expo-2000"",""https://www.gmp.de/de/projekte/415/christus-pavillon-expo-2000"",""https://www.kloster-volkenroda.de/christus-pavillon"",""https://structurae.net/de/bauwerke/… || [""https://recreate-project.eu/2025/02/13/first-elements-reclaimed-by-the-finnish-cluster-reused-in-a-real-life-mini-pilot"",""https://www.skanska.fi/tietoa-skanskasta/media/uutiset/285259/Ensimmaiset-uudelleenkaytetyt-bet…"
node,Programm,classified_at,29,6,20.69,23,str:6,,0,1,drop_candidate,P0,known legacy/intake key from older cleanup plans,2026-05-15
node,Programm,classified_reason,29,6,20.69,23,str:6,,0,1,review_domain_property,P3,domain-specific value; decide per label,Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only.
node,Programm,co2_facts,29,4,13.79,25,list[]:4,,4,1,review_domain_property,P3,domain-specific value; decide per label,[]
node,Programm,cost_facts,29,4,13.79,25,list[]:4,,4,1,review_domain_property,P3,domain-specific value; decide per label,[]
node,Programm,end_year,29,4,13.79,25,int:4,,0,3,review_domain_property,P3,domain-specific value; decide per label,2023 || 2028 || 2026
node,Programm,eu_contribution_eur,29,1,3.45,28,float:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,1695121.69
node,Programm,eu_funding_programme,29,2,6.9,27,str:2,,0,2,review_domain_property,P3,domain-specific value; decide per label,Interreg North-West Europe || Research Fund for Coal and Steel (RFCS)
node,Programm,evidence_basis,29,1,3.45,28,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",dossier_anchored
node,Programm,evidence_confidence,29,1,3.45,28,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,Programm,evidence_origin,29,1,3.45,28,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,Programm,funding_amount_eur,29,1,3.45,28,int:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,12500000
node,Programm,funding_programme,29,1,3.45,28,str:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,SNSF PRIMA
node,Programm,funding_source,29,1,3.45,28,str:1,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",EU Horizon 2020
node,Programm,grant_agreement_reference,29,1,3.45,28,str:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,101157419
node,Programm,host_institution,29,10,34.48,19,str:10,,0,9,review_domain_property,P3,domain-specific value; decide per label,TU Berlin / Natural Building Lab || HTWG Konstanz || ZHAW Institut Konstruktives Entwerfen (IKE) || Empa
node,Programm,id,29,29,100.0,0,str:29,,0,29,keep_minimum,P0,identity handle required by constraints and patch tooling,prog_horizon_2020 || prog_urban_innovative_actions || p_eth_circular_construction_programme || prog_fcrbe
node,Programm,import_status,29,6,20.69,23,str:6,,0,1,review_domain_property,P3,domain-specific value; decide per label,registry_stub_only
node,Programm,invalid_candidate_source_urls,29,2,6.9,27,list[str]:2,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://ww""] || [""https://www""]"
node,Programm,lead_organisation,29,3,10.34,26,str:3,,0,3,review_domain_property,P3,domain-specific value; decide per label,Rotor || University of Stuttgart / Institute of Lightweight Structures and Conceptual Design || Madlen Kobi
node,Programm,migration_origin,29,29,100.0,0,str:29,,0,5,drop_candidate,P1,generated/import/cache/debug metadata,mig_qext_b_source_urls || mig_r7_b_resolve_orphans | mig_qext_b_source_urls | mig_qext_c_primary_source_url || mig_qext_b_source_urls | mig_qext_c_primary_source_url || 5_3_relabel_to_programm | mig_qext_b_source_urls | mig_qext_c_primary_source_url
node,Programm,name,29,29,100.0,0,str:29,,0,29,keep_minimum,P0,human caption / browser display,"Horizon 2020 (EU Forschungsförderung) || Urban Innovative Actions (UIA, EU) || ETH Circular Construction Programme || FCRBE"
node,Programm,name_full,29,16,55.17,13,str:16,,0,16,review_keep_if_distinct,P2,keep only when materially different from name,"FCRBE — Facilitating the Circulation of Reclaimed Building Elements || Reallabor B(e) Ware — Gebäudetragwerke aus Sekundärmaterialien Made in Berlin || Stuttgart 210 — weiterdenken, weiterbauen! || REBRIDGE — Reuse of Steel Components from Existing Bridge Structures"
node,Programm,needs_dossier_extraction,29,1,3.45,28,bool:1,,0,1,review_sparse,P2,sparse property; verify it is not one-off import residue,true
node,Programm,needs_project_file,29,6,20.69,23,bool:6,,0,2,review_domain_property,P3,domain-specific value; decide per label,true || false
node,Programm,node_role,29,10,34.48,19,str:10,,0,2,review_domain_property,P3,domain-specific value; decide per label,full_projekt || cross_reference_stub
node,Programm,note,29,1,3.45,28,str:1,,0,1,review_keep_if_used,P2,human curation aid; keep only if actively queried,Projektkonkreter Programm-/Pilotkontext; generischer Programmbegriff ist prog_recreate im controlled_terms.delta.
node,Programm,original_label,29,4,13.79,25,str:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,Projekt
node,Programm,primary_source_url,29,6,20.69,23,str:6,,0,6,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://rotordb.org/en/projects/interreg-nwe-fcrbe || https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation || https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii || https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/projects-details/43252449/101216665/RFCS2027
node,Programm,project_category,29,5,17.24,24,str:5,,0,5,review_domain_property,P3,domain-specific value; decide per label,research_or_market_program_stub || research_demonstrator_stub || demonstrator_or_research_project || reuse_network_project_stub
node,Programm,quality_tier,29,10,34.48,19,str:10,,0,1,review_domain_property,P3,domain-specific value; decide per label,tier_3_stub
node,Programm,quality_tier_computed_by,29,4,13.79,25,str:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,mig_5_1_quality_tier
node,Programm,quality_tier_facts,29,6,20.69,23,str:6,,0,1,review_domain_property,P3,domain-specific value; decide per label,"{""computed_by"":""mig_5_1_quality_tier"",""has_land"":false,""n_bg_quantified"":0,""n_curated_evidence"":0,""repaired_by"":""mig_repair_2_7_5_1_quality_tier_panel"",""has_components"":false,""has_metric"":false,""has_evidence"":false,""has…"
node,Programm,quality_tier_has_components,29,4,13.79,25,bool:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,false
node,Programm,quality_tier_has_evidence,29,4,13.79,25,bool:4,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",false
node,Programm,quality_tier_has_land,29,4,13.79,25,bool:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,true
node,Programm,quality_tier_has_metric,29,4,13.79,25,bool:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,false
node,Programm,quality_tier_has_year,29,4,13.79,25,bool:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,false
node,Programm,quality_tier_n_bg,29,4,13.79,25,int:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,0
node,Programm,quality_tier_n_bg_quantified,29,4,13.79,25,int:4,,0,1,review_domain_property,P3,domain-specific value; decide per label,0
node,Programm,quality_tier_n_curated_evidence,29,4,13.79,25,int:4,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",0
node,Programm,reuse_share_facts,29,4,13.79,25,list[]:4,,4,1,review_domain_property,P3,domain-specific value; decide per label,[]
node,Programm,review_status,29,29,100.0,0,str:29,,0,1,review_domain_property,P3,domain-specific value; decide per label,needs_source_url_review
node,Programm,scope_note,29,3,10.34,26,str:3,,0,3,review_domain_property,P3,domain-specific value; decide per label,"EU framework programme for research and innovation. Funded ReCreate (€12.5m) among other reuse projects. || EU initiative supporting urban-innovation pilots. Funded SUPERLOCAL Kerkrade among others. || ReCreate research project (Horizon 2020); €12.5m EU funding; pilots in DE, NL, FI."
node,Programm,short_description,29,13,44.83,16,str:13,,0,13,review_domain_property,P3,domain-specific value; decide per label,The project aimed to increase by 50% the amount of reclaimed building elements circulated in North-West Europe by 2032. || Berlin reallab developing simplified realization and value chains for demanding building structures from local waste/secondary materials. || Research programme + built youth-pavilion pilot demonstrating component reuse of Stuttgart 21 CLT concrete formwork. || The project develops scientific and technical foundations for safe reuse of steel components from decommissioned bridge structures.
node,Programm,source_count,29,6,20.69,23,int:6,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",2 || 3 || 1
node,Programm,source_freshness_summary,29,6,20.69,23,str:6,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","{""n_reachable"": 0, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-21""} || {""n_reachable"": 0, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": null}"
node,Programm,source_quality_summary,29,6,20.69,23,str:6,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","{""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 1, ""n_unchecked"": 1} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 0, ""n_unchecked"": 0}"
node,Programm,source_resolution_status,29,29,100.0,0,str:29,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",needs_source_url_review || trusted_incident_relationship_source_urls
node,Programm,source_scope,29,29,100.0,0,str:29,,0,4,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed || r7_b_orphan_resolution || actor_registry_association || case_markdown
node,Programm,source_trace_migrated_at,29,13,44.83,16,str:13,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T10:47:30.445168+00:00
node,Programm,source_trace_migration,29,13,44.83,16,str:13,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,mig_trace_zitiert_quelle_to_urls_2026_05_23
node,Programm,source_trust_score,29,2,6.9,27,float:2,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",0.0
node,Programm,source_urls,29,6,20.69,23,list[str]:6,,0,6,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://rotordb.org/en/projects/interreg-nwe-fcrbe"",""https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe""] || [""https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation"",""https://www.zrs.berlin/en/article/kickoff-reallabor-be-ware-2""] || [""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""] || [""https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/projects-details/43252449/101216665/RFCS2027""]"
node,Programm,source_urls_updated_at,29,29,100.0,0,str:29,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-22
node,Programm,start_year,29,4,13.79,25,int:4,,0,3,review_domain_property,P3,domain-specific value; decide per label,2018 || 2025 || 2022
node,Programm,status,29,10,34.48,19,str:10,,0,3,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,concluded || active || published_2025
node,Programm,strict_candidate_url_array_cleanup,29,2,6.9,27,str:2,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_candidate_url_array_cleanup_2026_05_23
node,Programm,strict_candidate_url_array_cleanup_at,29,2,6.9,27,str:2,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:08:50.487332+00:00
node,Programm,strict_invalid_url_cleanup,29,6,20.69,23,str:6,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_invalid_url_cleanup_2026_05_23
node,Programm,strict_invalid_url_cleanup_at,29,6,20.69,23,str:6,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:07:10.738119+00:00
node,Programm,strict_source_url_cleanup,29,29,100.0,0,str:29,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_source_url_binding_cleanup_2026_05_23
node,Programm,strict_source_url_cleanup_at,29,29,100.0,0,str:29,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,2026-05-23T11:01:59.122927+00:00
node,Programm,type,29,13,44.83,16,str:13,,0,9,review_domain_property,P3,domain-specific value; decide per label,Interreg || Reallabor || teaching+research || research
node,Programm,usage_countries,29,11,37.93,18,list[]:1; list[str]:10,yes,1,8,drop_candidate,P0,derivable by query; should not live as stored property,"[""Frankreich""] || [] || [""Belgien""] || [""Niederlande"",""Finnland"",""Deutschland"",""Schweiz""]"
node,Programm,usage_project_count,29,11,37.93,18,int:11,,0,5,drop_candidate,P0,derivable by query; should not live as stored property,1 || 0 || 2 || 5
node,Projekt,_archive,86,80,93.02,6,str:80,,0,80,drop_candidate,P1,generated/import/cache/debug metadata,"{""note"":""Thinner representation of built sports/association house using reused precast concrete elements from two donor sources.""} || {""note"":""Thinner representation of built sport/association house reusing IW73/6 precast concrete components.""} || {""ursprungs_deckenplatten_anzahl"":60,""quelle_merge_note"":""Zwei hochgeladene Dateien wurden zu einem kanonischen Projekt zusammengeführt, weil die zweite Datei selbst ANHANG/ZUSAMMENFÜHREN und Quellenunschärfe nennt."",""r… || {""note"":""Anhangsfall mit geringer öffentlicher technischer Dokumentation; als gebauter Klein-/Pavillonfall erfasst."",""donor_bauwerke_anzahl"":3,""bauteilalter_jahre"":36}"
node,Projekt,actor_registry_loader_seen,86,37,43.02,49,str:37,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,agent10
node,Projekt,actor_registry_mentioned,86,6,6.98,80,bool:6,,0,1,review_domain_property,P3,domain-specific value; decide per label,true
node,Projekt,aliases,86,1,1.16,85,list[str]:1,,0,1,review_keep_if_used,P2,human curation aid; keep only if actively queried,"[""Pavilion Circl Amsterdam""]"
node,Projekt,area_m2_gross,86,35,40.7,51,int:35,,0,33,review_domain_property,P3,domain-specific value; decide per label,15 || 2004 || 70 || 4690
node,Projekt,area_m2_range_max,86,11,12.79,75,int:11,,0,11,review_domain_property,P3,domain-specific value; decide per label,399 || 7603 || 25000 || 7000
node,Projekt,area_m2_range_min,86,11,12.79,75,int:11,,0,11,review_domain_property,P3,domain-specific value; decide per label,372 || 4871 || 20000 || 6200
node,Projekt,bewertung,86,74,86.05,12,int:74,,0,4,review_domain_property,P3,domain-specific value; decide per label,4 || 2 || 3 || 5
node,Projekt,candidate_source_count,86,85,98.84,1,int:85,,0,29,drop_candidate,P0,derivable by query; should not live as stored property,163 || 7 || 6 || 12
node,Projekt,candidate_source_status,86,85,98.84,1,str:85,,0,1,drop_candidate,P1,generated/import/cache/debug metadata,needs_fact_url_review
