key,cc,tid,eid,name,official_url,result,asset_path,dark_asset_path,source_url,source_kind,source_sha256,asset_sha256,dark_asset_sha256,crop_mode,identity_review_status,review_status,reviewer,confirmed_at,logo_opacity_percent,provisional_review,reason,rights_status,print_clearance,legacy_manifest_match
DE:M02,DE,M03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6629,Bauteilbörse Bremen,https://www.bauteilboerse-bremen.de/,logo,bilder/DE/M02.png,bilder/DE/M02-dark.png,https://www.bauteilboerse-bremen.de/fileadmin/setup2/images/Logo/03_Logo_dreizeilig/Logo_bauteilboerse_bremen_dreizeilig.svg,header_logo,1de73b00059580233e3661242417dd06dcaefecfdcb3634ce1049af60f0d7ed0,1de73b00059580233e3661242417dd06dcaefecfdcb3634ce1049af60f0d7ed0,ee71ea2ef81130294501cce0e955f73665f71307754235ff507b9e5d819ccffa,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:N02,DE,N02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6630,bauteilnetz Deutschland,http://www.bauteilnetz.de/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
DE:U42,DE,U25,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6717,ZIRKULAAR Architektur,https://zirkulaar.de/,logo,bilder/DE/U42.png,bilder/DE/U42-dark.png,https://zirkulaar.de/wp-content/uploads/2023/07/cropped-LOGO.png,apple_touch,34214fd2bb0aa4fd55d4714fcd2bde181948e3d64e9981ea043583a09df1d360,34214fd2bb0aa4fd55d4714fcd2bde181948e3d64e9981ea043583a09df1d360,f12102c99ec1f2930d37d8dbfa3c4dbedadb8d34467477fd0490b360556499d8,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U18,DE,U07,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:713,Faltlhauser Krapf,https://fk-ing.com/,logo,bilder/DE/U18.png,bilder/DE/U18-dark.png,https://fk-ing.com/wp-content/uploads/2021/07/Logo-FK-weiss.png,header_logo,e4866312706203373b0b18a05a350629520c1a316b00e448fb9d4c039d4310da,e4866312706203373b0b18a05a350629520c1a316b00e448fb9d4c039d4310da,48f4e787dce418d8c0957ed605792fce8fd401c6a59369f7c708b49b51e6a2b3,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M05,DE,M01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:906,BauMaB Kassel / Bauteilbörse Kassel,https://baumab-kassel.de/,logo,bilder/BE/M05.png,bilder/BE/M05-dark.png,https://baumab-kassel.de/wp-content/uploads/bauteilboerse-kassel-hafenquartier.png,header_logo,4b425fb9e64158a95d0deab88b402497e23d0dc1e3686e6c8c209b0e31a1ff0e,4b425fb9e64158a95d0deab88b402497e23d0dc1e3686e6c8c209b0e31a1ff0e,d7be448be914a0a0349dd0dd49c0dc842950fc4f18a7efa6ed192235f392ca74,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:I05,DE,I04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:923,Stadt Kassel,https://baumab-kassel.de/,logo,bilder/BE/I05.png,bilder/BE/I05-dark.png,https://www.kassel.de/design.css.media/171938/Kassel-WBM-Web.svg,header_logo,d6db898752ac1537bf6460b2bced25ade57df91377d6db72e35afb2871cbb0ee,d6db898752ac1537bf6460b2bced25ade57df91377d6db72e35afb2871cbb0ee,d0d7206e2a7c1c9eda606ef8f41e240ccd52d60bf63b25b6728359afdaba80c0,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:S02,DE,S02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:924,SURAP GmbH,https://www.surap.de/,logo,bilder/DE/S02.png,,https://www.surap.de/wp-content/uploads/2026/05/Logo_Original_S_3512x512i-1-300x300.webp,apple_touch,441bb419a1c47f0148ef20fd213267c2b1f92d3c2b2153c7e203f1f9a9a3ddb8,441bb419a1c47f0148ef20fd213267c2b1f92d3c2b2153c7e203f1f9a9a3ddb8,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U01,DE,U01,NEW:H:albaberlin,ALBA Berlin,https://www.alba.info/,logo,bilder/DE/U01.png,bilder/DE/U01-dark.png,https://www.alba.info/_assets/1b121444ab4cc029667e2ef95faa8e67/Images/logo-alba-white.png,header_logo,0d3d2183d9fc9ec97c0698a4df8075e28eea34357363ba3a17157cbe62a437b5,0d3d2183d9fc9ec97c0698a4df8075e28eea34357363ba3a17157cbe62a437b5,326adbb5761878bc24c5d12d0660ab3703018d9d874ca6220011142a89248730,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:M01,DE,M02,NEW:H:bauteilborseberlinbrandenburg,Bauteilbörse Berlin-Brandenburg (Fläming Antik / Brita Marx),https://flaeming-antik.de/,logo,bilder/DE/M01.png,bilder/DE/M01-dark.png,https://flaeming-antik.de/wp-content/uploads/2021/05/logo_flaeming_antik_web_rz-02-svg.png,header_logo,25c4014b08fc39b2d7facda8560a72edff816c2da8997d77291efb3561ff5d0a,25c4014b08fc39b2d7facda8560a72edff816c2da8997d77291efb3561ff5d0a,0700faaff04c8ff2075d4d6313c7250e97ec1e9cf65245d49b869148d8d0491a,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U12,DE,U04,NEW:H:cubusprojekt,Cubus Projekt,https://www.cubus-projekt.com/,logo,bilder/DE/U12.png,bilder/DE/U12-dark.png,https://www.cubus-projekt.com/site/favicons/apple-touch-icon-180x180.png?v=1,apple_touch,1b8594dc4045270da0f72496a0ef94f1e833f6c5f9a3f30cbd38ae9d95f90965,1b8594dc4045270da0f72496a0ef94f1e833f6c5f9a3f30cbd38ae9d95f90965,18175d6bc999451c77deaea2d5513c96fab91f7dcbea4e74231726491df6cd9e,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U13,DE,U05,NEW:H:dare,DARE GmbH,https://www.dare-gmbh.de/,logo,bilder/DE/U13.png,bilder/DE/U13-dark.png,https://www.dare-gmbh.de/wp-content/uploads/DARE-Logo.png,media_logo,eb8652cd56de8acc50ed23ba42d1cd015d225cba3106c7c5e71c1f57748c6527,eb8652cd56de8acc50ed23ba42d1cd015d225cba3106c7c5e71c1f57748c6527,0f09442be209fadc4b58d415f840f12a13b829f2de1d9de94a522b09d4ad085a,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U21,DE,U08,NEW:H:gsegesellschaftfurstadtentwicklung,GSE – Gesellschaft für Stadtentwicklung gGmbH,https://www.gse-essen.de/,logo,bilder/DE/U21.png,bilder/DE/U21-dark.png,https://www.gse-essen.de/wp-content/uploads/2025/06/GSE_logo-221x300.jpg,media_logo,e8bd4b329040e8ebf33ec981564430a739bb53691a98fb01a386bb76e676b21c,e8bd4b329040e8ebf33ec981564430a739bb53691a98fb01a386bb76e676b21c,b4e17e1ba7c8529abc6ea916400e26eedc46e7895a4b35f9a2bdbc6310e41086,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U24,DE,U11,NEW:H:holzbaumatthe,Holzbau Matthé,https://holzbau-matthe.de/,logo,bilder/DE/U24.png,bilder/DE/U24-dark.png,https://holzbau-matthe.de/wp-content/uploads/2023/11/Logo-scharf-invertiert-891x1024.png,structured_logo,27a29274ffe6fcdd695d4fbc6552080d6fd2932ee0823d59448692625daaee2d,27a29274ffe6fcdd695d4fbc6552080d6fd2932ee0823d59448692625daaee2d,4b6890675d37e74f4014ea167fa36cbd47c713d78f5bc9ac6ce5e6f8550c0ea1,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U25,DE,U12,NEW:H:holzwerkebullinger,Holzwerke Bullinger,https://www.bullinger.de/,logo,bilder/DE/U25.png,bilder/DE/U25-dark.png,https://www.bullinger.de/fileadmin/images/logo.svg,header_logo,666bb1583b8c86850866e903f7070d6073f80a3a46b88a8b1d11a9c7459c08d2,666bb1583b8c86850866e903f7070d6073f80a3a46b88a8b1d11a9c7459c08d2,f01ab01a3ed7afcd89bda7d41665ffd341b07bea4d8553680b3bfbdf2a61d711,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U26,DE,U13,NEW:H:htrholztransporte,HTR – Holz-Transporte,https://htr-berlin.de/,logo,bilder/DE/U26.png,,https://htr-berlin.de/favicon.svg,declared_icon,4beada3b947562c575de3a9d2a000cada82e77daec1100b534a3547519d6d48c,4beada3b947562c575de3a9d2a000cada82e77daec1100b534a3547519d6d48c,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U27,DE,U14,NEW:H:ingenieurburofechner,Ingenieurbüro Fechner,,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,organisation domain is not accepted,,,True
DE:F08,DE,F07,NEW:H:materialprufanstaltbrandenburg,Materialprüfanstalt Brandenburg,https://www.mpaew.de/,logo,bilder/DE/F08.png,bilder/DE/F08-dark.png,https://www.mpaew.de/pixel/logo/mpa_1458-356.png,header_logo,0603b74abd083436cc7f75d9e1a0b58c536651bb80212ab247752db7144bcbb7,0603b74abd083436cc7f75d9e1a0b58c536651bb80212ab247752db7144bcbb7,9661d5a2f6c28cdec48107651a7a6d763827f85e70c032eca58671e0ef58b5f4,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:U30,DE,U16,NEW:H:maxholzbau,Max Holzbau,https://max-holzbau.com/,logo,bilder/DE/U30.png,,https://max-holzbau.com/wp-content/uploads/2026/06/cropped-favicon-max-holzbau-180x180.png?x79283,apple_touch,cf0bb7bc37c6456782d5f206c6952e9e102dc417bd1b7e50c722771b19fc48bd,cf0bb7bc37c6456782d5f206c6952e9e102dc417bd1b7e50c722771b19fc48bd,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:M07,DE,M08,NEW:H:mowe,MÖWE gGmbH (Möwe Altmaterialverwendung),https://skm-osnabrueck.de/,logo,bilder/DE/M07.png,,https://skm-osnabrueck.de/wp-content/uploads/2023/09/skm_logo_os.png,structured_logo,04161a202fd3b691c7a0892e3e7eabfbd44a34876c9bf0909febc5373d3b9f53,04161a202fd3b691c7a0892e3e7eabfbd44a34876c9bf0909febc5373d3b9f53,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:F05,DE,F02,NEW:H:technischeuniversitatmunchen,CirculaTUM – TUM Mission Network Circular Economy,https://www.mission-networks.tum.de/,logo,bilder/BE/F05.png,bilder/BE/F05-dark.png,https://www.mission-networks.tum.de/_frontend/favicon/apple-touch-icon.png,apple_touch,8eb52be220cc6820d9946f7490d2cb8ae4d99f2e04e38c545160d0b0441fcd26,8eb52be220cc6820d9946f7490d2cb8ae4d99f2e04e38c545160d0b0441fcd26,65df90f6e44fe338f3638beacfffae1fdf68247494348a80c4adc1edec3b5376,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:N01,DE,N01,NEW:baukreisel,Baukreisel e.V.,https://baukreisel.org/,logo,bilder/DE/N01.png,bilder/DE/N01-dark.png,https://baukreisel.org/wp-content/uploads/2025/09/Baukreisel_Logo_04-scaled.png,header_logo,4ba4c0da0e9ec6dd59f027e639901f05329837fca1fabd09ca8fb9864e6fd214,4ba4c0da0e9ec6dd59f027e639901f05329837fca1fabd09ca8fb9864e6fd214,dfe8c249f64b5d53e62649a7d94c1df9b5d9e0326b1724f9bf88849f42580434,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:M03,DE,M04,NEW:bauteilborsebremerhaven,Bauteilbörse Bremerhaven (Förderwerk Bremerhaven),https://foerderwerk-bremerhaven.de/,logo,bilder/DE/M03.png,,https://foerderwerk-bremerhaven.de/static/images/foerderwerk-logo.png,header_logo,83e55fa5117e5bd70f1a7ce6e46cbc5289459506a42bac1f06937de848e58f6a,83e55fa5117e5bd70f1a7ce6e46cbc5289459506a42bac1f06937de848e58f6a,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:M04,DE,M05,NEW:historischebauelemente,Historische Bauelemente (Marwitz),https://www.historische-bauelemente.com/,logo,bilder/DE/M04.png,bilder/DE/M04-dark.png,https://www.historische-bauelemente.com/media/site/img/logo2.svg?new=10,header_logo,859922935246785ac6f05bc92e51d8b70117cb1dac6d923d192152bb70108f9c,859922935246785ac6f05bc92e51d8b70117cb1dac6d923d192152bb70108f9c,cf4ea61c30490d0d958c83afe9f699314af20ec92f51cce015c9113bcf8fa1aa,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:M05,DE,M06,NEW:historischebaustoffeostalb,Historische Baustoffe Ostalb (Söhnstetten),https://www.historische-baustoffe-ostalb.de/,logo,bilder/DE/M05.png,,https://www.historische-baustoffe-ostalb.de/site/templates/images/touch-icon-144.png,apple_touch,a128ae956c31970ab9092a469bc569ebf6cb85ad8fcda6ddb464c2ab8e4e1ae3,a128ae956c31970ab9092a469bc569ebf6cb85ad8fcda6ddb464c2ab8e4e1ae3,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:I04,DE,I03,NEW:munchenbauteilborse,München Bauteilbörse (CirCoFin pilot),https://stadt.muenchen.de/,logo,bilder/DE/I04.png,bilder/DE/I04-dark.png,https://stadt.muenchen.de/.resources/lhmTemplates/themes/lhm/assets/svg/logo/logo-header-muenchen-de.svg,header_logo,250dad85cbc448f107cfe2202ca89100515f5cf9a50a9ebfd9651456653b1e0b,250dad85cbc448f107cfe2202ca89100515f5cf9a50a9ebfd9651456653b1e0b,ea9af09a26deb39e932eb950aed63ca4738b6b242ad517ebd7c77912ab332cff,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
DE:N05,DE,N03,NEW:unternehmerverbandhistorischebaustoffe,Unternehmerverband Historische Baustoffe e.V. (UHB),https://www.historische-baustoffe.de/,logo,bilder/DE/N05.png,bilder/DE/N05-dark.png,https://www.historische-baustoffe.de/site/templates/images/UHB-Logo-3.svg,media_logo,d097135049e1ca4ef7393bf33e1f24dc6b6f5436203f46ab0e5a3bfe26b6a29d,d097135049e1ca4ef7393bf33e1f24dc6b6f5436203f46ab0e5a3bfe26b6a29d,f56de62f42e5d140e585fc5272cde1e0f4050d4bfd0f92b8e41dc6a0247aa1fe,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M04,BE,M04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39520,BatiTerre,https://www.batiterre.be/,logo,bilder/BE/M04.png,bilder/BE/M04-dark.png,https://www.batiterre.be/web/image/website/1/logo/BatiTerre?unique=49e5363,header_logo,50fbe1d925eeb4fd82a5cf06a141aa0f40608e0713365889d221e2ed8ef3423f,50fbe1d925eeb4fd82a5cf06a141aa0f40608e0713365889d221e2ed8ef3423f,d4429bbf9188c7f16cc751270fda80d928f73e0dd94ec424a9c597dc5e2d3605,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M08,BE,M07,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39523,Cornermat / Retrival,https://www.cornermat.be/,logo,bilder/BE/M08.png,bilder/BE/M08-dark.png,https://www.cornermat.be/web/image/70512-55a41077/RET_Logo%20Retrival%20-%20sans%20fond.png,media_logo,0769ae27e046e385b49b9b5653014c5d0c3ee8b60cc5e73b24b2ffcb9a48df18,0769ae27e046e385b49b9b5653014c5d0c3ee8b60cc5e73b24b2ffcb9a48df18,7ab16a0c98ea8e3371db22999c04b5dc957c856e910b3798cb4ceccc08439530,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M26,BE,M24,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39533,Materialenbank Leuven / Atelier Circuler,https://ateliercirculer.be/,logo,bilder/BE/M26.png,,https://ateliercirculer.be/wp-content/uploads/2024/12/AC-LOGO-1024x293.webp,header_logo,b4e9e318d2b76d8a89fbdd3aac0605dd7941d5dfe47d3b23e832fbda25810b91,b4e9e318d2b76d8a89fbdd3aac0605dd7941d5dfe47d3b23e832fbda25810b91,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:U14,BE,U04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4871,Franck,https://www.franck.eu/,logo,bilder/BE/U14.png,,https://www.franck.eu/static/img/favicon/apple-touch-icon.png,apple_touch,34c8f8b916bd1ecae1328e47cc470330cdc5e04c89db7394c4e51821b6a42699,34c8f8b916bd1ecae1328e47cc470330cdc5e04c89db7394c4e51821b6a42699,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:M14,BE,M13,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4872,Gebruiktebouwmaterialen,https://gebruiktebouwmaterialen.com/,logo,bilder/BE/M14.png,bilder/BE/M14-dark.png,https://gebruiktebouwmaterialen.com/static/version1786532580/frontend/Magemonkey/newgbm/nl_NL/images/logo.svg,header_logo,31c313c074b051c70b09586e625d5c5cce83a2e719fe2f792ab208444fb10e92,31c313c074b051c70b09586e625d5c5cce83a2e719fe2f792ab208444fb10e92,fb59ed35f7a5a76214f1361ce1555ff7f9215ddd53aaeef75f3b4eb612067976,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:N04,BE,N03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4873,Namur Croisade pauvreté,https://www.namur.be/,logo,bilder/BE/N04.png,bilder/BE/N04-dark.png,https://www.namur.be/fr/cpskinlogo.png/@@images/0fc937b0-f322-43be-9d7d-273ee2031c56.png,header_logo,fdd37a9aa59e927f044958bd92511bcb19d10b587d10aaee4ebd293e69f5ad1e,fdd37a9aa59e927f044958bd92511bcb19d10b587d10aaee4ebd293e69f5ad1e,b5b4690d44f93a2094c32cc12466577d54ab285b19b42f88d0fcfd6fc6bd26bc,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:U04,BE,U02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5023,BLAF Architecten,https://www.blaf.be/,logo,bilder/BE/U04.png,,https://cdn.blaf.be/wp-content/uploads/Rectangle-152.png,header_logo,f191a4b6e967c0cc64276af8642f6a37a299b87cb58bc49430cfe10d7a1004e5,f191a4b6e967c0cc64276af8642f6a37a299b87cb58bc49430cfe10d7a1004e5,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:U15,BE,U05,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5480,Franck Bricks,https://www.franck.be/,logo,bilder/BE/U15.png,bilder/BE/U15-dark.png,https://www.franck.be/assets/images/favicons/apple-touch-icon.png,apple_touch,c7fff80608530d71fe2cc8bc384654218c9cf00163728d80b1c14351463fd3da,c7fff80608530d71fe2cc8bc384654218c9cf00163728d80b1c14351463fd3da,e77a14d4bb0a9e7beded61c930832fe68848a72bc3f2913375dc6c5ee67ea8df,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:X01,BE,X01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5482,2emain.be,https://www.2ememain.be/,logo,bilder/BE/X01.png,,https://www.hzcdn.io/bff/static/vendor/hz-web-ui/twh/favicons/apple-touch-icon-180x180.e6ab190c.png,apple_touch,dcdec42c9b76665e3ebc7cdd97058ebf843141c8a859f73a17a8c456fb6d5e71,dcdec42c9b76665e3ebc7cdd97058ebf843141c8a859f73a17a8c456fb6d5e71,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:S01,BE,S01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5527,Madaster,https://madaster.de/,logo,bilder/BE/S01.png,,https://madaster.com/app/uploads/sites/6/2023/09/Madaster-BrandmarkLogo-RGB.png,header_logo,5fd00bd38cf316ac00cae0de8bff24ba4019292e701831bfd601100f80cc0947,5fd00bd38cf316ac00cae0de8bff24ba4019292e701831bfd601100f80cc0947,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:U06,BE,U03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5540,Bureau Bouwtechniek,https://b-b.be/,logo,bilder/BE/U06.png,,https://b-b.be/volumes/general/_800x418_crop_center-center_82_none/og.jpg?v=1777292988%2C0.2326%2C0.3731,declared_icon,3bac138b273f04ad36a8842db26ab20c566815e369f132d64887d009d27a03a1,3bac138b273f04ad36a8842db26ab20c566815e369f132d64887d009d27a03a1,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:U01,BE,U01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5639,51N4E,https://51n4e.com/,logo,bilder/BE/U01.png,bilder/BE/U01-dark.png,https://51n4e.com/site/templates/assets/favicon/apple-touch-icon.png,apple_touch,13a137ed4a357bcda74b633eebfd10af3b2e7dc4b4ce305faeeae5a8eac5810c,13a137ed4a357bcda74b633eebfd10af3b2e7dc4b4ce305faeeae5a8eac5810c,ed421bc7b441f0636696ea7bc53c7b6f523a1494b66c66bfe4b0c988887c1503,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:N10,BE,N07,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5956,Zinneke asbl,https://www.zinneke.org/,logo,bilder/BE/N10.png,bilder/BE/N10-dark.png,https://www.zinneke.org/wp-content/uploads/2025/09/logo_zinneke-black-scaled.png,header_logo,17279788e75d636a36ed48aeebaaf50402e442974c0f302cb4ab6155212fd4a6,17279788e75d636a36ed48aeebaaf50402e442974c0f302cb4ab6155212fd4a6,506f39946fa70169cdcfb92567ba5b9406ea9b7718ac5c5500e6d3f00782132b,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:G01,BE,G01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5961,ERDF / FEDER Brüssel-Hauptstadt,https://erdf.brussels/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
BE:N06,BE,N05,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6531,Rotor,https://rotordb.org/,logo,bilder/BE/N06.png,bilder/BE/N06-dark.png,inline+https://rotordb.org/en#sha256=067842248c1750d8421ef41b2451bb937e893b59036c92577befb15c66e597f8,header_logo,585399ba550323623287cb83d8f56d6b48da5aa998cb77fa055fd4aca5fabcdb,585399ba550323623287cb83d8f56d6b48da5aa998cb77fa055fd4aca5fabcdb,e4f271a5e39e42172fdbc0be88128d1ec649e1c29731c51f392690f17dea5873,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
