key,cc,tid,name,result,official_url,access_status,research_status,preferred_permission_email,contact_pages,legal_pages,brand_media_pages,policy_snippets,prior_rights_status,prior_print_clearance,publication_clearance
NL:U18,NL,U10,De Groot & Visser,logo,https://degrootenvisser.nl/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,0183-646566info@gv.nl,https://degrootenvisser.nl/contact | https://degrootenvisser.nl/contact/,https://degrootenvisser.nl/privacy-voorwaarden/ | https://degrootenvisser.nl/wp-content/uploads/2022/12/VMRG_voorwaarden_2022_NL.pdf,,"rm_string""}}],""inLanguage"":""nl-NL""},{""@type"":""Organization"",""@id"":""https:\/\/degrootenvisser.nl\/#organization"",""name"":""De Groot en Visser"",""url"":""https:\/\/degrootenvisser.nl\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""nl-NL"",""@id"":""https:\/\/degrootenvisser.nl\/#\/schema\/logo\/image\/"",""url"":""https:\/\/degrootenvisser.nl\/wp-content\/uploads\/2021\/09\/logo.svg"",""contentUrl"":""https:\/\/degrootenvisser.nl\/wp-content\/uploads\/2021\/09\/logo.svg"",""width"": | 306,""height"":55,""caption"":""De Groot en Visser""},""image"":{""@id"":""https:\/\/degrootenvisser.nl\/#\/schema\/logo\/image\/""}}]} img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ img.wp-smiley, img.emoji { display: inline !important; border: none !important; box-shadow: none !important; height: 1em !important | ******************************************/ /* show hovers on non-touch devices only */ /* menu label */ .taptap-menu-button-wrapper:hover .taptap-menu-button-label { color:; } /* logo hover */ .taptap-logo a:hover { color:; } /* search label hover */ .taptap-search-button-wrapper:hover .taptap-search-button-label { color:; } /* search button hover*/ .taptap-search-button-wrapper:hover .taptap-search-button { border-color:#ddd; } .taptap-search-button-wrapper: | { transform:translateY(-4px) rotate(-45deg); -moz-transform:translateY(-4px) rotate(-45deg); -webkit-transform:translateY(-4px) rotate(-45deg); } /* menu button animation speed + logo/search hover speeds */ .taptap-menu-button-label::before, .taptap-menu-button-label::after, .taptap-search-button-label, .taptap-search-button, .taptap-search-button::after, .taptap-logo a, .taptap-search-close-inner::before, .taptap-search-close-inner::after, .taptap-search-cle | left:px; top:px; color:; font-size:px; letter-spacing:px; } /* menu button label font + theme font */ /* menu button labels */ .taptap-menu-button-label::before { content:''; } /* LOGO */ /* logo font size + letter spacing */ .taptap-logo a { color:; font-size:px; letter-spacing:px; } /* logo font + theme font */ /* logo image size + top/side distances + right positioning */ .taptap-logo-image img { max-height:px; } .taptap-logo-wrapper { top:15px; } .taptap-l | ONS IF OPEN ON FRONT PAGE BY DEFAULT // BEGIN HIDE MENU WHEN ESC BUTTON PRESSED jQuery(document).keyup(function(e) { if (e.keyCode === 27) { /* hide header + menu/search buttons + logo */ jQuery('.taptap-header, .taptap-header-bg-image, .taptap-menu-button-wrapper, .taptap-woo-button-wrapper, .taptap-search-button-wrapper, .taptap-logo-wrapper').removeClass('taptap-hide-header-elements'); /* hide search field */ jQuery('.taptap-search-wrapper, .taptap-search-b | e > ul > li"").removeClass(""taptap-by-bonfire-image-active""); /* show menu button label */ return false; } }); // END HIDE MENU WHEN ESC BUTTON PRESSED // BEGIN SHOW/HIDE SECONDARY LOGO jQuery('.taptap-menu-button-wrapper, .taptap-background-overlay, .taptap-custom-activator').on('click', function(e) { 'use strict'; e.preventDefault(); if(jQuery('.taptap-background-color').hasClass('taptap-background-color-active')) { /* show primary menu, hide secondary menu * | / jQuery('.taptap-logo-image').addClass('taptap-logo-image-active'); } else { /* hide primary menu, show secondary menu */ jQuery('.taptap-logo-image').removeClass('taptap-logo-image-active'); } }); // END SHOW/HIDE SECONDARY LOGO // BEGIN HIDE SECONDARY LOGO WHEN ESC BUTTON PRESSED jQuery(document).keyup(function(e) { 'use strict'; if (e.keyCode === 27) { /* show primary menu, hide secondary menu */ jQuery('.taptap-logo-image').removeClass('taptap-log",permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U22,NL,U11,Dusseldorp,logo,https://dusseldorp.nu/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,info@dusseldorp.nu,https://dusseldorp.nu/contact | https://dusseldorp.nu/over-ons,https://dusseldorp.nu/privacy | https://dusseldorp.nu/cookies,,"rojecten Verhalen Werken bij Over ons Jaarverslagen Bewust en schoon Kwaliteitscertificaten CO2 Prestatieladder Veilig werken en beleid Veiligheidsladder Waar ben je naar op zoek? Copyright Dusseldorp © Algemene inkoopvoorwaarden Privacy Cookies Disclaimer Inloggen medewerkers {""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebSite"",""author"":{""@id"":""#identity""},""copyrightHolder"":{""@id"":""#identity""},""copyrightYear"":""2023"",""creator"":{""@id"":""#creator""},""dateCreat | rojecten Verhalen Werken bij Over ons Jaarverslagen Bewust en schoon Kwaliteitscertificaten CO2 Prestatieladder Veilig werken en beleid Veiligheidsladder Waar ben je naar op zoek? Copyright Dusseldorp © Algemene inkoopvoorwaarden Privacy Cookies Disclaimer Inloggen medewerkers window.FormieTranslations={""File {filename} must be smaller than {filesize} MB."":""File {filename} must be smaller than {filesize} MB."",""File must be smaller than {filesize} MB."":""File must be | uthorize payment. Please try again."":""Unable to authorize payment. Please try again.""}; {""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebSite"",""author"":{""@id"":""#identity""},""copyrightHolder"":{""@id"":""#identity""},""copyrightYear"":""2023"",""creator"":{""@id"":""#creator""},""dateCreated"":""2023-04-13T14:31:18+02:00"",""dateModified"":""2026-06-30T14:04:06+02:00"",""datePublished"":""2023-04-13T14:31:00+02:00"",""description"":""Heb je een vraag of een opmerking? Dan horen wij graag v",permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U23,NL,U12,DWT Groep,logo,https://dwtgroep.nl/,ok,contact_route_found_permission_not_requested,info@dwtg.nl,https://dwtgroep.nl/contact/ | https://dwtgroep.nl/over-ons/,https://dwtgroep.nl/privacybeleid/ | https://dwtgroep.nl/algemene-voorwaarden/,,,permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U30,NL,U13,IMd Raadgevende Ingenieurs,logo,https://imdbv.nl/,ok,contact_route_found_permission_not_requested,imd@imdbv.nl,https://imdbv.nl/team | https://imdbv.nl/contact,https://imdbv.nl/files/privacy_disclaimer.pdf,,,permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U32,NL,U14,Kraaijvanger Architects,logo,https://www.kraaijvanger.nl/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,info@kraaijvanger.nl,,https://www.kraaijvanger.nl/en/privacy,https://www.kraaijvanger.nl/en/downloads,"ient-BnfRn4kJ.js"", ""/assets/preload-helper-BXl3LOEh.js"", ""/assets/styled-components.browser.esm-CSvwoVBE.js"", ""/assets/Header-CVNbsrYw.js"", ""/assets/Text-GfnMPFDB.js"", ""/assets/getBrand-1Fqt1txz.js"", ""/assets/SanityImage-Tn-S-79s.js"", ""/assets/useWindowDimensions-Dt0PrTeY.js"", ""/assets/index-D9Dn0FxR.js"", ""/assets/SanityContent-DPGRc6s-.js"", ""/assets/Icon-D0oWaKy1.js"", ""/assets/projectDetails-CidIqhvO.js"", ""/assets/index-4ZBTM6X6.js"" ], ""css"": [ ""/assets/root-B | ""/assets/SanityImage-Tn-S-79s.js"", ""/assets/Icon-D0oWaKy1.js"", ""/assets/NewsItem-14XNueKh.js"", ""/assets/RowWithItems-RsVhm0R9.js"", ""/assets/SanityContent-DPGRc6s-.js"", ""/assets/getBrand-1Fqt1txz.js"", ""/assets/_ll.projects._index-Cjbd8fuK.js"", ""/assets/projectDetails-CidIqhvO.js"", ""/assets/index-4ZBTM6X6.js"", ""/assets/BreadCrumbs-C52MPYYf.js"", ""/assets/ProjectsList-Cx_PA4wR.js"", ""/assets/RatioContainer-B1rjCipi.js"", ""/assets/loader-CzVxcV45.js"", ""/assets/index.b | ""Er is een fout opgetreden bij het verzenden.\"",\""messageREQUIRED\"",[885,886],\""Name, email, and message are required.\"",\""Naam, e-mail en bericht zijn verplicht.\"",\""language\"",\""brand\"",\""bodyClassNames\"",\""transition-colors duration-1000 ease-in-out min-h-screen bg-white text-black selection:bg-black selection:text-white\"",\""sanity\"",{\""_893\"":894,\""_895\"":90},\""isStudioRoute\"",false,\""stegaEnabled\"",\""ENV\"",{\""_898\"":899,\""_900\"":901,\""_902\"":903,\""_904\"":6 | 6\"":1915,\""_753\"":1917,\""_728\"":1918,\""_722\"":1919,\""_744\"":1921},\""Twentestraat 20\"",{\""_18\"":947,\""_61\"":1906},\""Gemeente Rotterdam, Van Rossum Raadgevende Ingenieurs, Karres en Brands, KVMC\"",{\""_18\"":947,\""_61\"":1908},\""Sustay\"",{\""_18\"":947,\""_61\"":1256},{\""_18\"":947,\""_61\"":1911},\""i.s.m. Mulderblauw\"",{\""_18\"":1259,\""_1260\"":1913,\""_1262\"":1914},51.886689,4.491639,{\""_18\"":947,\""_61\"":1916},\""55.000 m²\"",{\""_18\"":947,\""_61\"":1501},{\""_18\"":947,\""_61\"":13 | assets/Header-CVNbsrYw.js"", ""/assets/Job-BaM5cI9D.js"", ""/assets/RowWithItems-RsVhm0R9.js"", ""/assets/client-r2LU9asq.js"", ""/assets/useIntersectionObserver-geSY2afl.js"", ""/assets/getBrand-1Fqt1txz.js"", ""/assets/useWindowDimensions-Dt0PrTeY.js"", ""/assets/preload-helper-BXl3LOEh.js"", ""/assets/resolveEditInfo-CwP7GDzz.js"", ""/assets/projectDetails-CidIqhvO.js"", ""/assets/index-MgZ-3D8x.js"", ""/assets/index-CzZM47JQ.js"", ""/assets/index-4ZBTM6X6.js"", ""/assets/index.brows | have a data processing agreement with MailChimp. Our forms and segments in MailChimp are set up correctly and all our new contacts will be asked for their explicit consent to our marketing. All existing contacts receive an e-mail to update their settings and agree with the new privacy conditions. Social media Some buttons for social media can be found on our website. Please note that the administrators of these providers collect your personal information. Safe",permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U33,NL,U15,Lagemaat Heerde,logo,https://lagemaat-heerde.nl/,error:HTTPError:HTTP Error 403: Forbidden,official_site_unreachable_manual_research_required,,,,,,permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U34,NL,U16,lcp-circulair,logo,https://lcp-circulair.nl/,ok,contact_route_found_permission_not_requested,post@lcp-circulair.nl,https://lcp-circulair.nl/contact,,,,permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U35,NL,U17,Maurer United,logo,https://maurerunited.com/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,,https://maurerunited.com/about/ | https://maurerunited.com/contact/,,https://maurerunited.com/trans-regio-express-workshop/,"ctive .menu-toggle-close:focus,#ast-scroll-top:focus,#coupon_code:focus,#ast-coupon-code:focus{border-style:dotted;border-color:inherit;border-width:thin;}input{outline:none;}.ast-logo-title-inline .site-logo-img{padding-right:1em;}body .ast-oembed-container *{position:absolute;top:0;width:100%;height:100%;left:0;}body .wp-block-embed-pocket-casts .ast-oembed-container *{position:unset;}.ast-single-post-featured-section + article {margin-top: 2em;}.site-conten | ow-footer-builder""]{display:grid;}}@media (max-width:544px){.ast-header-break-point .site-below-footer-wrap[data-section=""section-below-footer-builder""]{display:grid;}}.ast-footer-copyright{text-align:center;}.ast-footer-copyright.site-footer-focus-item {color:var(--ast-global-color-8);}@media (max-width:921px){.ast-footer-copyright{text-align:center;}}@media (max-width:544px){.ast-footer-copyright{text-align:center;}}.ast-footer-copyright.ast-builder-layout-elemen | t{display:flex;}@media (max-width:921.99px){.ast-header-break-point .ast-footer-copyright.ast-builder-layout-element{display:flex;}}@media (max-width:544px){.ast-header-break-point .ast-footer-copyright.ast-builder-layout-element{display:flex;}}.footer-widget-area.widget-area.site-footer-focus-item{width:auto;}.ast-footer-row-inline .footer-widget-area.widget-area.si | var bb_powerpack = { version: '2.42.3', getAjaxUrl: function() { return atob( 'aHR0cHM6Ly9tYXVyZXJ1bml0ZWQuY29tL3dwLWFkbWluL2FkbWluLWFqYXgucGhw' ); }, callback: function() {}, mapMarkerData: {}, post_id: '4440', search_term: '', current_page: 'https://maurerunited.com/', conditionals: { is_front_page: true, is_home: false, is_archive: false, current_post_type: '', is_tax: false, is_author: false, current_author: false, is_search: false, } }; .wp-grid-builder . | var bb_powerpack = { version: '2.42.3', getAjaxUrl: function() { return atob( 'aHR0cHM6Ly9tYXVyZXJ1bml0ZWQuY29tL3dwLWFkbWluL2FkbWluLWFqYXgucGhw' ); }, callback: function() {}, mapMarkerData: {}, post_id: '6829', search_term: '', current_page: 'https://maurerunited.com/trans-regio-express-workshop/', conditionals: { is_front_page: false, is_home: false, is_archive: false, current_post_type: '', is_tax: false, is_author: false, current_author: false, is_search: | var bb_powerpack = { version: '2.42.3', getAjaxUrl: function() { return atob( 'aHR0cHM6Ly9tYXVyZXJ1bml0ZWQuY29tL3dwLWFkbWluL2FkbWluLWFqYXgucGhw' ); }, callback: function() {}, mapMarkerData: {}, post_id: '4355', search_term: '', current_page: 'https://maurerunited.com/about/', conditionals: { is_front_page: false, is_home: false, is_archive: false, current_post_type: '', is_tax: false, is_author: false, current_author: false, is_search: false, } }; .wp-grid-bu | n (Spatial design and content development) and Art in public space (Interventions and installations). Over the past 30 years, we have developed specialisms in the fields of ‘place-branding’, ‘flexible urbanism’, ‘circular building’, and ‘revitalizing cultural heritage’. Services We develop processes and products in the field of spatial environments. Our services focus on research and design, with particular attention to strategy formation and interaction format",permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U36,NL,U18,New Horizon,logo,https://newhorizon.nl/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,info@newhorizon.nl,https://www.newhorizon.nl/team/ | https://www.newhorizon.nl/contact/,https://www.newhorizon.nl/privacybeleid/,,"an brengen we die verborgen grondstoffen in kaart. Pieter Scheer, circulair expert bij New Horizon, beantwoordt drie veelgestelde vragen. Lees meer Vacatures Bekijk alle vacatures Marketing- & Communicatieadviseur Bekijk vacature Stagiair Circulaire Bouw Bekijk vacature Circulair Business Developer Bekijk vacature ‘In een wereld waarin grondstoffen schaarser worden, geeft inzicht zekerheid.’ Esther Mouwen, Directeur New Horizon Neem contact op Neem contact met | Circulair Expert p.scheer@jajo.com LinkedIn Stephan van de Laar Circulair Materialenspecialist s.vandelaar@jajo.com LinkedIn Dagmar Brauer Stagiaire d.brauer@jajo.com Lara de Vos Marketing Communicatie Manager a.i. l.devos@jajo.com Kom jij ons team versterken? Bekijk onze vacatures Neem contact op Neem contact met ons op Voornaam Achternaam E-mailadres Telefoonnummer Opmerking Lees in onze privacyverklaring hoe we de gegevens uit dit formulier verwerken. Δ doc | oering te kunnen geven aan met jou of ten behoeve van jou gesloten overeenkomsten; het voeren van sollicitatieprocedures; het versturen van nieuwsbrieven, uitnodigingen en overige marketingactiviteiten. Voor de bovenstaande doelstellingen kunnen wij de volgende persoonsgegevens van je vragen/ kun je de volgende persoonsgegevens aan ons overhandigd hebben (steeds slechts met inachtneming en afhankelijk van het doel waarvoor de gegevens bestemd zijn): voornaam; t | uele verplichtingen (bijv. onderaannemers en leveranciers of opdrachtnemers); het verzorgen van onze ICT en de dienstverlening daarom heen; het verzorgen van nieuwsbrieven, direct marketing en uitnodigingen; het faciliteren van websites. Met die derde partijen maken wij uiteraard de nodige afspraken om de beveiliging van jouw persoonsgegevens te waarborgen. Verder zullen wij de door u verstrekte gegevens niet aan andere partijen verstrekken, tenzij dit wettelij",permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U37,NL,U19,New Horizon UM,logo,https://www.newhorizon.nl/,error:RemoteDisconnected:Remote end closed connection without response,official_site_unreachable_manual_research_required,,,,,,permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U38,NL,U20,Overtreders W,logo,https://www.overtreders-w.nl/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,post@overtreders-w.nl,,,,""",""userDomainMediaPrefixes"":[]},""requestUrl"":""https:\/\/www.overtreders-w.nl\/"",""rollout"":{""siteAssetsVersionsRollout"":false,""isDACRollout"":0,""isTBRollout"":false},""commonConfig"":{""brand"":""wix"",""host"":""VIEWER"",""bsi"":"""",""consentPolicy"":{},""consentPolicyHeader"":{},""siteRevision"":""519"",""renderingFlow"":""NONE"",""language"":""nl"",""locale"":""nl-nl""},""interactionSampleRatio"":0.01,""accessTokensUrl"":""https:\/\/www.overtreders-w.nl\/_api\/v1\/access-tokens"",""experiments"":{""spe | (stroke-color:transparent){._v6ohL>*>:first-child{vertical-align:top}}@supports (-webkit-touch-callout:none){._v6ohL>*>:first-child{vertical-align:top}}._v6ohL [data-attr-richtext-marker=true]{display:block}._v6ohL [data-attr-richtext-marker=true] table{border-collapse:collapse;width:100%;margin:15px 0}._v6ohL [data-attr-richtext-marker=true] table td{padding:12px;position:relative}._v6ohL [data-attr-richtext-marker=true] table td:after{content:"""";opacity:.2;bo | rder-bottom:1px solid;border-left:1px solid;position:absolute;inset:0}._v6ohL [data-attr-richtext-marker=true] table tr td:last-child:after{border-right:1px solid}._v6ohL [data-attr-richtext-marker=true] table tr:first-child td:after{border-top:1px solid}.N5mCVp :is(p,h1,h2,h3,h4,h5,h6,ul,ol,span[data-attr-richtext-marker],blockquote,div) [class$=rich-text__text],.N5mCVp :is(p,h1, | h2,h3,h4,h5,h6,ul,ol,span[data-attr-richtext-marker],blockquote,div)[class$=rich-text__text]{color:var(--corvid-color,currentColor)}.N5mCVp :is(p,h1,h2,h3,h4,h5,h6,ul,ol,span[data-attr-richtext-marker],blockquote,div) span[style*=color]{color:var(--corvid-color,currentColor)!important}.V3wkP4{min-height:var(--min-height);min-wid",permission_required,blocked_pending_permission,blocked_no_permission_requested
NL:U40,NL,U21,Pieters,logo,https://www.pieters.net/,ok,explicit_rights_or_brand_text_found_manual_legal_review_required,info.amsterdam@pieters.net,https://www.pieters.net/contact/,https://www.pieters.net/privacybeleid/ | https://www.pieters.net/algemene-voorwaarden/,,"w.pieters.net\/#organization""},""inLanguage"":""nl-NL""},{""@type"":""Organization"",""@id"":""https:\/\/www.pieters.net\/#organization"",""name"":""Pieters"",""url"":""https:\/\/www.pieters.net\/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""nl-NL"",""@id"":""https:\/\/www.pieters.net\/#\/schema\/logo\/image\/"",""url"":""https:\/\/www.pieters.net\/app\/uploads\/2025\/07\/pieters-logo.svg"",""contentUrl"":""https:\/\/www.pieters.net\/app\/uploads\/2025\/07\/pieters-logo.svg"",""width"":1,""heig | ht"":1,""caption"":""Pieters""},""image"":{""@id"":""https:\/\/www.pieters.net\/#\/schema\/logo\/image\/""},""sameAs"":[""https:\/\/x.com\/PietersBouwTech""]}]} img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ Wij gebruiken cookies Wij gebruiken cookies om onze gebruikerservaring te verbeteren. | Functioneel Analytics Marketing Alles accepteren Accepteren Naar hoofdinhoud Pieters, terug naar de homepagina Vorige Menu Projecten Open submenu Onze diensten Constructie Duurzaam bouwen Houtbouw Parametrisch ontwerpen Herbestemming Hoogbouw Bouwkunde Ontwerp Engineering en advies Procesbegeleiding Expert",permission_required,blocked_pending_permission,blocked_no_permission_requested
