key,cc,tid,eid,name,stage,source_url,source_kind,official_url,source_checksum,source_provenance,rights_status,print_clearance,permission_required,rights_source_url,rights_contact,license_note,obligations,rendering_note,audited_at
FR:M27,FR,M27,NEW:H:lascombesmateriauxanciens,Lascombes Matériaux Anciens,existing_logo,https://www.lascombesmateriauxanciens.com/img/lascombes-materiaux-anciens-logo-1584526826.jpg,header_logo,https://www.lascombesmateriauxanciens.com/,f53a4a055e559defa11fd19f29ea097353ffc32b3742791aeca89fca67394598,documented,permission_required,blocked_pending_permission,True,https://www.lascombesmateriauxanciens.com/,Lascombes Matériaux Anciens communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M29,FR,M29,NEW:H:leradiateurfonte,Le Radiateur Fonte,existing_logo,https://leradiateurfonte.fr/wp-content/uploads/2026/02/cropped-ijfe.png,apple_touch,https://leradiateurfonte.fr/,9a4988372a23b2a3788ae3f025cc0fc06cfd5b272d13a08bf58a0cf69003dbbf,documented,permission_required,blocked_pending_permission,True,https://leradiateurfonte.fr/,Le Radiateur Fonte communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M31,FR,M30,NEW:H:maisoncarrelle,MAISON CARRELLE,existing_logo,https://maisoncarrelle.com/wp-content/uploads/2025/07/cropped-Fav-icon-maison-carrelle@300x.png,header_logo,https://maisoncarrelle.com/,82e260a446baa5ef6c6bd27be27f9a50ae4c7d239c292165055e3e1cfbb47531,documented,permission_required,blocked_pending_permission,True,https://maisoncarrelle.com/,MAISON CARRELLE communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M32,FR,M31,NEW:H:maisondureemploi,Maison du Réemploi,existing_logo,https://reciprocite.fr/images/reciprocite.svg,declared_icon,https://reciprocite.fr/,d701726d22f2ca962eb1b004ad119291661ecf5fdc3d23621b05711142883c17,documented,permission_required,blocked_pending_permission,True,https://reciprocite.fr/,Maison du Réemploi communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M33,FR,M32,NEW:H:materiauthequeleschutesdeladore,Matériauthèque les Chutes de la Dore,existing_logo,https://leschutesdeladore63.wordpress.com/wp-content/uploads/2022/07/logo_final_transp_vect-2.png,header_logo,https://leschutesdeladore63.wordpress.com/,2061620d7defaf31c975f9d8ef74f985a73845135befa88e35e8d57060662eb6,documented,permission_required,blocked_pending_permission,True,https://leschutesdeladore63.wordpress.com/,Matériauthèque les Chutes de la Dore communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M34,FR,M33,NEW:H:materiauxanciensdunord,Matériaux Anciens du Nord,existing_logo,https://www.materiauxanciensdunord.com/wp-content/uploads/2024/03/cropped-MAN-logo-1.png,apple_touch,https://www.materiauxanciensdunord.com/,6b8a282da88b236fcd1975a76ebd32c04ea33ec53cc62cba936766823f9beced,documented,permission_required,blocked_pending_permission,True,https://www.materiauxanciensdunord.com/,Matériaux Anciens du Nord communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M35,FR,M34,NEW:H:materiauxanciensdupaysdauge,Matériaux Anciens du Pays d'Auge,existing_logo,https://www.mapa-materiauxanciens.com/wp-content/uploads/2017/12/Materiaux-anciens-du-pays-dauge-logo.png,header_logo,https://www.mapa-materiauxanciens.com/,70de8a78c68569323ac0f2875b1bd455a5e3d635d3f03419261496e86e64f3dc,documented,permission_required,blocked_pending_permission,True,https://www.mapa-materiauxanciens.com/,Matériaux Anciens du Pays d'Auge communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M37,FR,M36,NEW:H:materiauxdantan,Matériaux d'Antan,existing_logo,https://materiauxdantan.fr/img/logo-1763117563.jpg,header_logo,https://materiauxdantan.fr/,66f919d297564b63f2431d49c548c9715f038890390ac2efb310b93057e2a0d1,documented,permission_required,blocked_pending_permission,True,https://materiauxdantan.fr/,Matériaux d'Antan communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M38,FR,M37,NEW:H:metamo,METAMO,existing_logo,https://static.wixstatic.com/media/bd7e5e_886c51cbb0f2485e94096c65cff4389a%7Emv2.jpg/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/bd7e5e_886c51cbb0f2485e94096c65cff4389a%7Emv2.jpg,apple_touch,https://www.metamo.fr/,a37c83d8ab0e152cbcc24aa130649d6fe179881dff6cc1069715b04458ccc785,documented,permission_required,blocked_pending_permission,True,https://www.metamo.fr/,METAMO communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M39,FR,M38,NEW:H:mobious,MOBIOUS,existing_logo,https://static.wixstatic.com/media/e4556a_ec866f8a133b4cb791f901e87ebc3fe3%7Emv2.png/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/e4556a_ec866f8a133b4cb791f901e87ebc3fe3%7Emv2.png,apple_touch,https://www.mobius-reemploi.fr/,069945f9d13a2065dcd15cf9292b32c3c95639a6e3f4eb4a6e9043ed60dc950c,documented,permission_required,blocked_pending_permission,True,https://www.mobius-reemploi.fr/,MOBIOUS communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M40,FR,M39,NEW:H:orak,ORAK,existing_logo,https://orak.pro/wp-content/themes/orak/assets/images/orak-white.png,header_logo,https://orak.pro/,2d0c536cf4091d67d716371b0c3521ec1ca0f898ea1e5a642035fde95e8f6185,documented,permission_required,blocked_pending_permission,True,https://orak.pro/,ORAK communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M43,FR,M41,NEW:H:plateaucirculaire,Plateau Circulaire,existing_logo,https://www.plateaucirculaire.fr/web/image/website/1/logo/plateau%20circulaire?unique=2b7a1f8,header_logo,https://www.plateaucirculaire.fr/,c66077d2403fa7a532cf9b8a5aa381f04b1ecdcec53cc8ada0796d57f76823fe,documented,permission_required,blocked_pending_permission,True,https://www.plateaucirculaire.fr/,Plateau Circulaire communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M44,FR,M42,NEW:H:proclus,PROCLUS,existing_logo,https://proclus.eco/wp-content/uploads/2023/02/Logotype.avif,header_logo,https://proclus.eco/,3266ce7ec8b993b425f1d11acf1a34fac5b87fd57e708f1e545457c0a91f5b81,documented,permission_required,blocked_pending_permission,True,https://proclus.eco/,PROCLUS communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M47,FR,M44,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39535,R-Place,existing_logo,https://r-place.fr/local/cache-gd2/09/e036027e81f0843e35e4af2f64a1a8.png?1757400749,apple_touch,https://r-place.fr/,8f6a76e7629e6bf86ffa7e1eee60ea5bbdb71b082b82e53f870652085b073341,documented,permission_required,blocked_pending_permission,True,https://r-place.fr/,R-Place communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M48,FR,M45,NEW:H:recyclobat,Recyclo'Bat,existing_logo,https://recyclobat.fr/wp-content/uploads/2021/01/cropped-logo_recyclobat_2020.jpg,header_logo,https://recyclobat.fr/,8e280c0982d4d7bc41d67f6636b44243394059db5213d1e1c8f7525f4db7c607,documented,permission_required,blocked_pending_permission,True,https://recyclobat.fr/,Recyclo'Bat communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M50,FR,M47,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6627,REFAIR Bordeaux,existing_logo,https://refair-bm.fr/wp-content/uploads/2021/09/logo_refair_blanc.png,header_logo,https://refair-bm.fr/,ea0dea3d603fd2f4091c1b93b6fcca75bbc29d6928713ad5045e617fc854df84,documented,permission_required,blocked_pending_permission,True,https://refair-bm.fr/,REFAIR Bordeaux communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M51,FR,M48,NEW:H:rewood,Rewood,existing_logo,https://cdn.shopify.com/s/files/1/0692/4084/8650/files/logo-white.png?v=1677608614,header_logo,https://rewood.fr/,df81609c40551316e0443543fcc86c380e0da24a301d5f9144450f8db833afba,documented,permission_required,blocked_pending_permission,True,https://rewood.fr/,Rewood communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M52,FR,M49,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39538,Réempro,existing_logo,https://www.reempro.com/wp-content/uploads/2023/02/logo-reempro.svg,header_logo,https://www.reempro.com/,b3e53e3aec6e068fe3d1034d32271c165973c6e9ecdb99efd93505662f9d32db,documented,permission_required,blocked_pending_permission,True,https://www.reempro.com/,Réempro communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M54,FR,M51,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39543,Skop Marketplace,existing_logo,https://marketplace.skop.app/img/skop-logo-header.svg,header_logo,https://marketplace.skop.app/,102fc887ab413375bbe59ad2e85cebfd4ab6010c2d1407ed138d74603825dba6,documented,permission_required,blocked_pending_permission,True,https://marketplace.skop.app/,Skop Marketplace communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M55,FR,M52,NEW:H:steelalive,Steel Alive,existing_logo,"https://ec362aa287288c3c6b848b9330349ee4.cdn.bubble.io/cdn-cgi/image/w=,h=,f=auto,dpr=1,fit=contain/f1691397718007x938299822293049500/SteelALive%20-%20Logo%20complet%202.jpg",og_image,https://steelalive.co/,882894efb4bdafd4944364b14f920646ecd1376fc1a02347b67d898fbc234c6b,documented,permission_required,blocked_pending_permission,True,https://steelalive.co/,Steel Alive communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M57,FR,M54,NEW:toitdeparis,Toit de Paris,existing_logo,https://static.wixstatic.com/media/cbe7f0_4798aa34439643d0a0e7a89a9a3e91f3~mv2.png,header_logo,https://www.toitdeparis.com/,a9d577cafcff507e59f4c80ec543c17bc1de15f237f9edffdbcfc1551b4eb9fa,documented,permission_required,blocked_pending_permission,True,https://www.toitdeparis.com/,Toit de Paris communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:M60,FR,M57,NEW:H:upcylight,Upcylight,existing_logo,https://static.wixstatic.com/media/45669a_8dd327e12a3a4082bd3525b868955246~mv2.jpg,media_logo,https://www.upcylight.com/,8d117fbbd11ad07ec4e7682307887d337d4b5a41d2c483b2b419d96077d3e1c6,documented,permission_required,blocked_pending_permission,True,https://www.upcylight.com/,Upcylight communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N01,FR,N01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5657,Association Réavie,existing_logo,http://asso-reavie.fr/wp-content/uploads/2018/09/cropped-reavie.png,declared_icon,https://asso-reavie.fr/,2aec700cf85c0ec716639400fb9aa52e2a6e5af305922648733f6633abc5f28e,documented,permission_required,blocked_pending_permission,True,https://asso-reavie.fr/,Association Réavie communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N02,FR,N02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:741,Bellastock,pending_suggestion,https://www.bellastock.com/wp-content/themes/bellastock-2026-temp/img/bs_header_logo_rond.svg,header_logo,https://www.bellastock.com/,ec3f31118a83d1f1adde430bd3f86dab6bc546dfe05be9fae47aa2dda0194138,documented,permission_required,blocked_pending_permission,True,https://www.bellastock.com/,Bellastock communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N03,FR,N03,NEW:cd2e,CD2E,existing_logo,https://cd2e.com/wp-content/uploads/2020/12/cropped-logo-standard.png,og_image,https://cd2e.com/,144b7ad0ad70c91b7821dcc070ba07c8236229a96e1ff2b432f441c3ac2f9186,documented,permission_required,blocked_pending_permission,True,https://cd2e.com/,CD2E communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N04,FR,N04,NEW:H:envirobatoccitanie,Envirobat Occitanie,existing_logo,https://www.envirobat-oc.fr/sites/default/files/logo-envirobat.svg,header_logo,https://www.envirobat-oc.fr/,fe59e2cd3d69407ccafd3ca72a055c9495d89400bd646dc9c40d416eb00d2458,documented,permission_required,blocked_pending_permission,True,https://www.envirobat-oc.fr/,Envirobat Occitanie communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N06,FR,N05,NEW:H:institutnationaldeleconomiecirculaire,Institut National de l'Économie Circulaire (INEC),existing_logo,https://institut-economie-circulaire.fr/wp-content/uploads/2026/01/LOGO-inec-DEF-e1768319380122-768x358.png,header_logo,https://institut-economie-circulaire.fr/,075c5e916a5513d69b45bab7c82bafc8e81d49317b2da2505b16cae6d1df016f,documented,permission_required,blocked_pending_permission,True,https://institut-economie-circulaire.fr/,Institut National de l'Économie Circulaire (INEC) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N07,FR,N06,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5457,Les Canaux,existing_logo,https://lescanaux.com/wp-content/themes/les-canaux/assets/images/les-canaux_logo.svg,header_logo,https://lescanaux.com/,8fad11185360498f5892cf7ef8917916a4cea3fb0d3108bf88dbbf3b3e3814bd,documented,permission_required,blocked_pending_permission,True,https://lescanaux.com/,Les Canaux communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:N08,FR,N07,NEW:remixmateriauxreemploi,REMIX / matériaux réemploi,existing_logo,http://www.remixremix.fr/remix/uploads/2022/07/REMIX_LOGO_V1_Header.svg,header_logo,http://www.remixremix.fr/,f85ddd96cfb7241694b1a83b93b06f2ac60e40367bbb3ce51077c2d2a257fdf0,documented,permission_required,blocked_pending_permission,True,http://www.remixremix.fr/,REMIX / matériaux réemploi communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:O04,FR,O03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5652,Novaedia / Novædia,existing_logo,https://fermedespossibles.fr/wp-content/uploads/2024/03/cropped-Logo_FermedesPossibles.png,structured_logo,https://fermedespossibles.fr/,2f5df19e257ce673d2d20c77309f740585cfa8b0840c173a19e3f5f07ceb99b7,documented,permission_required,blocked_pending_permission,True,https://fermedespossibles.fr/,Novaedia / Novædia communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:O05,FR,O04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5009,Travail & Vie,existing_logo,https://static.wixstatic.com/media/e755c5_7e60158d97e14b94a7e7ccdbb5ce1022~mv2.png,header_logo,https://www.travailetvie.org/,1daac8910246185d9cafac7c192e8ba938935066daf8b2f212ff2bdabb6265cf,documented,permission_required,blocked_pending_permission,True,https://www.travailetvie.org/,Travail & Vie communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:S01,FR,S01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39521,BatRecup,existing_logo,https://www.batrecup.com/wp-content/uploads/2022/08/Logo-BatRecup-St.jpg,media_logo,https://www.batrecup.com/,4c9de94f5c31c762b3fa237b6b1fbcd6ee3458d4ecf5f1138a1528dc53141a99,documented,permission_required,blocked_pending_permission,True,https://www.batrecup.com/,BatRecup communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:S03,FR,S03,NEW:H:plateformedereemploidesmateriauxdevoiriedelavilledeparis,Plateforme de réemploi des matériaux de voirie de la Ville de Paris,existing_logo,https://www.paris.fr/apple-touch-icon.png,apple_touch,https://www.paris.fr/,9c40d84549c34df7db6b032ffdd3e191b293a5af8e34a7f0bd4ff5afba5f523c,documented,permission_required,blocked_pending_permission,True,https://www.paris.fr/,Plateforme de réemploi des matériaux de voirie de la Ville de Paris communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U01,FR,U01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5048,Albert & Co,existing_logo,https://albert-and-co.fr/wp-content/uploads/2021/12/logo-Albert-and-co-8.png,apple_touch,https://albert-and-co.fr/,12c922d9fb28af635f83a3dea477a8ee0e34d7421380194252019a80e066a20e,documented,permission_required,blocked_pending_permission,True,https://albert-and-co.fr/,Albert & Co communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U02,FR,U02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6300,Archipel zéro,pending_suggestion,https://static.wixstatic.com/media/3dbc01_1273dd63b43e400ca28830382e65f074~mv2.png,header_logo,https://archipelzero.wixsite.com/,dc4b8d207d7192f0840a54c0bf6176f6c4e60ba81f0bed90d88943ed80e6bd17,documented,permission_required,blocked_pending_permission,True,https://archipelzero.wixsite.com/,Archipel zéro communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U05,FR,U03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6626,CANCAN Architecture,existing_logo,https://www.collectifcancan.fr/wp-content/uploads/2021/01/cropped-favicon.jpg,apple_touch,https://www.collectifcancan.fr/,20f6bc89bc5e59041243d505c70296112f3ad6be694897eeeff486fbf5f37202,documented,permission_required,blocked_pending_permission,True,https://www.collectifcancan.fr/,CANCAN Architecture communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U06,FR,U04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:732,Collectif CANCAN,existing_logo,https://www.collectifcancan.fr/wp-content/uploads/2021/01/cropped-favicon.jpg,apple_touch,https://www.collectifcancan.fr/,20f6bc89bc5e59041243d505c70296112f3ad6be694897eeeff486fbf5f37202,documented,permission_required,blocked_pending_permission,True,https://www.collectifcancan.fr/,Collectif CANCAN communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U07,FR,U05,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5655,Depuis 1920,existing_logo,https://depuis1920.fr/wp-content/themes/AtelierModerne_731/images/favicon.svg,declared_icon,https://www.depuis1920.fr/,562fc62ef58c421cda22e83359f2634cf265a33db5552f4e299d4a66b5e72c3e,documented,permission_required,blocked_pending_permission,True,https://www.depuis1920.fr/,Depuis 1920 communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U08,FR,U06,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6394,Encore Heureux,existing_logo,https://encoreheureux.org/assets/favicons/apple-touch-icon.png,apple_touch,https://encoreheureux.org/,0d2a9db65018450c470e40abba9efaf9c3e8e820c38445c4a6bb1c1c8d5729a9,documented,permission_required,blocked_pending_permission,True,https://encoreheureux.org/,Encore Heureux communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U09,FR,U07,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6297,Grand Huit,existing_logo,https://grandhuit.eu/wp-content/themes/g8/images/l5.png,header_logo,https://grandhuit.eu/,818d4b1d4c21d815d475e9ff321118bcc7b34b55ce3a464bba0a6e482dab6cfb,documented,permission_required,blocked_pending_permission,True,https://grandhuit.eu/,Grand Huit communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U10,FR,U08,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6578,Mobius Réemploi,existing_logo,https://static.wixstatic.com/media/e4556a_ec866f8a133b4cb791f901e87ebc3fe3%7Emv2.png/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/e4556a_ec866f8a133b4cb791f901e87ebc3fe3%7Emv2.png,apple_touch,https://www.mobius-reemploi.fr/,069945f9d13a2065dcd15cf9292b32c3c95639a6e3f4eb4a6e9043ed60dc950c,documented,permission_required,blocked_pending_permission,True,https://www.mobius-reemploi.fr/,Mobius Réemploi communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U11,FR,U09,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5012,Pouget Consultants,existing_logo,https://www.pouget-consultants.eu/wp-content/uploads/2026/01/14/logo-pouget-consultants-eu.jpg,header_logo,https://www.pouget-consultants.eu/,d075e9a3257a3581116ebd33470ed99edea2c2ea85c897d43460ee20d6169da8,documented,permission_required,blocked_pending_permission,True,https://www.pouget-consultants.eu/,Pouget Consultants communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U14,FR,U11,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5654,SOCOTEC,existing_logo,https://www.socotec.com/themes/custom/app_theme/assets/images/logo.svg,header_logo,https://www.socotec.com/,4f463f72806680d880359a72e4eb0da494a36540d75a356e9ad74818c3b08c5b,documented,permission_required,blocked_pending_permission,True,https://www.socotec.com/,SOCOTEC communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FR:U15,FR,U12,NEW:H:soprema,Soprema,existing_logo,https://www.soprema-entreprises.fr/wp-content/themes/soprema/assets/favicons/apple-touch-icon.png,apple_touch,https://www.soprema-entreprises.fr/,943c2c08958665d3661b15d380f6348f965a02ae25fdb7ad5bb87cbe61e98c0a,documented,permission_required,blocked_pending_permission,True,https://www.soprema-entreprises.fr/,Soprema communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
