row_id,batch,project_id,project_name,component_id,component_name,source_label,source_id,relationship,target_type,target_id,target_canonical,target_detail,evidence_url,evidence_summary,confidence,status,import_ready
v10A-108,batch_01_core_10_projects,p_recypark_demets_anderlecht,Recypark Demets,bg_reuse_holz_mehrere_brettschichtholzbogen_recypark_demets,Brettschichtholzbögen…,Projekt,p_recypark_demets_anderlecht,NUTZT_METHODE,Methode,m_bestands_und_reuse_assessment,Bestands_und_ReUse_Assessment,"existing hall inspected, analysed and tested before reuse",https://rotordb.org/en/projects/recypark-anderlecht,The donor hall underwent assessment from first inspection through lab tests before integration.,HIGH,evidence_backed,NO_research_batch_only
v10A-109,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_metall_ausbau_medunicampus_heavy_shelves,MedUni Schwerlastreg.,Projekt,p_meduni_campus_mariannengasse,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_geplant_oder_gelagert,Geplant_oder_Gelagert,heavy-duty shelves mediated through component catalogue for new projects,https://www.baukarussell.at/2020/09/03/vom-luster-bis-zum-kupferkabel/,"BauKarussell reports 60,400 kg of reusable components including heavy-duty shelves were mediated via a component catalogue.",HIGH,evidence_backed,NO_research_batch_only
v10A-110,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_metall_ausbau_medunicampus_heavy_shelves,MedUni Schwerlastreg.,Projekt,p_meduni_campus_mariannengasse,HAT_QUELLE,Quelle,q_gleicher_standort,Gleicher_Standort,pre-demolition harvest from existing MedUni Mariannengasse campus buildings,https://www.meduniwien.ac.at/web/en/about-us/news/detailsite/2019/news-im-dezember-2020/new-from-old-big-meduni-vienna-and-baukarussell-exploit-the-enormous-re-use-potential-of-meduni-mariannengasse-campus/,MedUni describes BauKarussell working on the campus project before construction and demolition.,HIGH,evidence_backed,NO_research_batch_only
v10A-111,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_metall_ausbau_medunicampus_heavy_shelves,MedUni Schwerlastreg.,Projekt,p_meduni_campus_mariannengasse,HAT_WIEDERVERWENDUNGSORT,Wiederverwendungsort,wo_gelagert_oder_unbekannt,Gelagert_oder_Unbekannt,"components mediated to buyers for use in new projects, destination not itemized",https://www.baukarussell.at/2020/09/03/vom-luster-bis-zum-kupferkabel/,BauKarussell says the components are used by buyers in new projects but does not specify destinations.,HIGH,evidence_backed,NO_research_batch_only
v10A-112,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_metall_ausbau_medunicampus_bike_workshop,MedUni Fahrradwerkst.,Projekt,p_meduni_campus_mariannengasse,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_gleiche_funktion,Wiederverwendung_gleiche_Funktion,bike-workshop/equipment category retained as reusable object stream,https://www.baukarussell.at/2020/09/03/vom-luster-bis-zum-kupferkabel/,"The BauKarussell article supports reusable objects and fittings being mediated to takers, but component-specific destination remains broad.",MEDIUM,evidence_backed,NO_research_batch_only
v10A-113,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_mehrere_technik_medunicampus_paternoster,MedUni Paternoster,Projekt,p_meduni_campus_mariannengasse,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_geplant_oder_gelagert,Geplant_oder_Gelagert,paternoster/tile/stair components offered for new home before demolition,https://wien.orf.at/stories/3024877/,ORF reports that components such as tiles and a paternoster were seeking a new home before demolition.,MEDIUM,evidence_backed,NO_research_batch_only
v10A-114,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_mehrere_technik_medunicampus_paternoster,MedUni Paternoster,Projekt,p_meduni_campus_mariannengasse,HAT_QUELLE,Quelle,q_gleicher_standort,Gleicher_Standort,former Wien Energie Center / MedUni campus existing buildings,https://wien.orf.at/stories/3024877/,ORF places these components within the existing building complex on the future campus site.,HIGH,evidence_backed,NO_research_batch_only
v10A-115,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_reuse_holz_wand_medunicampus_doors_as_cladding,MedUni Türen→Wand,Projekt,p_meduni_campus_mariannengasse,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_neue_funktion,Wiederverwendung_neue_Funktion,"doors identified in graph as cladding reuse; public source confirms reusable components broadly, not this final use",https://www.baukarussell.at/2020/09/03/vom-luster-bis-zum-kupferkabel/,"BauKarussell supports reusable components and objects, but accessible evidence does not yet verify doors-as-cladding.",LOW,needs_stronger_component_specific_evidence,NO_research_batch_only
v10A-116,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_dismantled_glas_technik_medunicampus_fluorescent,MedUni Leuchtstoffr.,Projekt,p_meduni_campus_mariannengasse,HAT_RUECKBAUVERFAHREN,Rueckbauverfahren,rv_selektiver_rueckbau,Selektiver_Rueckbau,fluorescent tubes separately collected as harmful substances before demolition,https://www.meduniwien.ac.at/web/en/about-us/news/detailsite/2019/news-im-dezember-2020/new-from-old-big-meduni-vienna-and-baukarussell-exploit-the-enormous-re-use-potential-of-meduni-mariannengasse-campus/,MedUni states fluorescent tubes were collected separately as part of pre-demolition work.,HIGH,evidence_backed,NO_research_batch_only
v10A-117,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,bg_dismantled_glas_technik_medunicampus_fluorescent,MedUni Leuchtstoffr.,Projekt,p_meduni_campus_mariannengasse,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_geplant_oder_gelagert,Geplant_oder_Gelagert,separate collection confirmed; not evidence of reuse outcome,https://www.meduniwien.ac.at/web/en/about-us/news/detailsite/2019/news-im-dezember-2020/new-from-old-big-meduni-vienna-and-baukarussell-exploit-the-enormous-re-use-potential-of-meduni-mariannengasse-campus/,"This row is retained as a dismantling/evidence note, not a hard reuse outcome.",LOW,review_not_reuse_outcome,NO_research_batch_only
v10A-118,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,,,Projekt,p_meduni_campus_mariannengasse,NUTZT_METHODE,Methode,m_bestands_und_reuse_assessment,Bestands_und_ReUse_Assessment,reuse potential exploited before demolition/construction,https://www.meduniwien.ac.at/web/en/about-us/news/detailsite/2019/news-im-dezember-2020/new-from-old-big-meduni-vienna-and-baukarussell-exploit-the-enormous-re-use-potential-of-meduni-mariannengasse-campus/,MedUni frames the work as exploiting reuse potential before demolition and construction.,HIGH,evidence_backed,NO_research_batch_only
v10A-119,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,,,Projekt,p_meduni_campus_mariannengasse,NUTZT_METHODE,Methode,m_dokumentation_und_monitoring,Dokumentation_und_Monitoring,components mediated through Bauteilkatalog/component catalogue,https://www.baukarussell.at/2020/09/03/vom-luster-bis-zum-kupferkabel/,BauKarussell states reusable components were mediated through a component catalogue.,HIGH,evidence_backed,NO_research_batch_only
v10A-120,batch_01_core_10_projects,p_meduni_campus_mariannengasse,MedUni Campus Wien,,,Projekt,p_meduni_campus_mariannengasse,NUTZT_METHODE,Methode,m_urban_mining_und_scouting,Urban_Mining_und_Scouting,Social Urban Mining approach applied in pre-demolition phase,https://www.meduniwien.ac.at/web/en/about-us/news/detailsite/2019/news-im-dezember-2020/new-from-old-big-meduni-vienna-and-baukarussell-exploit-the-enormous-re-use-potential-of-meduni-mariannengasse-campus/,The MedUni article describes BauKarussell’s urban-mining approach and pre-demolition work.,HIGH,evidence_backed,NO_research_batch_only
v10A-121,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,Aluminium-Fassadenplatten,Projekt,p_trae_high_rise_aarhus,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_neue_funktion,Wiederverwendung_neue_Funktion,salvaged aluminium sheets used as facade cladding,https://www.archdaily.com/1036295/trae-high-rise-building-lendager-arkitekter,ArchDaily states timber cassettes are clad with aluminium sheets salvaged from industrial/farm roofs and water-damaged post boxes.,HIGH,evidence_backed,NO_research_batch_only
v10A-122,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,Aluminium-Fassadenplatten,Projekt,p_trae_high_rise_aarhus,HAT_QUELLE,Quelle,q_restposten_abfall_unbekannt,Restposten_Abfall_Unbekannt,industrial/farm roofs and water-damaged post boxes,https://www.archdaily.com/1036295/trae-high-rise-building-lendager-arkitekter,"The aluminium source combines salvage from roof sheets and damaged postboxes, not a single donor building.",HIGH,evidence_backed,NO_research_batch_only
v10A-123,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,Aluminium-Fassadenplatten,Projekt,p_trae_high_rise_aarhus,HAT_WIEDERVERWENDUNGSORT,Wiederverwendungsort,wo_extern_importiert,Extern_importiert,salvaged aluminium streams imported into Aarhus high-rise facade,https://lendager.com/project/trae/,Lendager describes salvaged aluminium sheets arranged as the facade expression.,HIGH,evidence_backed,NO_research_batch_only
v10A-124,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,Windturbinenflügel als…,Projekt,p_trae_high_rise_aarhus,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_neue_funktion,Wiederverwendung_neue_Funktion,retired wind turbine blades reused as solar shading/facade elements,https://eumiesawards.com/heritageobject/tr/,EUMies states wind turbine blades provide solar shading.,HIGH,evidence_backed,NO_research_batch_only
v10A-125,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,Windturbinenflügel als…,Projekt,p_trae_high_rise_aarhus,HAT_QUELLE,Quelle,q_restposten_abfall_unbekannt,Restposten_Abfall_Unbekannt,discarded/decommissioned wind turbine blades,https://www.again.dk/project-references/trae,a:gain describes discarded wind turbine blades tested before facade use.,HIGH,evidence_backed,NO_research_batch_only
v10A-126,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,Windturbinenflügel als…,Projekt,p_trae_high_rise_aarhus,HAT_AUFBEREITUNG,Aufbereitungsverfahren,av_pruefung_sortierung_qs,Pruefung_Sortierung_QS,fire tests before facade use,https://www.again.dk/project-references/trae,a:gain says wind turbine blades go through fire tests before facade use.,HIGH,evidence_backed,NO_research_batch_only
v10A-127,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,Windturbinenflügel als…,Projekt,p_trae_high_rise_aarhus,HAT_AUFBEREITUNG,Aufbereitungsverfahren,av_zuschnitt_und_vereinzelung,Zuschnitt_und_Vereinzelung,wind turbine blades cut/reconfigured into solar-shading elements,https://www.archdaily.com/1036295/trae-high-rise-building-lendager-arkitekter,Accessible sources support conversion to shading; processing likely involves cutting/reconfiguration.,MEDIUM,evidence_backed,NO_research_batch_only
v10A-128,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_holz_boden_trae_aarhus_holzboden_gellerup,Holzböden aus alten…,Projekt,p_trae_high_rise_aarhus,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_gleiche_funktion,Wiederverwendung_gleiche_Funktion,flooring reused from demolished Gellerupparken apartment building,https://www.troldtekt.com/themes/wood-in-construction/20-unique-floors-stand-tall-in-the-up-and-coming-south-harbour-neighbourhood-of-aarhus/,Troldtekt states flooring on the recycled floor originated from a demolished apartment building in Gellerupparken.,HIGH,evidence_backed,NO_research_batch_only
v10A-129,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_holz_boden_trae_aarhus_holzboden_gellerup,Holzböden aus alten…,Projekt,p_trae_high_rise_aarhus,HAT_QUELLE,Quelle,q_externer_spenderbau,Externer_Spenderbau,"demolished apartment building in Gellerupparken, Aarhus",https://www.troldtekt.com/themes/wood-in-construction/20-unique-floors-stand-tall-in-the-up-and-coming-south-harbour-neighbourhood-of-aarhus/,Troldtekt identifies the donor as a demolished apartment building in Gellerupparken.,HIGH,evidence_backed,NO_research_batch_only
v10A-130,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_holz_boden_trae_aarhus_holzboden_gellerup,Holzböden aus alten…,Projekt,p_trae_high_rise_aarhus,HAT_WIEDERVERWENDUNGSORT,Wiederverwendungsort,wo_extern_importiert,Extern_importiert,flooring imported from Gellerupparken donor building to TRÆ recycled floor,https://www.troldtekt.com/themes/wood-in-construction/20-unique-floors-stand-tall-in-the-up-and-coming-south-harbour-neighbourhood-of-aarhus/,The source makes a cross-site donor-to-receiver pathway for flooring plausible.,HIGH,evidence_backed,NO_research_batch_only
v10A-131,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,Troldtekt-Akustikplatten,Projekt,p_trae_high_rise_aarhus,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_gleiche_funktion,Wiederverwendung_gleiche_Funktion,recycled Troldtekt acoustic panels reused on recycled-material floor,https://www.troldtekt.com/themes/wood-in-construction/20-unique-floors-stand-tall-in-the-up-and-coming-south-harbour-neighbourhood-of-aarhus/,Troldtekt says recycled Troldtekt acoustic panels were used on the recycled floor.,HIGH,evidence_backed,NO_research_batch_only
v10A-132,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,Troldtekt-Akustikplatten,Projekt,p_trae_high_rise_aarhus,HAT_QUELLE,Quelle,q_bauteilmarkt_oder_lager,Bauteilmarkt_oder_Lager,supplied by Greendozer recycled-material platform,https://www.troldtekt.com/themes/wood-in-construction/20-unique-floors-stand-tall-in-the-up-and-coming-south-harbour-neighbourhood-of-aarhus/,Troldtekt identifies Greendozer as platform supplier of recycled acoustic panels.,HIGH,evidence_backed,NO_research_batch_only
v10A-133,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,Troldtekt-Akustikplatten,Projekt,p_trae_high_rise_aarhus,HAT_WIEDERVERWENDUNGSORT,Wiederverwendungsort,wo_extern_importiert,Extern_importiert,reused acoustic panels procured through external reuse marketplace/platform,https://www.troldtekt.com/themes/wood-in-construction/20-unique-floors-stand-tall-in-the-up-and-coming-south-harbour-neighbourhood-of-aarhus/,The panels were sourced through a recycled-material platform for the TRÆ floor.,HIGH,evidence_backed,NO_research_batch_only
v10A-134,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_glas_fenster_trae_high_rise_aarhus_upcycled_elements,Upcycled window elements,Projekt,p_trae_high_rise_aarhus,HAT_ERGEBNIS,Wiederverwendungsergebnis,we_wiederverwendung_gleiche_funktion,Wiederverwendung_gleiche_Funktion,reused windows and double glazing applied as facade/interior elements,https://www.archdaily.com/1036295/trae-high-rise-building-lendager-arkitekter,ArchDaily states reused windows form part of the project; a:gain lists double glazing among reused materials.,HIGH,evidence_backed,NO_research_batch_only
v10A-135,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_glas_fenster_trae_high_rise_aarhus_upcycled_elements,Upcycled window elements,Projekt,p_trae_high_rise_aarhus,HAT_QUELLE,Quelle,q_restposten_abfall_unbekannt,Restposten_Abfall_Unbekannt,discarded/reused windows and double glazing streams,https://www.again.dk/project-references/trae,"a:gain lists double glazing and other previously used materials, but donor building is not specified.",MEDIUM,evidence_backed,NO_research_batch_only
v10A-136,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,bg_reuse_glas_fenster_trae_high_rise_aarhus_upcycled_elements,Upcycled window elements,Projekt,p_trae_high_rise_aarhus,HAT_WIEDERVERWENDUNGSORT,Wiederverwendungsort,wo_gelagert_oder_unbekannt,Gelagert_oder_Unbekannt,receiving use clear; original donor path not specified,https://www.again.dk/project-references/trae,"The component stream is confirmed, but the source path is broad.",MEDIUM,evidence_backed,NO_research_batch_only
v10A-137,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,,,Projekt,p_trae_high_rise_aarhus,NUTZT_METHODE,Methode,m_verfuegbarkeitsbasiertes_design,Verfuegbarkeitsbasiertes_Design,form follows availability concept drives visible reuse/upcycling palette,https://lendager.com/project/trae/,Lendager explicitly frames TRÆ with a form-follows-availability approach.,HIGH,evidence_backed,NO_research_batch_only
v10A-138,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,,,Projekt,p_trae_high_rise_aarhus,NUTZT_METHODE,Methode,m_bestands_und_reuse_assessment,Bestands_und_ReUse_Assessment,"three floors dedicated to recycled, bio-based and upcycled material experiments",https://www.troldtekt.com/news-press/news/2024/the-trae-highrise-collects-circular-experiences/,"Troldtekt says three floors are dedicated to recycled, bio-based and upcycled material experiments.",HIGH,evidence_backed,NO_research_batch_only
v10A-139,batch_01_core_10_projects,p_trae_high_rise_aarhus,TRÆ High-Rise,,,Projekt,p_trae_high_rise_aarhus,NUTZT_METHODE,Methode,m_urban_mining_und_scouting,Urban_Mining_und_Scouting,"broad palette of salvaged/reused materials including aluminium, turbine blades, windows and textiles",https://eumiesawards.com/heritageobject/tr/,EUMies describes a broad set of reused/upcycled material streams used across visible surfaces.,HIGH,evidence_backed,NO_research_batch_only
