claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,_shard
09-node-0218,node,p_circl_abn_amro,,,Projekt,Projekt 'Circl',web,https://www.circl.nl/,true,0,PARTIAL,teilweise_belegt,"addr=Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0221,node,p_crclr_house_impact_hub_berlin,,,Projekt,"Projekt 'CRCLR House' at Rollbergstraße 26, 12053 Berlin, Germany",web,https://www.buildingsocialecology.org/projects/crclr-house-berlin/,true,200,PROVEN,belegt,"CRCLR House - Building Social Ecology Skip to content Building Social Ecology Start Patterns Projects Theory About en de CRCLR House: is a centre for circular economy practices in the sectors of construction, living and community.",ADD_SOURCE,IER-B2,Projekt existence/address corroborated from https://www.buildingsocialecology.org/projects/crclr-house-berlin/,IER-B2
09-node-0222,node,p_elementa_walkeweg,,,Projekt,Projekt 'ELEMENTA Walkeweg',web,https://www.elementa.swiss/,true,0,PARTIAL,teilweise_belegt,"addr=Emilie Louise Frey-Strasse, 4053 Basel, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0223,node,p_elys_kultur_gewerbehaus_basel,,,Projekt,"Projekt 'ELYS Kultur- und…' at Elsässerstrasse 215, 4056 Basel, Switzerland",web,https://www.elys.ch/,true,200,PROVEN,belegt,"à 7h45 … Livre de la semaine Origines – Nat Cardozo par biblioelysee 07.05.2026 « La terre est vivante » (…) De la où tu es es, tu peux sentir que tu fais partie de cette communauté planétaire.",ADD_SOURCE,IER-B2,Projekt existence/address corroborated from https://www.elys.ch/,IER-B2
09-node-0224,node,p_europa_building_brussels,,,Projekt,"Projekt 'Europa Building Brussels' at Rue de la Loi 175, 1048 Brussels, Belgium",web,https://www.consilium.europa.eu/en/european-council/europa-building/,true,403,PARTIAL,teilweise_belegt,"addr=Rue de la Loi 175, 1048 Brussels, Belgium; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0228,node,p_grubenstrasse_29_werkhof_29_zuerich,,,Projekt,Projekt 'Grubenstrasse 29',web,https://www.werkhof29.ch/,true,0,PARTIAL,teilweise_belegt,"addr=Grubenstrasse 29, 8045 Zürich, Binz; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0238,node,p_jugendtreff_ingersheim,,,Projekt,Projekt 'Jugendtreff Ingersheim',web,https://doi.org/10.1016/j.jclepro.2022.135235,true,200,PARTIAL,teilweise_belegt,"addr=Baumwasenweg, 74379 Ingersheim, Germany; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0240,node,p_ka13_kristian_augusts_gate_13_oslo,,,Projekt,Projekt 'KA13',web,https://www.ka13.no/,true,0,PARTIAL,teilweise_belegt,"addr=Kristian Augusts gate 13, Oslo, Norwegen; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0247,node,p_lysp8,,,Projekt,Projekt 'LysP8 — LysBüchelStrasse 8 Reuse Pilot Basel',web,https://www.baselarea.swiss/en/news/lysp8-reuse-pilot-basel,true,404,PARTIAL,teilweise_belegt,"addr=Weinlagerstrasse 33, 4056 Basel, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0248,node,p_lysp8_basel,,,Projekt,Projekt 'LYSP8 Basel',web,https://www.baselarea.swiss/en/news/lysp8-reuse-pilot-basel,true,404,PARTIAL,teilweise_belegt,"addr=Weinlagerstrasse 33, 4056 Basel, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0252,node,p_meduni_campus_mariannengasse,,,Projekt,Projekt 'MedUni Campus Wien',web,https://www.meduniwien.ac.at/web/ueber-uns/standorte/campus-mariannengasse/,true,404,PARTIAL,teilweise_belegt,"addr=Mariannengasse 10, 1090 Vienna, Austria; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0262,node,p_plp_london_hq_circular_studio_fitout,,,Projekt,Projekt 'PLP London HQ circular…',web,https://www.plparchitecture.com/,true,200,PROVEN,belegt,"ft Whitechapel Healthcare and Research Campus addressing needs for NHS, housing, green space and community facilities Practice January 23, 2026 PLP to announce the promotions of a number of individuals within our practice Interview January 6, 2026 Lee Polisano featured in Taiwan’s INHERITAGE magazin",ADD_SOURCE,IER-B2,Projekt existence/address corroborated from https://www.plparchitecture.com/,IER-B2
09-node-0270,node,p_schaerenmoosstrasse_zuerich,,,Projekt,Projekt 'Schärenmoosstr. ZH',web,https://www.zuerich.com/en/business/urban-development/scharenmoos,true,404,PARTIAL,teilweise_belegt,"addr=Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0274,node,p_thoravej_29_copenhagen,,,Projekt,Projekt 'Thoravej 29 Copenhagen',web,https://www.lendager.com/projects/thoravej-29,true,404,PARTIAL,teilweise_belegt,"addr=Thoravej 29, 2400 København NV, Copenhagen; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
09-node-0275,node,p_timber_square_london,,,Projekt,Projekt 'Timber Square London',web,https://timbersquare.co.uk/,true,200,PROVEN,belegt,"Timber Square is an ambitious new campus designed to help businesses be the best they can be: for their people, for their purpose, for the planet.",ADD_SOURCE,IER-B2,Official project site names Timber Square at Bankside,IER-B2
09-node-0277,node,p_umar_unit,,,Projekt,Projekt 'UMAR Unit',web,https://www.umar-unit.ch/,true,0,PARTIAL,teilweise_belegt,"addr=Überlandstrasse 129, 8600 Dübendorf, Switzerland; dossier URL fetched but project name not verbatim on page",ADD_SOURCE,IER-B2,URL live; entity gate weak — address-only partial,IER-B2
070,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5478,besp_stoffel_partners,,Akteur,BESP Stoffel & Partners / Pierre Stoffel - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-002,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6488,2hs,,Akteur,"2hs - Unternehmen (Deutschland, Schweiz)",web,https://www.2hs.com,true,200,PROVEN,belegt,2hs.com — This Domain May Be For Sale 2hs.com This Domain Name May Be For Sale!,ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-010,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5790,abc_raadgivende_ingenioerer,,Akteur,ABC Rådgivende Ingeniører / ABC Consulting Engineers - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-013,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5287,abt,,Akteur,ABT - Unternehmen,web,https://abt.de,true,200,PROVEN,belegt,ABT Anwender Beratung Telekommunikation Zum Inhalt springen Suche nach: Home Dienstleistungen Prozesse Technologie Gebühren Allgemein All-IP Analyse Honorar Referenzen Jobs/Karriere Kontakt ABT Home ABT Beratung 2026-04-13T13:20:25+02:00 Herzlich Willkommen Die ABT Anwender Berat,ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-014,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:727,adam_przywara,,Akteur,Adam Przywara - Person (Schweiz),none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-015,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5443,administration_des_batiments_publics,,Akteur,Administration des bâtiments publics - Oeffentliche_Institution,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-016,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5288,adviesbureau_luning,,Akteur,Adviesbureau Lüning - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-017,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:698,afc_basel,,Akteur,AFC Basel - Unternehmen (Schweiz),search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-018,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5854,ag_gruppen,,Akteur,AG Gruppen - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-019,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5874,agwa,,Akteur,AgwA - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-020,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5390,aik_architektur_ingenieur_kollektiv,,Akteur,aik Architektur + Ingenieur Kollektiv - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-021,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5584,ak_bpb,,Akteur,Bundeszentrale für politische Bildung (bpb) - Foerdergeber_Programmtraeger,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-022,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5571,ak_carsten_wiewiorra,,Akteur,Carsten Wiewiorra - Person,none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-024,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5597,ak_contrax_furniture,,Akteur,Contrax Furniture - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-025,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5583,ak_deutsche_bundesstiftung_umwelt,,Akteur,Deutsche Bundesstiftung Umwelt (DBU) - Foerdergeber_Programmtraeger,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-026,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5622,ak_drewes_speth,,Akteur,DREWES + SPETH Beratende Ingenieure - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-028,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5599,ak_grants_of_shoreditch,,Akteur,Grants of Shoreditch - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-029,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5621,ak_gundlach_hannover,,Akteur,Gundlach GmbH & Co. KG Wohnungsunternehmen - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-030,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5623,ak_h2a_hannover,,Akteur,H2A - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-031,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5596,ak_maconda,,Akteur,Maconda - Software_Tool_Anbieter,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-032,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5595,ak_method_contractor_london,,Akteur,Method - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-033,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5610,ak_recrete_forschungsteam,,Akteur,Re:Crete Forschungsteam - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-034,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5598,ak_solus,,Akteur,Solus - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-035,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5582,ak_tu_berlin_bauphysik,,Akteur,TU Berlin Fachgebiet Bauphysik und Baukonstruktionen - Forschung_Lehre,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-037,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5569,ak_wiewiorra_hopp_architekten,,Akteur,Wiewiorra Hopp Architekten - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-038,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5581,ak_zukunftsgeraeusche_gbr,,Akteur,zukunftsgeraeusche GbR - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-039,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5756,aksel_v_jensen,,Akteur,Aksel V. Jensen A/S - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-041,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4951,akustik_ingenieurbuero_moll,,Akteur,Akustik-Ingenieurbuero Moll - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-042,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5048,albert_and_co,,Akteur,Albert & Co - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-044,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5806,alinea_tt_alinea,,Akteur,Alinea / T+T Alinea - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-045,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5404,alliander_liander,,Akteur,Alliander / Liander - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-047,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:695,ana_olalquiaga,,Akteur,Ana Olalquiaga - Person (Schweiz),none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-048,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5513,anculus_bv,,Akteur,Anculus B.V. - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-049,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4895,andreas_felger,,Akteur,Andreas Felger - Person,none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-050,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:707,andreas_geser,,Akteur,Andreas Geser - Person (Schweiz),none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-051,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:704,andreas_geser_landschaftsarchitekten,,Akteur,AG Landschaftsarch. - Unternehmen (Schweiz),search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-052,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:700,anima_engineering,,Akteur,Anima Engineering AG - Unternehmen (Schweiz),search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-054,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4776,architekturbuero_conclus,,Akteur,Architekturbüro Conclus - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-055,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5206,architekturbuero_hose,,Akteur,Architekturbüro Hose - Unternehmen,web,https://architekturbuero-hose.de,true,200,PROVEN,belegt,"Wir über uns Personen Service Impressum Kontakt mwm objects architekturbüro hose Start --> 1 | 2 | 3 --> --> Projektentwicklung Architektur Fachplanung Präsentation Design Engagement Wertgutachten Links Wir über uns Unsere Unternehmung zielt darauf ab, Planungsleistungen und dars",ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-059,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5755,ason_as,,Akteur,Ason A/S - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-061,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:730,aurelie_heraut,,Akteur,Aurélie Héraut - Person (Frankreich),none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-064,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:684,balzer_ingenieure,,Akteur,Balzer Ingenieure AG - Unternehmen (Schweiz),search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-066,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5027,barbara_oelbrandt,,Akteur,Barbara Oelbrandt - Person,none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-067,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5221,barr_gazetas,,Akteur,Barr Gazetas - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-071,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5929,bewohnerinitiative_boschgaard,,Akteur,Bewohnerinitiative Boschgaard - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-073,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5119,bik_bouw,,Akteur,Bik Bouw - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-074,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5787,bikubenfonden,,Akteur,Bikubenfonden / The Bikuben Foundation - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-075,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5096,biopartner_center_leiden,,Akteur,BioPartner Center Leiden - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-076,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6014,bioregional,,Akteur,"BioRegional - Organisation, NGO_Verband_Netzwerk",web,https://www.bioregional.com,true,200,PROVEN,belegt,Purpose-led sustainability consultancy – Bioregional Back to home About About Bioregional About us Careers - we're hiring!,ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-077,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6296,bischof_foehn_architektur,,Akteur,Bischof Föhn Architektur - Unternehmen (Schweiz),search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-079,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5226,blenheim_house,,Akteur,Blenheim House - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-080,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5114,bluecity,,Akteur,BlueCity / Blue City 010 BV - Organisation,web,https://www.bluecity.com,true,200,PROVEN,belegt,BlueCity蓝城兄弟_blued,ADD_SOURCE,IER-C12,ladder=domain_guess; match=tokens=3/3,IER-C12
AKT-node-081,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5857,bogl,,Akteur,BOGL - Unternehmen,web,https://www.bogl.com,true,200,PROVEN,belegt,The domain name BOGL.COM.,ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-082,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4929,bonnefrite,,Akteur,Bonnefrite - Person,none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
AKT-node-084,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5135,boulder_community_health,,Akteur,Boulder Community Health / Boulder Community Hospital - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-085,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5154,bourne_special_projects,,Akteur,Bourne Special Projects / Bourne Group - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-086,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5931,bouwbedrijf_versteegden,,Akteur,Bouwbedrijf Versteegden - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-087,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5737,bouwbedrijven_jongen,,Akteur,Bouwbedrijven Jongen - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-088,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4874,bouwstocks,,Akteur,Bouwstocks - Unbekannt,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-089,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4950,brandkontrolle,,Akteur,brandkontrolle - Unternehmen,web,https://brandkontrolle.de,true,200,PROVEN,belegt,brandkontrolle | Startseite,ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-090,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5148,brent_cross_south_limited_partnership,,Akteur,Brent Cross South Limited Partnership - Organisation,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-091,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5960,brudex,,Akteur,Brudex - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-092,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5638,bruxelles_proprete_net_brussel,,Akteur,Bruxelles-Propreté / Net Brussel - Oeffentliche_Institution,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-100,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5286,burobas,,Akteur,Burobas - Unternehmen,web,https://www.burobas.com,true,200,PROVEN,belegt,"Burobas MENU Homepage Projecten Duurzaamheid Over BuroBas Nieuws Vacatures Contact MISSIE Onze missie is het verhogen van de impact waarmee interieurs bijdragen aan geluk, welzijn en verbinding.",ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-101,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6530,c_creators,,Akteur,C-Creators - NGO_Verband_Netzwerk (Niederlande),web,https://www.c-creators.com,true,200,PROVEN,belegt,C-creators wil de bouweconomie volledig circulair maken zodat deze dienend is aan onze samenleving.,ADD_SOURCE,IER-C12,ladder=domain_guess; match=full_name,IER-C12
AKT-node-102,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4930,camping_design,,Akteur,Camping Design - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-104,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:696,caretta_weidmann,,Akteur,Caretta+Weidmann - Unternehmen (Schweiz),search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-105,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5171,cat_fletcher_freegle,,Akteur,Cat Fletcher / Freegle - NGO_Verband_Netzwerk,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-107,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4869,cc_autrement,,Akteur,CC Autrement - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-114,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5247,civic_engineers,,Akteur,Civic Engineers - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-117,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5715,clayton_little_clayton_korte,,Akteur,Clayton & Little / Clayton Korte - Unternehmen,search,,false,,UNVERIFIABLE,unbelegt,,RESOURCE,IER-C12,search ladder exhausted; no first-party URL found,IER-C12
AKT-node-119,node,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4828,colin_rose,,Akteur,Dr Colin Rose - Person,none,,false,,UNVERIFIABLE,unbelegt,,ESCALATE_HUMAN,IER-C12,private person; no org homepage policy; tier-D crossover,IER-C12
