claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict_before,verdict_after,confidence,proof_quote,proposed_action,patch_op,agent_id,notes,coverage_level,graph_element_id
Q04-0100,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210450449,bauteilboerse_basel_overall,mat_stahl,NUTZT_MATERIAL,bauteilboerse_basel_overall -NUTZT_MATERIAL-> Stahl,web,https://bauteilboerse-basel.ch/ueber-uns/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Stahl; actor_hits=3,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210450449
Q04-0101,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837820945,bauteilboerse_basel_overall,mat_ziegel,NUTZT_MATERIAL,bauteilboerse_basel_overall -NUTZT_MATERIAL-> Ziegel,web,https://bauteilboerse-basel.ch/ueber-uns/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Ziegel; actor_hits=3,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837820945
Q04-0102,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051750,bauteilnetz_deutschland,mat_glas,NUTZT_MATERIAL,bauteilnetz_deutschland -NUTZT_MATERIAL-> Glas,web,http://www.bauteilnetz.de/bauteilnetz/website/stdws_adresse/bauteilboersen.html,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051750
Q04-0103,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422246,bauteilnetz_deutschland,mat_stahl,NUTZT_MATERIAL,bauteilnetz_deutschland -NUTZT_MATERIAL-> Stahl,web,http://www.bauteilnetz.de/bauteilnetz/website/stdws_adresse/bauteilboersen.html,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Stahl; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422246
Q04-0104,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765203,btvz_zuerichsee_oberland,mat_glas,NUTZT_MATERIAL,btvz_zuerichsee_oberland -NUTZT_MATERIAL-> Glas,web,https://www.btvz.ch/suchliste/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765203
Q04-0105,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079955,btvz_zuerichsee_oberland,mat_holz,NUTZT_MATERIAL,btvz_zuerichsee_oberland -NUTZT_MATERIAL-> Holz,web,https://www.btvz.ch/suchliste/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Holz; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079955
Q04-0106,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168764367651510882,building_spares_market,mat_kunststoff,NUTZT_MATERIAL,building_spares_market -NUTZT_MATERIAL-> Kunststoff,web,https://buildingsparesmarket.co.uk/advert-category/general-building-materials,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Kunststoff; actor_hits=3,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168764367651510882
Q04-0107,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679847,cleveland_steel_tubes,mat_stahl,NUTZT_MATERIAL,cleveland_steel_tubes -NUTZT_MATERIAL-> Stahl,web,https://cleveland-steel.com/,true,200,PARTIAL,PROVEN,belegt,Worldwide supply of steel tubing | Cleveland Steel & Tubes Skip to main content X Menu Main navigation Show — Main navigation Hide — Main navigation Home Pipe and Tube Stock Search Services Case studies Sell Steel Pipe and Tube Sell Steel Section Repurposed Steel Our stock Downloads About us Contact Image REDUCE COSTS REDUCE DELIVERY TIMES REDUCE CARBON EMISSIONS View all stock We’re promoting the use of surplus steel tube The use of surplus steel tube in construction and infrastructure projects,UPGRADE,set_rel_properties,Q04,"strict gate pass; class=['steel'] actor=['cleveland steel & tubes', 'tubes']",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679847
Q04-0108,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955681197,concular,mat_aluminium,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Aluminium,web,https://concular.de/urban-mining/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Aluminium; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955681197
Q04-0109,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366445,concular,mat_daemmstoff,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Daemmstoff,web,https://concular.de/urban-mining/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Daemmstoff; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366445
Q04-0110,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051693,concular,mat_glas,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Glas,web,https://concular.de/urban-mining/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051693
Q04-0111,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736941,concular,mat_holz,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Holz,web,https://concular.de/urban-mining/,true,200,PARTIAL,PROVEN,belegt,"Statt Ressourcen zu entsorgen, werden Bauteile wie Stahl, Holz, Fenster oder Böden erfasst, bewertet und wiederverwendet – für ein zirkuläres, ressourcenschonendes Bauen.",UPGRADE,set_rel_properties,Q04,strict gate pass; class=['holz'] actor=['concular'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736941
Q04-0112,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422189,concular,mat_keramik,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Keramik,web,https://concular.de/urban-mining/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Keramik; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422189
Q04-0113,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837792685,concular,mat_kunststoff,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Kunststoff,web,https://concular.de/urban-mining/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Kunststoff; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837792685
Q04-0114,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107437,concular,mat_naturstein,NUTZT_MATERIAL,concular -NUTZT_MATERIAL-> Naturstein,web,https://concular.de/urban-mining/,true,200,PARTIAL,PROVEN,belegt,Jetzt anfragen Urban Mining – Erfolgsgeschichten Erfolgsgeschichten Re-use Naturstein Travertin aus dem Bestand – MOMENI Group mit David Chipperfield Architects Mehr erfahren Erfolgsgeschichten B&B HOTEL in Lübeck – Hochwertige Materialien werden durch Urban Mining im Kreislauf gehalten Mehr erfahren Pressemitteilung Zeitenwende für das Siemens Tagungszentrum in Feldafing – Mit Urban Mining in die bauliche Zukunft des Unternehmens Mehr erfahren Erfolgsgeschichten Behrens-/Väthbau in Düsseldorf M,UPGRADE,set_rel_properties,Q04,strict gate pass; class=['naturstein'] actor=['concular'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107437
Q04-0115,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769893,cycle_zero,mat_glas,NUTZT_MATERIAL,cycle_zero -NUTZT_MATERIAL-> Glas,web,https://play.google.com/store/apps/details?id=com.cycle0.cycle0app,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=0,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769893
Q04-0116,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769894,enviromate,mat_glas,NUTZT_MATERIAL,enviromate -NUTZT_MATERIAL-> Glas,web,https://www.enviromate.co.uk/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769894
Q04-0117,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084647,genbyg,mat_ziegel,NUTZT_MATERIAL,genbyg -NUTZT_MATERIAL-> Ziegel,web,https://genbyg.dk/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Ziegel; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084647
Q04-0118,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679846,heyne_tillett_steel,mat_stahl,NUTZT_MATERIAL,heyne_tillett_steel -NUTZT_MATERIAL-> Stahl,web,https://hts.uk.com/practice/,true,200,PARTIAL,PROVEN,belegt,Practice | Heyne Tillett Steel Heyne Tillett Steel Home Low carbon toggle Low carbon mode Search toggle Menu Search Search Heyne Tillett Steel Home Projects Services Practice People News & Views Careers Contact We're hiring!,UPGRADE,set_rel_properties,Q04,"strict gate pass; class=['steel'] actor=['heyne', 'steel']",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679846
Q04-0119,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714155,material_index,mat_glas,NUTZT_MATERIAL,material_index -NUTZT_MATERIAL-> Glas,web,https://material-index.co.uk/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714155
Q04-0120,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769901,materialenbank_leuven_atelier_circuler,mat_daemmstoff,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler -NUTZT_MATERIAL-> Daemmstoff,web,https://pers.leuven.be/de-leuvense-materialenbank-redt-470-ton-materialen-in-2025-recordjaar-voor-circulaire-economie,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Daemmstoff; actor_hits=4,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769901
Q04-0121,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455149,materialenbank_leuven_atelier_circuler,mat_glas,NUTZT_MATERIAL,materialenbank_leuven_atelier_circuler -NUTZT_MATERIAL-> Glas,web,https://pers.leuven.be/de-leuvense-materialenbank-redt-470-ton-materialen-in-2025-recordjaar-voor-circulaire-economie,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=4,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455149
Q04-0122,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360474,new_horizon_urban_mining,mat_beton,NUTZT_MATERIAL,new_horizon_urban_mining -NUTZT_MATERIAL-> Beton,web,https://www.circonl.nl/case/urban-mining-new-horizon/,true,200,PARTIAL,PROVEN,belegt,"De schone materialen die het bedrijf terugwint, zoals beton, bitumen en baksteen, zijn één op één vergelijkbaar met nieuwe materialen.",UPGRADE,set_rel_properties,Q04,"strict gate pass; class=['beton'] actor=['horizon', 'mining']",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360474
Q04-0123,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675226,new_horizon_urban_mining,mat_holz,NUTZT_MATERIAL,new_horizon_urban_mining -NUTZT_MATERIAL-> Holz,web,https://www.circonl.nl/case/urban-mining-new-horizon/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Holz; actor_hits=3,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675226
Q04-0124,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837792645,opalis,mat_daemmstoff,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Daemmstoff,web,https://opalis.eu/en/documentation,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Daemmstoff; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837792645
Q04-0125,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422149,opalis,mat_glas,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Glas,web,https://opalis.eu/en/documentation,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422149
Q04-0126,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955681157,opalis,mat_holz,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Holz,web,https://opalis.eu/en/documentation,true,200,PARTIAL,PROVEN,belegt,General contractors Interior finishers Wood workers Roofers Demolishers and dismantlers Infrastructure companies Insurance for reused building materials A selection of 11 case studies which successfully dealt with insurance issues for reused building materials.,UPGRADE,set_rel_properties,Q04,strict gate pass; class=['wood'] actor=['opalis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955681157
Q04-0127,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051653,opalis,mat_keramik,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Keramik,web,https://opalis.eu/en/documentation,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Keramik; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051653
Q04-0128,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736901,opalis,mat_naturstein,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Naturstein,web,https://opalis.eu/en/documentation,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Naturstein; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736901
Q04-0129,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107397,opalis,mat_stahl,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Stahl,web,https://opalis.eu/en/documentation,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Stahl; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107397
Q04-0130,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366405,opalis,mat_ziegel,NUTZT_MATERIAL,opalis -NUTZT_MATERIAL-> Ziegel,web,https://opalis.eu/en/documentation,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Ziegel; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366405
Q04-0131,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107396,rotordc,mat_stahl,NUTZT_MATERIAL,rotordc -NUTZT_MATERIAL-> Stahl,web,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,true,200,PARTIAL,PROVEN,belegt,"Both designers are renowned for their meticulous craftsmanship and their distinctive use of high-quality, timeless materials such as solid wood, stone and steel.",UPGRADE,set_rel_properties,Q04,strict gate pass; class=['steel'] actor=['rotordc'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107396
Q04-0132,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051652,rotordc,mat_ziegel,NUTZT_MATERIAL,rotordc -NUTZT_MATERIAL-> Ziegel,web,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Ziegel; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051652
Q04-0133,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399413,salvoweb,mat_glas,NUTZT_MATERIAL,salvoweb -NUTZT_MATERIAL-> Glas,web,https://www.salvoweb.com/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399413
Q04-0134,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769909,salvoweb,mat_stahl,NUTZT_MATERIAL,salvoweb -NUTZT_MATERIAL-> Stahl,web,https://www.salvoweb.com/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Stahl; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769909
Q04-0135,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399415,skop_marketplace,mat_glas,NUTZT_MATERIAL,skop_marketplace -NUTZT_MATERIAL-> Glas,web,https://www.skop.app/marketplace-materiaux-reemploi,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399415
Q04-0136,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679886,software_concular,mat_kunststoff,NUTZT_MATERIAL,software_concular -NUTZT_MATERIAL-> Kunststoff,web,https://restado.de/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Kunststoff; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679886
Q04-0137,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769913,sustainability_yard,mat_beton,NUTZT_MATERIAL,sustainability_yard -NUTZT_MATERIAL-> Beton,web,https://sustainabilityyard.com/,true,200,PARTIAL,PROVEN,belegt,"0 Building Materials Breedon Double Roll Concrete Roof Tile, Antique Red New £0.96 excl.",UPGRADE,set_rel_properties,Q04,"strict gate pass; class=['concrete'] actor=['sustainability yard', 'yard']",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769913
Q04-0138,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680321,symmetrys,mat_stahl,NUTZT_MATERIAL,symmetrys -NUTZT_MATERIAL-> Stahl,web,https://symmetrys.com/about-us/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Stahl; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680321
Q04-0139,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394711,syphon_ag_bauteilboerse_biel_bruegg,mat_glas,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Glas,web,https://www.syphon.ch/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Glas; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394711
Q04-0140,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709463,syphon_ag_bauteilboerse_biel_bruegg,mat_holz,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Holz,web,https://www.syphon.ch/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Holz; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709463
Q04-0141,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079959,syphon_ag_bauteilboerse_biel_bruegg,mat_keramik,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Keramik,web,https://www.syphon.ch/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Keramik; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079959
Q04-0142,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765207,syphon_ag_bauteilboerse_biel_bruegg,mat_stahl,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Stahl,web,https://www.syphon.ch/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Stahl; actor_hits=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765207
Q04-0143,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680439,tool_hts_stockmatcher,mat_stahl,NUTZT_MATERIAL,tool_hts_stockmatcher -NUTZT_MATERIAL-> Stahl,dossier+logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,MISSING_EVIDENCE,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,no candidate HTTP URL,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680439
Q04-0144,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024140410,useagain_bauteilclick,mat_daemmstoff,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Daemmstoff,web,https://www.useagain.ch/de/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Daemmstoff; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024140410
Q04-0145,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455162,useagain_bauteilclick,mat_kunststoff,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Kunststoff,web,https://www.useagain.ch/de/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Kunststoff; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455162
Q04-0146,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837825658,useagain_bauteilclick,mat_naturstein,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Naturstein,web,https://www.useagain.ch/de/,true,200,PARTIAL,UNSUPPORTED,unbelegt,,DELETE,delete_rel,Q04,page fetched; zero classification tokens for Naturstein; actor_hits=1,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837825658
