claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP05-rel-0580,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025441817,software_ecotool,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,software_ecotool (Software) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge software_ecotool -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Software; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025441817
EP05-rel-0581,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025441819,software_opalis,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,software_opalis (Software) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge software_opalis -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Software; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025441819
EP05-rel-0582,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025446518,software_qflow,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,software_qflow (Software) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge software_qflow -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Software; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025446518
EP05-rel-0583,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025446543,software_restado,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,software_restado (Software) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge software_restado -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Software; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025446543
EP05-rel-0584,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025478246,stiftung_chance_bauteile_zuerich_glattbrugg,bweg_bauteilboerse,HAT_BESCHAFFUNGSWEG,stiftung_chance_bauteile_zuerich_glattbrugg (Akteur) is sourced via procurement path bweg_bauteilboerse (Bauteilboerse),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge stiftung_chance_bauteile_zuerich_glattbrugg -[HAT_BESCHAFFUNGSWEG]-> bweg_bauteilboerse; domain :Akteur; range :Beschaffungsweg (Bauteilboerse),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025478246
EP05-rel-0585,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025480824,surplus_building_and_plumbing_materials,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,surplus_building_and_plumbing_materials (Akteur) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge surplus_building_and_plumbing_materials -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Akteur; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025480824
EP05-rel-0586,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025480825,sustainability_yard,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,sustainability_yard (Akteur) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge sustainability_yard -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Akteur; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025480825
EP05-rel-0587,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025476119,syphon_ag_bauteilboerse_biel_bruegg,bweg_bauteilboerse,HAT_BESCHAFFUNGSWEG,syphon_ag_bauteilboerse_biel_bruegg (Akteur) is sourced via procurement path bweg_bauteilboerse (Bauteilboerse),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge syphon_ag_bauteilboerse_biel_bruegg -[HAT_BESCHAFFUNGSWEG]-> bweg_bauteilboerse; domain :Akteur; range :Beschaffungsweg (Bauteilboerse),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025476119
EP05-rel-0588,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025447095,tool_hts_stockmatcher,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,tool_hts_stockmatcher (Software) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge tool_hts_stockmatcher -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Software; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025447095
EP05-rel-0589,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025480826,useagain_bauteilclick,bweg_digitale_plattform,HAT_BESCHAFFUNGSWEG,useagain_bauteilclick (Akteur) is sourced via procurement path bweg_digitale_plattform (Digitale_Plattform),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge useagain_bauteilclick -[HAT_BESCHAFFUNGSWEG]-> bweg_digitale_plattform; domain :Akteur; range :Beschaffungsweg (Digitale_Plattform),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025480826
EP05-rel-0590,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025476114,wick_reuse_roto_baumarkt,bweg_bauteilboerse,HAT_BESCHAFFUNGSWEG,wick_reuse_roto_baumarkt (Akteur) is sourced via procurement path bweg_bauteilboerse (Bauteilboerse),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge wick_reuse_roto_baumarkt -[HAT_BESCHAFFUNGSWEG]-> bweg_bauteilboerse; domain :Akteur; range :Beschaffungsweg (Bauteilboerse),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025476114
EP05-rel-0591,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025442194,zirkulie_bauteilboerse_triesen,bweg_bauteilboerse,HAT_BESCHAFFUNGSWEG,zirkulie_bauteilboerse_triesen (Akteur) is sourced via procurement path bweg_bauteilboerse (Bauteilboerse),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge zirkulie_bauteilboerse_triesen -[HAT_BESCHAFFUNGSWEG]-> bweg_bauteilboerse; domain :Akteur; range :Beschaffungsweg (Bauteilboerse),KEEP,05,Agent13 A13-rel-type-0004: 100% target :Beschaffungsweg; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153008366025442194
EP05-rel-0592,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930472,bg_aluminium_fassade_elys_trapezoidal_sheet,phase_aufbereitung,HAT_PROZESSPHASE,bg_aluminium_fassade_elys_trapezoidal_sheet (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_aluminium_fassade_elys_trapezoidal_sheet -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930472
EP05-rel-0593,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615720,bg_aluminium_fassade_elys_trapezoidal_sheet,phase_wiedereinbau,HAT_PROZESSPHASE,bg_aluminium_fassade_elys_trapezoidal_sheet (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_aluminium_fassade_elys_trapezoidal_sheet -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615720
EP05-rel-0594,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930656,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,phase_aufbereitung,HAT_PROZESSPHASE,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930656
EP05-rel-0595,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615904,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,phase_rueckbau,HAT_PROZESSPHASE,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615904
EP05-rel-0596,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301152,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,phase_wiedereinbau,HAT_PROZESSPHASE,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301152
EP05-rel-0597,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930574,bg_beton_boden_lycee_paving_slabs,phase_rueckbau,HAT_PROZESSPHASE,bg_beton_boden_lycee_paving_slabs (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_boden_lycee_paving_slabs -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930574
EP05-rel-0598,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615822,bg_beton_boden_lycee_paving_slabs,phase_wiedereinbau,HAT_PROZESSPHASE,bg_beton_boden_lycee_paving_slabs (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_boden_lycee_paving_slabs -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615822
EP05-rel-0599,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930430,bg_beton_fassade_ccn_parapets,phase_aufbereitung,HAT_PROZESSPHASE,bg_beton_fassade_ccn_parapets (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_fassade_ccn_parapets -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930430
EP05-rel-0600,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615678,bg_beton_fassade_ccn_parapets,phase_planung,HAT_PROZESSPHASE,bg_beton_fassade_ccn_parapets (Bauteilgruppe) occurs in process phase phase_planung (Planung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_fassade_ccn_parapets -[HAT_PROZESSPHASE]-> phase_planung; domain :Bauteilgruppe; range :Prozessphase (Planung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615678
EP05-rel-0601,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606300926,bg_beton_fassade_ccn_parapets,phase_rueckbau,HAT_PROZESSPHASE,bg_beton_fassade_ccn_parapets (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_fassade_ccn_parapets -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606300926
EP05-rel-0602,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930550,bg_beton_mehrere_juch_kerenzerberg_betonplatten,phase_identifikation,HAT_PROZESSPHASE,bg_beton_mehrere_juch_kerenzerberg_betonplatten (Bauteilgruppe) occurs in process phase phase_identifikation (Identifikation),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_juch_kerenzerberg_betonplatten -[HAT_PROZESSPHASE]-> phase_identifikation; domain :Bauteilgruppe; range :Prozessphase (Identifikation),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930550
EP05-rel-0603,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615798,bg_beton_mehrere_juch_kerenzerberg_betonplatten,phase_transport,HAT_PROZESSPHASE,bg_beton_mehrere_juch_kerenzerberg_betonplatten (Bauteilgruppe) occurs in process phase phase_transport (Transport),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_juch_kerenzerberg_betonplatten -[HAT_PROZESSPHASE]-> phase_transport; domain :Bauteilgruppe; range :Prozessphase (Transport),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615798
EP05-rel-0604,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301046,bg_beton_mehrere_juch_kerenzerberg_betonplatten,phase_wiedereinbau,HAT_PROZESSPHASE,bg_beton_mehrere_juch_kerenzerberg_betonplatten (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_juch_kerenzerberg_betonplatten -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301046
EP05-rel-0605,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930575,bg_beton_mehrere_lycee_precast_channels,phase_rueckbau,HAT_PROZESSPHASE,bg_beton_mehrere_lycee_precast_channels (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_lycee_precast_channels -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930575
EP05-rel-0606,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615823,bg_beton_mehrere_lycee_precast_channels,phase_wiedereinbau,HAT_PROZESSPHASE,bg_beton_mehrere_lycee_precast_channels (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_lycee_precast_channels -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615823
EP05-rel-0607,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930612,bg_beton_mehrere_plattenvereinigung_betonfertigteile,phase_aufbereitung,HAT_PROZESSPHASE,bg_beton_mehrere_plattenvereinigung_betonfertigteile (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_betonfertigteile -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930612
EP05-rel-0608,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615860,bg_beton_mehrere_plattenvereinigung_betonfertigteile,phase_rueckbau,HAT_PROZESSPHASE,bg_beton_mehrere_plattenvereinigung_betonfertigteile (Bauteilgruppe) occurs in process phase phase_rueckbau (Rueckbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_betonfertigteile -[HAT_PROZESSPHASE]-> phase_rueckbau; domain :Bauteilgruppe; range :Prozessphase (Rueckbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615860
EP05-rel-0609,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301108,bg_beton_mehrere_plattenvereinigung_betonfertigteile,phase_wiedereinbau,HAT_PROZESSPHASE,bg_beton_mehrere_plattenvereinigung_betonfertigteile (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_betonfertigteile -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157507567606301108
EP05-rel-0610,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930615,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,phase_aufbereitung,HAT_PROZESSPHASE,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente (Bauteilgruppe) occurs in process phase phase_aufbereitung (Aufbereitung),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente -[HAT_PROZESSPHASE]-> phase_aufbereitung; domain :Bauteilgruppe; range :Prozessphase (Aufbereitung),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153003967978930615
EP05-rel-0611,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615863,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,phase_wiedereinbau,HAT_PROZESSPHASE,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente (Bauteilgruppe) occurs in process phase phase_wiedereinbau (Wiedereinbau),logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl + Agent13 domain/range,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente -[HAT_PROZESSPHASE]-> phase_wiedereinbau; domain :Bauteilgruppe; range :Prozessphase (Wiedereinbau),KEEP,05,multi-phase subject; phase set checked against reuse lifecycle template §4.3; Agent13 A13-rel-type-0003: 100% target :Prozessphase; domains match schema; Tier-C contract/logic element attestation; no evidence_url on rel,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155255767792615863
