"claim_id","claim_kind","element_id","from_id","to_id","rel_type_or_label","asserted_claim","basis_type","basis_ref","fetched","http_status","verdict","confidence","proof_quote","proposed_action","agent_id","notes","remediation_status","new_source_url","r06_verdict","r06_fetched","r06_http_status"
"agent07-rel-2064","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159792352768819288","rw_fib_precast_reuse","land_frankreich","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-2065","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164295952396189784","rw_fib_precast_reuse","land_norwegen","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-2066","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155288753141448792","rw_fib_precast_reuse","land_daenemark","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-2067","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166547752209875032","rw_fib_precast_reuse","land_oesterreich","GILT_IN_LAND","fib (International Federation for Structural Concrete) guidance on precast/prestressed hollow-core floors; reuse research designs wall-slab connections for disassembly so slabs can be dismantled and reused, lowering CO2 and resource use.","web","https://www.fib-international.org/publications/fib-bulletins/special-design-considerations-for-precast-prestress-pdf-detail.html","true","404","DEAD_LINK","belegt","gn considerations for precast prestress hollow core floors (PDF) fib Bulletins"">Back to: fib Bulletins N° 06. Special design considerations for precast prestres","KEEP","07","R06: Moved/dead link; confirmed alternate at https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf; agent07: URL 404 on fib-international.org; the cited fib Bulletin 6 (precast/prestressed hollow-core) is real (multiple academic citations). RESOURCE to working fib catalogue entry; claim is true","FIXED","https://shop.fib-international.org/publications/fib-bulletins/228-special-design-considerations-for-precast-prestress-hollow-core-floors-pdf","PROVEN","true","200"
"agent07-rel-2172","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153036953327763601","rw_vdi_3492","land_deutschland","GILT_IN_LAND","VDI 3492: einheitliches Verfahren zur Bestimmung der Anzahlkonzentration anorganischer Faserpartikel in Innen-/Aussenluft und Zuordnung zu Faserklassen (Chrysotil, Amphibolasbest u.a.) mittels REM/EDXA; Nachweisgrenze < 300 Fasern/m3.","web","https://www.vdi.de/richtlinien/details/vdi-3492-messen-von-innenraumluftverunreinigungen-messen-von-immissionen-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren","true","404","DEAD_LINK","belegt","haft VDI-Richtlinien Details Teilen VDI 3492 Innenraumluft, Außenluft - Messen anorganischer faserförmiger Partikel - Rasterelektronenmikroskopisches Verfahren","KEEP","07","R06: Moved/dead link; confirmed alternate at https://www.vdi.de/mitgliedschaft/vdi-richtlinien/details/vdi-3492-innenraumluft-aussenluft-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren; agent07: URL 404; VDI 3492 content moved to new vdi.de path. RESOURCE to working URL; asbestos-fibre measurement claim is true","FIXED","https://www.vdi.de/mitgliedschaft/vdi-richtlinien/details/vdi-3492-innenraumluft-aussenluft-messen-anorganischer-faserfoermiger-partikel-rasterelektronenmikroskopisches-verfahren","PROVEN","true","200"
"agent07-rel-3046","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839390943","bw_ka13_existing_building","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-3047","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839391038","bw_lycee_block_3000","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-3048","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839391039","bw_lycee_block_6000","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-3049","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839391121","bw_multi_brouckere_tower","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-3050","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839390882","bw_rws_districtskantoor_terneuzen","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-3051","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839391101","bw_suutarila_community_centre_donor","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
"agent07-rel-3052","rel","5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153085331839390980","bw_werkhof_moeoeslistrasse","rf_schadstoff_frage","TRIGGERS_REGULIERUNGSFRAGE","Gebaeude vor 31.10.1993: Asbestverdacht; Informationspflicht ueber Gefahrstoffe vor Bau-, Instandhaltungs- oder Rueckbauarbeiten; risikobezogenes Massnahmenkonzept.","web","https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest/neue-gefahrstoffverordnung-2024","true","404","DEAD_LINK","belegt","ung muss in allen Gebäuden, die vor dem 31. Oktober 1993 errichtet wurden, mit Asbest in den Baustoffen beziehungsweise der Bausubstanz gerechnet werden. Erkund","KEEP","07","R06: Moved/dead link; confirmed alternate at https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest; agent07: URL returns 404 Not Found; content exists at bgbau.de/.../asbest/neue-gefahrstoffverordnung (without -2024 suffix). RESOURCE to working URL; underlying GefStoffV-2024 claim is true","FIXED","https://bauportal.bgbau.de/bauportal-12025/rund-um-die-bg-bau/novellierung-gefahrstoffverordnung-umgang-mit-asbest","PROVEN","true","200"
