label,property,nodes_with_property,label_node_count,coverage_pct,missing_count,types,unique_values_seen_cap_1001,empty_string_count,empty_list_count,flags,sample_values
OntologyAnchor,source_scope,2,2,100.0,0,str:2,2,0,0,core; provenance_key,case_markdown || controlled_vocab_seed
OntologyAnchor,source_trace_migrated_at,1,2,50.0,1,str:1,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
OntologyAnchor,source_trace_migration,1,2,50.0,1,str:1,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
OntologyAnchor,source_url_node_ids,1,2,50.0,1,list[str]:1,1,0,0,provenance_key,"[""q_actor_andreas_kretzer_01"",""q_actor_andreas_kretzer_02"",""q_actor_andreas_kretzer_03"",""q_actor_barbara_buser_01"",""q_actor_barbara_buser_02"",""q_actor_barbara_buser_03"",""q_actor_barbara_buser_04"",""q_actor_christian_scho…"
OntologyAnchor,source_urls,1,2,50.0,1,list[str]:1,1,0,0,provenance_key,"[""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""…"
Programm,_archive,4,29,13.79,25,str:4,4,0,0,,"{""actor_registry_mentioned"":true,""classified_reason"":""Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only."",""needs_project_file"":true,""import_status"":""registry_stub_only"",""classified_at"":""2026… || {""actor_registry_mentioned"":true,""classified_reason"":""Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only."",""needs_project_file"":true,""import_status"":""registry_stub_only"",""project_category"":""r…"
Programm,actor_registry_loader_seen,4,29,13.79,25,str:4,1,0,0,,agent10
Programm,actor_registry_mentioned,6,29,20.69,23,bool:6,1,0,0,,true
Programm,aliases,5,29,17.24,24,list[str]:5,5,0,0,core,"[""Interreg NWE FCRBE""] || [""Reallabor B(e) Ware""] || [""REBRIDGE structural…""] || [""RE_USE Höfe Wien"",""REUSE Yards""] || [""ETH Circular Construction""]"
Programm,candidate_source_count,13,29,44.83,16,int:13,4,0,0,provenance_key,2 || 163 || 10 || 5
Programm,candidate_source_status,13,29,44.83,16,str:13,1,0,0,provenance_key,needs_fact_url_review
Programm,candidate_source_urls,13,29,44.83,16,list[str]:13,4,0,0,provenance_key,"[""https://gramaziokohler.arch.ethz.ch/web/d/lehre/453.html"",""https://gramaziokohler.arch.ethz.ch/web/d/lehre/375.html""] || [""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""… || [""https://www.gmp.de/en/projects/415/christ-pavilion-expo-2000"",""https://www.gmp.de/de/projekte/415/christus-pavillon-expo-2000"",""https://www.kloster-volkenroda.de/christus-pavillon"",""https://structurae.net/de/bauwerke/… || [""https://recreate-project.eu/2025/02/13/first-elements-reclaimed-by-the-finnish-cluster-reused-in-a-real-life-mini-pilot"",""https://www.skanska.fi/tietoa-skanskasta/media/uutiset/285259/Ensimmaiset-uudelleenkaytetyt-bet…"
Programm,classified_at,6,29,20.69,23,str:6,1,0,0,known_legacy_review,2026-05-15
Programm,classified_reason,6,29,20.69,23,str:6,1,0,0,,Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only.
Programm,co2_facts,4,29,13.79,25,list[]:4,1,0,4,,[]
Programm,cost_facts,4,29,13.79,25,list[]:4,1,0,4,,[]
Programm,end_year,4,29,13.79,25,int:4,3,0,0,,2023 || 2028 || 2026
Programm,eu_contribution_eur,1,29,3.45,28,float:1,1,0,0,,1695121.69
Programm,eu_funding_programme,2,29,6.9,27,str:2,2,0,0,,Interreg North-West Europe || Research Fund for Coal and Steel (RFCS)
Programm,evidence_basis,1,29,3.45,28,str:1,1,0,0,provenance_key,dossier_anchored
Programm,evidence_confidence,1,29,3.45,28,str:1,1,0,0,provenance_key,belegt
Programm,evidence_origin,1,29,3.45,28,str:1,1,0,0,provenance_key,source_curated
Programm,funding_amount_eur,1,29,3.45,28,int:1,1,0,0,,12500000
Programm,funding_programme,1,29,3.45,28,str:1,1,0,0,,SNSF PRIMA
Programm,funding_source,1,29,3.45,28,str:1,1,0,0,provenance_key,EU Horizon 2020
Programm,grant_agreement_reference,1,29,3.45,28,str:1,1,0,0,,101157419
Programm,host_institution,10,29,34.48,19,str:10,9,0,0,,TU Berlin / Natural Building Lab || HTWG Konstanz || ZHAW Institut Konstruktives Entwerfen (IKE) || Empa || Brussels-Capital Region
Programm,id,29,29,100.0,0,str:29,29,0,0,core,prog_horizon_2020 || prog_urban_innovative_actions || p_eth_circular_construction_programme || prog_fcrbe || prog_reallabor_be_ware
Programm,import_status,6,29,20.69,23,str:6,1,0,0,,registry_stub_only
Programm,invalid_candidate_source_urls,2,29,6.9,27,list[str]:2,2,0,0,provenance_key,"[""https://ww""] || [""https://www""]"
Programm,lead_organisation,3,29,10.34,26,str:3,3,0,0,,Rotor || University of Stuttgart / Institute of Lightweight Structures and Conceptual Design || Madlen Kobi
Programm,migration_origin,29,29,100.0,0,str:29,5,0,0,,mig_qext_b_source_urls || mig_r7_b_resolve_orphans | mig_qext_b_source_urls | mig_qext_c_primary_source_url || mig_qext_b_source_urls | mig_qext_c_primary_source_url || 5_3_relabel_to_programm | mig_qext_b_source_urls | mig_qext_c_primary_source_url || 5_3_relabel_to_programm | mig_qext_b_source_urls
Programm,name,29,29,100.0,0,str:29,29,0,0,core,"Horizon 2020 (EU Forschungsförderung) || Urban Innovative Actions (UIA, EU) || ETH Circular Construction Programme || FCRBE || Reallabor_Be_Ware"
Programm,name_full,16,29,55.17,13,str:16,16,0,0,core,"FCRBE — Facilitating the Circulation of Reclaimed Building Elements || Reallabor B(e) Ware — Gebäudetragwerke aus Sekundärmaterialien Made in Berlin || Stuttgart 210 — weiterdenken, weiterbauen! || REBRIDGE — Reuse of Steel Components from Existing Bridge Structures || RE-USE Höfe — zirkuläre Lieferketten anhand der Fensterwiederverwendung"
Programm,needs_dossier_extraction,1,29,3.45,28,bool:1,1,0,0,,true
Programm,needs_project_file,6,29,20.69,23,bool:6,2,0,0,,true || false
Programm,node_role,10,29,34.48,19,str:10,2,0,0,,full_projekt || cross_reference_stub
Programm,note,1,29,3.45,28,str:1,1,0,0,core,Projektkonkreter Programm-/Pilotkontext; generischer Programmbegriff ist prog_recreate im controlled_terms.delta.
Programm,original_label,4,29,13.79,25,str:4,1,0,0,,Projekt
Programm,primary_source_url,6,29,20.69,23,str:6,6,0,0,provenance_key,https://rotordb.org/en/projects/interreg-nwe-fcrbe || https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation || https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii || https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/projects-details/43252449/101216665/RFCS2027 || https://re-win.ch/wordpress/wp-content/uploads/2025/04/Reuse-Hoefe.pdf
Programm,project_category,5,29,17.24,24,str:5,5,0,0,,research_or_market_program_stub || research_demonstrator_stub || demonstrator_or_research_project || reuse_network_project_stub || research_news_or_demonstrator_stub
Programm,quality_tier,4,29,13.79,25,str:4,1,0,0,,tier_3_stub
Programm,quality_tier_computed_by,4,29,13.79,25,str:4,1,0,0,,mig_5_1_quality_tier
Programm,quality_tier_has_components,4,29,13.79,25,bool:4,1,0,0,,false
Programm,quality_tier_has_evidence,4,29,13.79,25,bool:4,1,0,0,provenance_key,false
Programm,quality_tier_has_land,4,29,13.79,25,bool:4,1,0,0,,true
Programm,quality_tier_has_metric,4,29,13.79,25,bool:4,1,0,0,,false
Programm,quality_tier_has_year,4,29,13.79,25,bool:4,1,0,0,,false
Programm,quality_tier_n_bg,4,29,13.79,25,int:4,1,0,0,,0
Programm,quality_tier_n_bg_quantified,4,29,13.79,25,int:4,1,0,0,,0
Programm,quality_tier_n_curated_evidence,4,29,13.79,25,int:4,1,0,0,provenance_key,0
Programm,reuse_share_facts,4,29,13.79,25,list[]:4,1,0,4,,[]
Programm,review_status,23,29,79.31,6,str:23,1,0,0,,needs_source_url_review
Programm,scope_note,3,29,10.34,26,str:3,3,0,0,core,"EU framework programme for research and innovation. Funded ReCreate (€12.5m) among other reuse projects. || EU initiative supporting urban-innovation pilots. Funded SUPERLOCAL Kerkrade among others. || ReCreate research project (Horizon 2020); €12.5m EU funding; pilots in DE, NL, FI."
Programm,short_description,13,29,44.83,16,str:13,13,0,0,,"The project aimed to increase by 50% the amount of reclaimed building elements circulated in North-West Europe by 2032. || Berlin reallab developing simplified realization and value chains for demanding building structures from local waste/secondary materials. || Research programme + built youth-pavilion pilot demonstrating component reuse of Stuttgart 21 CLT concrete formwork. || The project develops scientific and technical foundations for safe reuse of steel components from decommissioned bridge structures. || Publication/project documenting RE-WIN and Windows for Ukraine experience. NOTE: dossier explicitly says Vienna location is unverified — evidence is for Basel, Winterthur, Switzerland-Ukraine."
Programm,source_count,6,29,20.69,23,int:6,3,0,0,provenance_key,2 || 3 || 1
Programm,source_resolution_status,29,29,100.0,0,str:29,2,0,0,provenance_key,needs_source_url_review || trusted_incident_relationship_source_urls
Programm,source_scope,29,29,100.0,0,str:29,4,0,0,core; provenance_key,controlled_vocab_seed || r7_b_orphan_resolution || actor_registry_association || case_markdown
Programm,source_trace_migrated_at,13,29,44.83,16,str:13,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
Programm,source_trace_migration,13,29,44.83,16,str:13,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Programm,source_urls,6,29,20.69,23,list[str]:6,6,0,0,provenance_key,"[""https://rotordb.org/en/projects/interreg-nwe-fcrbe"",""https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe""] || [""https://www.zrs.berlin/en/article/reallabor-lab-be-ware-from-research-straight-to-implementation"",""https://www.zrs.berlin/en/article/kickoff-reallabor-be-ware-2""] || [""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""] || [""https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/projects-details/43252449/101216665/RFCS2027""] || [""https://re-win.ch/wordpress/wp-content/uploads/2025/04/Reuse-Hoefe.pdf""]"
Programm,source_urls_updated_at,29,29,100.0,0,str:29,1,0,0,provenance_key,2026-05-22
Programm,start_year,4,29,13.79,25,int:4,3,0,0,,2018 || 2025 || 2022
Programm,status,10,29,34.48,19,str:10,3,0,0,,concluded || active || published_2025
Programm,strict_candidate_url_array_cleanup,2,29,6.9,27,str:2,1,0,0,provenance_key,mig_strict_candidate_url_array_cleanup_2026_05_23
Programm,strict_candidate_url_array_cleanup_at,2,29,6.9,27,str:2,1,0,0,provenance_key,2026-05-23T11:08:50.487332+00:00
Programm,strict_invalid_url_cleanup,6,29,20.69,23,str:6,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
Programm,strict_invalid_url_cleanup_at,6,29,20.69,23,str:6,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
Programm,strict_source_url_cleanup,29,29,100.0,0,str:29,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Programm,strict_source_url_cleanup_at,29,29,100.0,0,str:29,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Programm,type,13,29,44.83,16,str:13,9,0,0,,Interreg || Reallabor || teaching+research || research || research+publication
Programm,usage_countries,11,29,37.93,18,list[]:1; list[str]:10,8,0,1,known_legacy_review; type_drift,"[""Frankreich""] || [] || [""Belgien""] || [""Niederlande"",""Finnland"",""Deutschland"",""Schweiz""] || [""Deutschland"",""Niederlande"",""Norwegen"",""Luxemburg"",""Finnland""]"
Programm,usage_project_count,11,29,37.93,18,int:11,5,0,0,known_legacy_review,1 || 0 || 2 || 5 || 8
Projekt,_archive,84,101,83.17,17,str:84,84,0,0,,"{""note"":""Thinner representation of built sports/association house using reused precast concrete elements from two donor sources.""} || {""note"":""Thinner representation of built sport/association house reusing IW73/6 precast concrete components.""} || {""ursprungs_deckenplatten_anzahl"":60,""quelle_merge_note"":""Zwei hochgeladene Dateien wurden zu einem kanonischen Projekt zusammengeführt, weil die zweite Datei selbst ANHANG/ZUSAMMENFÜHREN und Quellenunschärfe nennt."",""r… || {""note"":""Anhangsfall mit geringer öffentlicher technischer Dokumentation; als gebauter Klein-/Pavillonfall erfasst."",""donor_bauwerke_anzahl"":3,""bauteilalter_jahre"":36} || {""note"":""Prämierter, aber nicht gebauter Vorschlag; deshalb als Konzept-/Anhangsfall und nicht als gebauter Direct-Reuse-Hauptfall modelliert."",""constructed_area_m2_planung"":2936,""holcim_entry_jahr"":2005,""site_area_m2"":…"
Projekt,actor_registry_loader_seen,49,101,48.51,52,str:49,1,0,0,,agent10
Projekt,actor_registry_mentioned,14,101,13.86,87,bool:14,1,0,0,,true
Projekt,area_m2_gross,36,101,35.64,65,int:36,34,0,0,,1000 || 15 || 2004 || 70 || 4690
Projekt,area_m2_range_max,11,101,10.89,90,int:11,11,0,0,,399 || 7603 || 25000 || 7000 || 1534
Projekt,area_m2_range_min,11,101,10.89,90,int:11,11,0,0,,372 || 4871 || 20000 || 6200 || 1508
Projekt,bewertung,75,101,74.26,26,int:75,4,0,0,,4 || 2 || 3 || 5
Projekt,candidate_source_count,98,101,97.03,3,int:98,29,0,0,provenance_key,163 || 7 || 6 || 12 || 9
Projekt,candidate_source_status,98,101,97.03,3,str:98,1,0,0,provenance_key,needs_fact_url_review
Projekt,candidate_source_urls,98,101,97.03,3,list[str]:98,76,0,0,provenance_key,"[""https://www.hft-stuttgart.com/research/projects/current/stuttgart-210-ii"",""https://www.archdaily.com/1024776/stuttgart-210-think-ahead-build-on-hft-stuttgart"",""https://klingelhoefer-kroetsch.de/projekte/Stuttgart_210""… || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.sciencedirect.com/topics/engineering/inverset"",""https://www.deutschlandfunkkultur.de/abbruch-und-aufbau-100.html"",""https://taz.de/Die-W… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://infoscience.epfl.ch/server/api/core/bitstreams/00948e56-68fd-4f05-9280-5e835b8d2570/content"",""https://olympiapark.muenchen.de/en/olympiapar… || [""https://www.ssdarchitecture.com/works/residential/big-dig-building"",""https://www.archdaily.com/30050/big-dig-building-single-speed-design"",""https://www.holcimfoundation.org/projects/big-dig-building-boston-massachuset…"
Projekt,co2_facts,87,101,86.14,14,list[]:60; list[str]:27,27,0,60,type_drift,"[""{\""basis\"": \""transportdistanz_km\"", \""value\"": 2.5, \""unit\"": \""km\"", \""source_id\"": null}""] || [""{\""basis\"": \""transportdistanz_km\"", \""value\"": 7, \""unit\"": \""km\"", \""source_id\"": null}""] || [""{\""basis\"": \""transportdistanz_km\"", \""value\"": 33, \""unit\"": \""km\"", \""source_id\"": null}""] || [] || [""{\""basis\"": \""transportdistanz_km\"", \""value\"": 6, \""unit\"": \""km\"", \""source_id\"": null}""]"
Projekt,cost_facts,87,101,86.14,14,list[]:14; list[str]:73,74,0,14,type_drift,"[""{\""kennwert\"": \""CO₂-Einsparung\"", \""wert\"": \""unbekannt\"", \""einheit\"": \""kg CO₂e\"", \""method\"": \""unbekannt\"", \""bilanzgrenze\"": \""unbekannt\"", \""source_id\"": \""q_association_house_groeditz_md\"", \""confidence\"": \""u… || [""{\""kennwert\"": \""CO₂-Einsparung\"", \""wert\"": \""unbekannt\"", \""einheit\"": \""kg CO₂e\"", \""method\"": \""unbekannt\"", \""bilanzgrenze\"": \""unbekannt\"", \""source_id\"": \""q_association_house_plauen_md\"", \""confidence\"": \""unk… || [""{\""kennwert\"": \""Kosten\"", \""wert\"": \""unbekannt\"", \""einheit\"": \""EUR\"", \""method\"": \""unbekannt\"", \""bilanzgrenze\"": \""Schildow-Projekt\"", \""source_id\"": \""q_berlin_schildow_pilot_house_md\"", \""confidence\"": \""unkla… || [""{\""kennwert\"": \""CO₂-Einsparung\"", \""wert\"": \""unbekannt\"", \""einheit\"": \""kg CO₂e\"", \""method\"": \""—\"", \""bilanzgrenze\"": \""—\"", \""source_id\"": \""q_bestandverplanzung_pavilion_muenchen_md\"", \""confidence\"": \""unklar\… || [""{\""kennwert\"": \""CO₂-Einsparung\"", \""wert\"": \""unbekannt\"", \""einheit\"": \""kg CO₂e\"", \""method\"": \""—\"", \""bilanzgrenze\"": \""—\"", \""source_id\"": \""q_big_dig_building_boston_md\"", \""confidence\"": \""unklar\"", \""loader\""…"
Projekt,id,101,101,100.0,0,str:101,101,0,0,core,p_reallabor_be_ware || p_stuttgart_210 || p_rebridge_structural_reuse_project || p_eth_circular_construction_student_reuse_project || p_lysp8
Projekt,invalid_candidate_source_urls,39,101,38.61,62,list[str]:39,23,0,0,provenance_key,"[""""] || [""https://t"",""""] || [""https://olympiap""] || [""https://projecta"",""https://pr""] || [""https://ww""]"
Projekt,migration_origin,101,101,100.0,0,str:101,2,0,0,,| mig_s5_visibility | mig_qext_b_source_urls | mig_qext_c_primary_source_url || | mig_s5_visibility | mig_qext_b_source_urls
Projekt,name,101,101,100.0,0,str:101,100,0,0,core,Reallabor B(e) Ware || Stuttgart 210 || REBRIDGE structural reuse project || ETH Circular Construction student reuse project || LYSP8
Projekt,name_full,71,101,70.3,30,str:71,71,0,0,core,"Association house, Gröditz || Association house, Plauen || Berlin-Schildow Pilot House / Berlin-Schildow 2nd pilot house || Bestandverplanzung Pavilion, München || Big Dig Building, Boston/Cambridge"
Projekt,node_role,12,101,11.88,89,str:12,1,0,0,,full_projekt
Projekt,nutzung_text,10,101,9.9,91,str:10,10,0,0,,Doppelhaus / Wohnnutzung || Ausstellungs- und Forschungsdemonstrator || lokale Verwaltungsstelle / Bürger:innenservice || Sanitärblock / WC-Anlage fuer Chiro und Besucher || Kirche / Klosterensemble
Projekt,primary_source_url,33,101,32.67,68,str:33,27,0,0,provenance_key,https://doi.org/10.1016/j.jclepro.2022.135235 || https://www.sciencedirect.com/science/article/pii/S0959652622048090 || https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-chiro-d-itterbeek.html || https://www.bellastock.com/projets/la-ferme-du-rail || https://www.archdaily.com/951845/gjg-house-blaf-architecten
Projekt,project_category,9,101,8.91,92,str:9,8,0,0,,building_project_stub || research_demonstrator_stub || research_news_or_demonstrator_stub || research_or_market_program_stub || reuse_platform_project_stub
Projekt,projektstatus_text,74,101,73.27,27,str:74,50,0,0,,gebaut / Rohbau 2005 || gebaut / Pavillon bzw. kleiner Demonstrator || Proposal / aborted / ungebaut || gebaut || Prototyp / Demonstrator
Projekt,quality_tier,101,101,100.0,0,str:101,3,0,0,,tier_3_stub || tier_2_documentation_only || tier_1_decision_grade
Projekt,quality_tier_facts,101,101,100.0,0,str:101,64,0,0,,"{""computed_by"":""mig_5_1_quality_tier"",""has_land"":false,""n_bg_quantified"":0,""n_curated_evidence"":0,""repaired_by"":""mig_repair_2_7_5_1_quality_tier_panel"",""has_components"":false,""has_metric"":false,""has_evidence"":false,""has… || {""computed_by"":""mig_5_1_quality_tier"",""has_land"":true,""n_bg_quantified"":2,""n_curated_evidence"":23,""repaired_by"":""mig_repair_2_7_5_1_quality_tier_panel"",""has_components"":false,""has_metric"":true,""has_evidence"":true,""has_y… || {""computed_by"":""mig_5_1_quality_tier"",""has_land"":true,""n_bg_quantified"":1,""n_curated_evidence"":28,""repaired_by"":""mig_repair_2_7_5_1_quality_tier_panel"",""has_components"":false,""has_metric"":true,""has_evidence"":true,""has_y… || {""computed_by"":""mig_5_1_quality_tier"",""has_land"":true,""n_bg_quantified"":0,""n_curated_evidence"":38,""repaired_by"":""mig_repair_2_7_5_1_quality_tier_panel"",""has_components"":false,""has_metric"":true,""has_evidence"":true,""has_y… || {""computed_by"":""mig_5_1_quality_tier"",""has_land"":true,""n_bg_quantified"":0,""n_curated_evidence"":0,""repaired_by"":""mig_repair_2_7_5_1_quality_tier_panel"",""has_components"":false,""has_metric"":false,""has_evidence"":false,""has_…"
Projekt,raw_year_fields,53,101,52.48,48,str:53,43,0,0,,"{""jahr_fertigstellung"": 2007} || {""jahr"": 2005} || {""jahr"": 2008} || {""jahr"": 2008, ""entwurfsjahr"": 2008} || {""jahr_fertigstellung"": 2006, ""fertigstellung_jahr"": 2006}"
Projekt,reuse_share_facts,87,101,86.14,14,list[]:64; list[str]:23,24,0,64,type_drift,"[] || [""{\""kennwert\"": \""Metropolis Next Generation Prize\"", \""wert\"": \""belegt\"", \""einheit\"": \""—\"", \""method\"": \""SsD\"", \""bilanzgrenze\"": \""Wettbewerb\"", \""source_id\"": \""q_big_dig_building_boston_md\"", \""confidence\"": \""… || [""{\""basis\"": \""reuse_anteil_prozent\"", \""value\"": 92, \""unit\"": \""%\"", \""source_id\"": null}""] || [""{\""kennwert\"": \""Anteil biosourcé und/oder réemployé\"", \""wert\"": \""90\"", \""einheit\"": \""%\"", \""method\"": \""unbekannt\"", \""bilanzgrenze\"": \""Materialien in Trockenbauweise\"", \""source_id\"": \""q_ferme_du_rail_paris_s2\… || [""{\""basis\"": \""reuse_anteil_prozent\"", \""value\"": 90, \""unit\"": \""%\"", \""source_id\"": null}"",""{\""kennwert\"": \""Circularity / Reuse-Anteil\"", \""wert\"": \""90\"", \""einheit\"": \""%\"", \""method\"": \""unbekannt\"", \""bilanzgren…"
Projekt,review_status,67,101,66.34,34,str:67,1,0,0,,needs_source_url_review
Projekt,source_count,33,101,32.67,68,int:33,12,0,0,provenance_key,4 || 5 || 6 || 2 || 3
Projekt,source_freshness_summary,101,101,100.0,0,str:101,60,0,0,provenance_key,"{""n_reachable"": 2, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""} || {""n_reachable"": 0, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": null} || {""n_reachable"": 0, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-21""} || {""n_reachable"": 10, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""} || {""n_reachable"": 10, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-21""}"
Projekt,source_quality_summary,101,101,100.0,0,str:101,89,0,0,provenance_key,"{""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 2, ""n_dead"": 0, ""n_unchecked"": 2} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 0, ""n_unchecked"": 0} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 1, ""n_unchecked"": 1} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 11, ""n_dead"": 0, ""n_unchecked"": 9} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 12, ""n_dead"": 0, ""n_unchecked"": 8}"
Projekt,source_resolution_status,101,101,100.0,0,str:101,3,0,0,provenance_key,needs_source_url_review || trusted_incident_relationship_source_urls || single_url_from_legacy_zitiert_quelle
Projekt,source_scope,101,101,100.0,0,str:101,3,0,0,core; provenance_key,actor_registry_association || archive_scan || case_markdown
Projekt,source_trace_migrated_at,98,101,97.03,3,str:98,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
Projekt,source_trace_migration,98,101,97.03,3,str:98,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Projekt,source_trust_score,91,101,90.1,10,float:91,33,0,0,provenance_key,0.0 || 0.0093 || 0.109 || 0.0185 || 0.0156
Projekt,source_url,1,101,0.99,100,str:1,1,0,0,provenance_key,https://www.thoravej29.com/en
Projekt,source_url_node_ids,1,101,0.99,100,list[str]:1,1,0,0,provenance_key,"[""q_url_77a9d4c410a84c41""]"
Projekt,source_urls,33,101,32.67,68,list[str]:33,32,0,0,provenance_key,"[""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://baustatik-wiki.fiw.hs-wismar.de/mediawiki/index.php/Wiederverwendung_von_Stahlbetonbauteilen"",""https://innowest-brandenburg.de/beitraege/Bachelorarbeit-plattenba… || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction_projectscritical_review_of_77_circular_precedents"",""https://baustatik… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.sciencedirect.com/topics/engineering/inverset""] || [""https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-chiro-d-itterbeek.html"",""https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro"",""https://www.construction21.org/belgique/case-stu… || [""https://www.bellastock.com/projets/la-ferme-du-rail"",""https://www.ekopolis.fr/operations-batiment/la-ferme-du-rail"",""https://circularmaterialsystems.com/en/case/05_ferme-du-rail"",""https://grandhuit.eu/projet/ferme-du-…"
Projekt,source_urls_updated_at,101,101,100.0,0,str:101,1,0,0,provenance_key,2026-05-22
Projekt,strict_candidate_url_array_cleanup,39,101,38.61,62,str:39,1,0,0,provenance_key,mig_strict_candidate_url_array_cleanup_2026_05_23
Projekt,strict_candidate_url_array_cleanup_at,39,101,38.61,62,str:39,1,0,0,provenance_key,2026-05-23T11:08:50.487332+00:00
Projekt,strict_invalid_url_cleanup,33,101,32.67,68,str:33,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
Projekt,strict_invalid_url_cleanup_at,33,101,32.67,68,str:33,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
Projekt,strict_source_url_cleanup,101,101,100.0,0,str:101,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Projekt,strict_source_url_cleanup_at,101,101,100.0,0,str:101,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Projekt,year_completed,42,101,41.58,59,int:42,19,0,0,,2007 || 2005 || 2008 || 2006 || 2001
Prozessphase,id,10,10,100.0,0,str:10,10,0,0,core,phase_aufbereitung || phase_betrieb || phase_dokumentation || phase_identifikation || phase_lagerung
Prozessphase,migration_origin,10,10,100.0,0,str:10,1,0,0,,mig_qext_b_source_urls
Prozessphase,name,10,10,100.0,0,str:10,10,0,0,core,Aufbereitung || Betrieb || Dokumentation || Identifikation || Lagerung
Prozessphase,source_scope,10,10,100.0,0,str:10,1,0,0,core; provenance_key,controlled_vocab_seed
Prozessphase,source_urls_updated_at,10,10,100.0,0,str:10,1,0,0,provenance_key,2026-05-22
PruefungNachweis,archive_mentioned_in_corpus,1,120,0.83,119,bool:1,1,0,0,,true
PruefungNachweis,archive_mentions,1,120,0.83,119,list[str]:1,1,0,0,,"[""CRCLR_House_Impact_Hub_Berlin.md""]"
PruefungNachweis,candidate_source_count,113,120,94.17,7,int:113,2,0,0,provenance_key,23 || 8
PruefungNachweis,candidate_source_status,113,120,94.17,7,str:113,1,0,0,provenance_key,needs_fact_url_review
