akteur_id,name,primary_role,address,latitude,longitude,confidence,location_count
materiuum,"Matériuum",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
materiuum_geneve_ressourcerie,"Matériuum Genève Ressourcerie",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
matriciel,"Matriciel",linked_projekt,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high,1
matthew_crabbe,"Matthew Crabbe",city_in_name,"Berlin, Deutschland",52.5173885,13.3951309,medium,3
matthias_kohler,"Matthias Kohler",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
matthias_neitsch,"Matthias Neitsch",source_url_projekt,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high,3
maurer_united,"Maurer United",linked_projekt,"Voorterstraat, Bleijerheide, 6462 Kerkrade, Netherlands",50.8534,6.0618,medium,1
maximilian_stemmler,"Maximilian Stemmler",city_in_name,"Stuttgart, Baden-Württemberg, Deutschland",48.7784485,9.1800132,medium,3
mclaren_construction,"McLaren Construction",linked_projekt,"318 Oxford Street, London W1C 1HF, UK (donor); 224-226 Tower Bridge Road, London SE1 2UP, UK (receiver TBC.London)",51.5142,-0.1427,medium,1
mears_group,"Mears Group",linked_projekt,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high,1
meduni_wien,"MedUni Wien",linked_projekt,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,3
mehr_als_wohnen,"Baugenossenschaft mehr als wohnen",linked_projekt,"Weinlagerstrasse 33, 4056 Basel, Switzerland",47.5726315,7.5738216,high,1
meili_partner,"Meili Partner Baumanagement",linked_projekt,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,1
meinhard_von_gerkan,"Meinhard von Gerkan",linked_projekt,"Kloster Volkenroda, 99994 Volkenroda, Germany",51.2067,10.4567,medium,1
melanie_devret,"Mélanie Devret",linked_projekt,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,1
metabolisme_urbain,"Métabolisme Urbain",linked_projekt,"29 Rue d’Amiens, 93240 Stains",48.9500637,2.3701218,high,1
metso_oyj,"Metso Oyj",linked_projekt,"Leppästensuonkatu 13, 33840 Tampere, Finland",61.4588,23.6324,high,1
michael_ghyoot,"Michaël Ghyoot",source_url_projekt,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high,2
michael_polisano,"Michael Polisano",city_in_name,"Greater London, England, United Kingdom",51.5074456,-0.1277653,medium,2
michael_schmidlin,"Michael Schmidlin",linked_projekt,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,2
michel_baars,"Michel Baars",country_in_name,"Amsterdam, Netherlands",52.3730796,4.8924534,low,2
michel_massmuenster,"Michel Massmünster",source_url_projekt,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high,3
michelle_schneider_zhaw,"Michelle Schneider",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
mineka,"Minéka",country_in_name,"Paris, France",48.8566,2.3522,low,1
mlr_bw,"MLR BW",program_projekt,"Baumwasenweg, 74379 Ingersheim, Germany",48.959324,9.188568,high,2
mobat_ingenierie,"MOBAT Ingenierie",archive_case_site,"Rue Charles Malis 40, 1080 Molenbeek-Saint-Jean, Brussels, Belgium",50.8546,4.3386,high,1
mobius_reemploi,"Mobius Réemploi",country_in_name,"Paris, France",48.8566,2.3522,low,2
modissa_immobilien_ag,"Modissa Immobilien AG",linked_projekt,"Grubenstrasse 29, 8045 Zürich, Binz",47.3612682,8.5142622,high,1
moe,"MOE",linked_projekt,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium,1
monotti_ingegneri,"Monotti Ingegneri",linked_projekt,"Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",47.5388275,7.6125448,high,2
namur_croisade_pauvrete,"Namur Croisade pauvreté",linked_projekt,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,1
national_lottery_heritage_fund,"National Lottery Heritage Fund",linked_projekt,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high,1
nbl_studio,"NBL Studio",land_capital,"Berlin, Germany",52.52,13.405,low,1
new_horizon,"New Horizon",linked_projekt,"Ketelhuisplein, 5617 AE Eindhoven, Netherlands",51.4483,5.4959,high,3
new_horizon_urban_mining,"New Horizon UM",linked_projekt,"Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands",52.3371844,4.8734146,high,3
nico_plukkel,"Nico Plukkel",linked_projekt,"Bamshoevelaan 49, 7523 JJ Enschede, Netherlands",52.2283,6.8814,high,1
nicola_delon,"Nicola Delon",land_capital,"Paris, France",48.8566,2.3522,low,1
nicole_daehn,"Nicole Dähn",source_url_projekt,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high,3
nils_nolting,"Nils Nolting",country_in_name,"Berlin, Germany",52.52,13.405,low,2
nimbus,"Nimbus",linked_projekt,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,2
nina_pawlicki,"Nina Pawlicki",city_in_name,"Berlin, Deutschland",52.5173885,13.3951309,medium,3
niras,"NIRAS",linked_projekt,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high,1
noaarchitecten,"noAarchitecten",linked_projekt,"Markt 1, 8647 Lo-Reninge, Belgien",50.9805957,2.7493019,high,1
noe_basch,"Noé Basch",country_in_name,"Brussels, Belgium",50.8465573,4.351697,low,3
nomol,"Nomol",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
norbert_foehn,"Norbert Föhn",source_url_projekt,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,4
normandie_amenagement,"Normandie Aménagement",linked_projekt,"Rue des Ateliers, 14460 Colombelles",49.1916221,-0.3061681,high,1
novaedia_novaedia,"Novaedia / Novædia",linked_projekt,"29 Rue d’Amiens, 93240 Stains",48.9500637,2.3701218,high,1
nrep,"NREP",linked_projekt,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium,1
oberli_ingenieurbau,"Oberli Ingenieurbau AG",linked_projekt,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,1
oekologie_institut,"Ökologie-Institut",land_capital,"Vienna, Austria",48.2082,16.3738,low,1
opalis,"Opalis",country_in_name,"Paris, France",48.8566,2.3522,low,2
opera,"Opera",linked_projekt,"55 Great Suffolk Street, London SE1 0UQ, UK",51.5018,-0.0789,high,2
orianne_scourzic,"Orianne Scourzic",city_in_name,"Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, France",44.841225,-0.5800364,medium,3
ouest_architecture,"Ouest Architecture",land_capital,"Brussels, Belgium",50.8465573,4.351697,low,1
overtreders_w,"Overtreders W",linked_projekt,"Ketelhuisplein, 5617 AE Eindhoven, Netherlands",51.4483,5.4959,high,2
oxara_ag,"Oxara AG",linked_projekt,"Weinlagerstrasse 33, 4056 Basel, Switzerland",47.5726315,7.5738216,high,2
pablo_garrido_arnaiz,"Pablo Garrido Arnaiz",city_in_name,"Basel, Basel-Stadt, Schweiz/Suisse/Svizzera/Svizra",47.5581077,7.5878261,medium,4
pacific_energy_company,"Pacific Energy Company",linked_projekt,"2800 Willow Creek Road, Paso Robles, CA 93446, USA",35.6366,-120.6869,high,1
parabase,"PARABASE",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
paree,"Paree",linked_projekt,"Oostmolenweg 79, 4481 PM Kloetinge, Netherlands",51.4479,3.6645,high,1
pascal_flammer,"Pascal Flammer",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
pascal_flammer_architekten,"Pascal Flammer Architekten",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
pascal_hentschel,"Pascal Hentschel",source_url_projekt,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high,4
patrick_teuffel,"Patrick Teuffel",source_url_projekt,"Zwarteweg 1, 8181 PD Heerde, Netherlands",52.3917,6.0286,high,4
paul_pedini,"Paul Pedini",linked_projekt,"8 Bird Hill Road, Lexington, MA 02421, USA",42.2586,-71.2139,high,2
peabody_trust,"Peabody Trust",linked_projekt,"24 Helios Road, Wallington, London SM6 7BZ, UK",51.3653,-0.1494,high,1
perez_schmidlin_bauingenieure,"Pérez Schmidlin",linked_projekt,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,2
peter_kneidinger,"Peter Kneidinger",country_in_name,"Vienna, Austria",48.2082,16.3738,low,2
peter_van_assche,"Peter van Assche",city_in_name,"Eindhoven, Noord-Brabant, Nederland",51.4392648,5.478633,medium,4
petra_jablonicka,"Petra Jablonická",linked_projekt,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high,2
pfa_ejendomme,"PFA Ejendomme",linked_projekt,"Kalkværksvej 1-5, 8000 Aarhus C, Denmark",56.1539,10.2048,high,1
philippe_samyn_and_partners,"Philippe Samyn and Partners",linked_projekt,"Rue de la Loi 175, 1048 Brussels, Belgium",50.8436,4.3819,high,1
pieters_bouwtechniek,"Pieters Bouwtechniek",linked_projekt,"Croeselaan 16, 3521 CA Utrecht, Netherlands",52.0867,5.1172,high,1
pihlmann_architects,"Pihlmann Architects",land_capital,"Copenhagen, Denmark",55.6761,12.5683,low,1
pirmin_jung_schweiz,"Pirmin Jung CH",linked_projekt,"Weinlagerstrasse 33, 4056 Basel, Switzerland",47.5726315,7.5738216,high,3
pirmin_jung_schweiz_ag,"PIRMIN JUNG Schweiz AG",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
plp_architecture,"PLP Architecture",linked_projekt,"10 Whitechapel High St, London E1 8QS",51.514434,-0.0729102,high,2
popma_ter_steege_architecten,"Popma ter Steege Architecten / PTSA",linked_projekt,"Limes 7 / Leiden Bio Science Park, Oegstgeest/Leiden",52.1710283,4.4502649,high,1
pouget_consultants,"Pouget Consultants",linked_projekt,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,1
pouvoir_organisateur_pluriel_pop,"Pouvoir Organisateur Pluriel / POP",linked_projekt,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium,1
private_bauherrschaft_villa_welpeloo,"Private Bauherrschaft Villa Welpeloo",linked_projekt,"Bamshoevelaan 49, 7523 JJ Enschede, Netherlands",52.2283,6.8814,high,1
pro_engineering,"Pro Engineering",linked_projekt,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high,1
proholz_bw,"proHolz BW",program_projekt,"Baumwasenweg, 74379 Ingersheim, Germany",48.959324,9.188568,high,2
provincie_gelderland,"Provincie Gelderland",linked_projekt,"Zwarteweg 1, 8181 PD Heerde, Netherlands",52.3917,6.0286,high,1
pt_projects,"PT Projects",linked_projekt,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high,1
r_creators,"R Creators",linked_projekt,"Croeselaan 16, 3521 CA Utrecht, Netherlands",52.0867,5.1172,high,1
r_place,"R-Place",country_in_name,"Paris, France",48.8566,2.3522,low,2
raedificare,"RAEDIFICARE",land_capital,"Paris, France",48.8566,2.3522,low,1
rahel_jud,"Rahel Jud",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
ramboll,"Ramboll",linked_projekt,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high,1
ramboll_finland,"Ramboll Finland",linked_projekt,"Potkurinkatu 5, 33900 Tampere, Finland",61.4808,23.7493,high,4
raphael_bach,"Raphaël Bach",country_in_name,"Bern, Switzerland",46.948,7.4474,low,3
rapp_ag,"Rapp AG",linked_projekt,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high,1
rarig_construction,"Rarig Construction",linked_projekt,"2800 Willow Creek Road, Paso Robles, CA 93446, USA",35.6366,-120.6869,high,1
rau,"RAU",land_capital,"Amsterdam, Netherlands",52.3730796,4.8924534,low,1
rau_architects,"RAU Architects",linked_projekt,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,1
re_store_harvestmap_vienna,"re:store / HarvestMAP Vienna",country_in_name,"Vienna, Austria",48.2082,16.3738,low,2
re_use_austria,"Re-Use Austria",country_in_name,"Vienna, Austria",48.2082,16.3738,low,2
re_win,"RE-WIN",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
rebecca_brandmayer,"Rebecca Brandmayer",linked_projekt,"Weinlagerstrasse 33, 4056 Basel, Switzerland",47.5726315,7.5738216,high,2
rebekka_steinlein,"Rebekka Steinlein",country_in_name,"Berlin, Germany",52.52,13.405,low,2
recreate_dutch_cluster,"ReCreate Dutch cluster",linked_projekt,"Zwarteweg 1, 8181 PD Heerde, Netherlands",52.3917,6.0286,high,1
recreate_finnish_cluster,"ReCreate Finnish cluster",linked_projekt,"Tulimaankatu / Samoankuja, Jätkäsaari, 00220 Helsinki, Finland",60.1559,24.9195,medium,1
recreate_project,"ReCreate project consortium",land_capital,"Berlin, Germany",52.52,13.405,low,3
reempro,"Réempro",country_in_name,"Paris, France",48.8566,2.3522,low,2
refair_bordeaux,"REFAIR Bordeaux",city_in_name,"Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, France",44.841225,-0.5800364,medium,3
rehabail,"Réhabail",linked_projekt,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,1
reinder_bakker,"Reinder Bakker",city_in_name,"Eindhoven, Noord-Brabant, Nederland",51.4392648,5.478633,medium,4
related_argent,"Related Argent",linked_projekt,"124 Pennine Drive, London NW2 1NL, UK",51.5639,-0.2267,high,1
repoxit_ag,"Repoxit AG",linked_projekt,"Weinlagerstrasse 33, 4056 Basel, Switzerland",47.5726315,7.5738216,high,2
repurpose,"Repurpose",country_in_name,"Amsterdam, Netherlands",52.3730796,4.8924534,low,1
resource_marktplaats,"ReSource Marktplaats",land_capital,"Amsterdam, Netherlands",52.3730796,4.8924534,low,1
ressourcerie_lausanne_materiuum_ruul,"Ressourcerie Lausanne / Matériuum / R-UUL",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
reuse_and_trade,"ReUse and Trade",country_in_name,"Berlin, Germany",52.52,13.405,low,2
reuzi_ch,"REUZI",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
rijksvastgoedbedrijf,"Rijksvastgoedbedrijf / Central Government Real Estate Agency",linked_projekt,"Croeselaan 16, 3521 CA Utrecht, Netherlands",52.0867,5.1172,high,1
rijkswaterstaat,"Rijkswaterstaat",linked_projekt,"Oostmolenweg 79, 4481 PM Kloetinge, Netherlands",51.4479,3.6645,high,1
roger_keller,"Roger Keller",linked_projekt,"Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",47.5388275,7.6125448,high,2
roman_kreuzer,"Roman Kreuzer",city_in_name,"Stuttgart, Baden-Württemberg, Deutschland",48.7784485,9.1800132,medium,3
romm_zt,"Romm ZT",land_capital,"Vienna, Austria",48.2082,16.3738,low,1
rothuizen_architecten,"Rothuizen Architecten / Taco Tuinhof",linked_projekt,"Oostmolenweg 79, 4481 PM Kloetinge, Netherlands",51.4479,3.6645,high,1
rotordc,"RotorDC",linked_projekt,"Plankenstraat 23, 1701 Dilbeek, Belgien",50.8318626,4.234055,high,8
s_plus_b,"S+B",linked_projekt,"Elsässerstrasse 215, 4056 Basel, Switzerland",47.5489,7.6012,high,1
salvage_architecture,"Salvage Architecture",land_capital,"Brussels, Belgium",50.8465573,4.351697,low,1
salvo_ltd,"Salvo Ltd",program_projekt,"Rue des Ateliers, 14460 Colombelles",49.1916221,-0.3061681,high,2
salvoweb,"SalvoWEB",land_capital,"London, UK",51.5074,-0.1278,low,1
salza,"Salza",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
sara_martinsen,"Sara Martinsen",linked_projekt,"Thoravej 29, 2400 København NV, Copenhagen",55.706084,12.526846,high,1
sarah_westerfeld,"Sarah Westerfeld",source_url_projekt,"Chemin de la Vallée 4, 4000 Liège, Belgium",50.603,5.5818,high,7
satu_huuhka,"Satu Huuhka",source_url_projekt,"Zwarteweg 1, 8181 PD Heerde, Netherlands",52.3917,6.0286,high,4
saxum_vineyards,"Saxum Vineyards",linked_projekt,"2800 Willow Creek Road, Paso Robles, CA 93446, USA",35.6366,-120.6869,high,1
scenario_interioerarkitekter,"Scenario Interiørarkitekter",linked_projekt,"Kristian Augusts gate 13, Oslo, Norwegen",59.916806,10.737562,high,1
schmets_architectes,"Schmets architectes",linked_projekt,"157 Avenue Pasteur, L-2311 Luxembourg",49.6094,6.1267,high,1
schmidiger_rosasco,"Schmidiger + Rosasco AG",linked_projekt,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,1
scoping,"Scoping",linked_projekt,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,1
sebastien_paulet,"Sébastien Paulet",land_capital,"Brussels, Belgium",50.8465573,4.351697,low,1
seidl_seidl_architekten,"Seidl + Seidl Architekten",linked_projekt,"Mühlhausen, 99974, Germany",51.2089,10.4526,low,1
senn_technology,"Senn Technology AG",linked_projekt,"Emilie Louise Frey-Strasse, 4053 Basel, Switzerland",47.5388275,7.6125448,high,2
services_techniques_ville_de_paris,"Technische Dienste der Stadt Paris",linked_projekt,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium,2
sheppard_robson,"Sheppard Robson",linked_projekt,"1-15 Pocock Street, London SE1 0BT, UK",51.5025,-0.0999,high,1
simon_boudvin,"Simon Boudvin",linked_projekt,"Rue des Brasseurs 3, 7700 Mouscron, Belgien",50.7419344,3.2177912,high,1
sina_jansen,"Sina Jansen",city_in_name,"Berlin, Deutschland",52.5173885,13.3951309,medium,3
single_speed_design,"Single Speed Design",linked_projekt,"8 Bird Hill Road, Lexington, MA 02421, USA",42.2586,-71.2139,high,2
sixco,"Sixco",linked_projekt,"Rue Jean Verbiest 5-7, 1080 Brussels, Belgium",50.8503,4.315,medium,1
skanska_finland,"Skanska Finland",linked_projekt,"Potkurinkatu 5, 33900 Tampere, Finland",61.4808,23.7493,high,3
skop_marketplace,"Skop Marketplace",country_in_name,"Paris, France",48.8566,2.3522,low,2
socotec,"SOCOTEC",linked_projekt,"29 Rue d’Amiens, 93240 Stains",48.9500637,2.3701218,high,1
solares_bauen,"Solares Bauen",linked_projekt,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,1
soren_nielsen,"Søren Nielsen",land_capital,"Copenhagen, Denmark",55.6761,12.5683,low,1
soren_pihlmann,"Søren Pihlmann",country_in_name,"Copenhagen, Denmark",55.6761,12.5683,low,2
southwark_council,"Southwark Council",linked_projekt,"1-15 Pocock Street, London SE1 0BT, UK",51.5025,-0.0999,high,1
ssg_structural_engineers,"SSG Structural Engineers",linked_projekt,"2800 Willow Creek Road, Paso Robles, CA 93446, USA",35.6366,-120.6869,high,1
stadt_kassel,"Stadt Kassel",city_in_name,"Asse, Halle-Vilvoorde, Vlaams-Brabant, Vlaanderen, België / Belgique / Belgien",50.9094333,4.2015646,medium,3
stadt_zuerich_amt_hochbauten,"Stadt Zürich / Amt für Hochbauten / Immobilien Stadt Zürich",linked_projekt,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,2
stefan_kroetsch,"Stefan Krötsch",city_in_name,"Stuttgart, Baden-Württemberg, Deutschland",48.7784485,9.1800132,medium,2
stefan_perez,"Stefan Pérez",linked_projekt,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,2
stephan_bischof,"Stephan Bischof",source_url_projekt,"Mööslistrasse 8, 8038 Zürich, Switzerland",47.3406,8.5154,high,4
stephane_damsin,"Stéphane Damsin",source_url_projekt,"Masuiplein 13, 1030 Brussels, Belgium",50.8647,4.3592,high,3
stephanie_paly,"Stéphanie Paly",linked_projekt,"Rue des Ateliers, 14460 Colombelles",49.1916221,-0.3061681,high,1
stephanie_willocx,"Stephanie Willocx architecte",archive_case_site,"Rue Charles Malis 40, 1080 Molenbeek-Saint-Jean, Brussels, Belgium",50.8546,4.3386,high,1
stichting_montessorischolen_monton,"Stichting Montessorischolen Monton",linked_projekt,"Richard Hollaan 4, 3144 BB Maassluis, Netherlands",51.9422,4.2346,high,1
stiff_trevillion,"Stiff + Trevillion",linked_projekt,"318 Oxford Street, London W1C 1HF, UK (donor); 224-226 Tower Bridge Road, London SE1 2UP, UK (receiver TBC.London)",51.5142,-0.1427,medium,1
stiftung_abendrot,"Stiftung Abendrot / Vorsorgestiftung Abendrot",linked_projekt,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,1
stiftung_chance_bauteile_zuerich_glattbrugg,"Stiftung Chance BauTeile Zürich / Glattbrugg",city_in_name,"Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",47.3744489,8.5410422,medium,3
stiftung_habitat,"Stiftung Habitat",linked_projekt,"Weinlagerstrasse 33, 4056 Basel, Switzerland",47.5726315,7.5738216,high,1
stiftung_lebenswertes_liechtenstein,"Stiftung Lebenswertes Liechtenstein",city_in_name,"Vaduz, Liechtenstein",47.141,9.521,low,1
stiftung_pwg,"Stiftung PWG",linked_projekt,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,2
stiho_group,"Stiho group",linked_projekt,"Ketelhuisplein, 5617 AE Eindhoven, Netherlands",51.4483,5.4959,high,1
stone22,"STONE22",linked_projekt,"Limes 7 / Leiden Bio Science Park, Oegstgeest/Leiden",52.1710283,4.4502649,high,1
stora_enso,"Stora Enso",linked_projekt,"25 Lavington Street / Bankside, Southwark, London SE1",51.5050972,-0.1000695,high,1
structural_xploration_lab_epfl,"Structural Xploration Lab / EPFL",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
strukton_worksphere,"Strukton Worksphere",linked_projekt,"Croeselaan 16, 3521 CA Utrecht, Netherlands",52.0867,5.1172,high,1
studierende_freiwillige,"Studierende, Schulkinder und Freiwillige",linked_projekt,"58-67 Grand Parade, Brighton BN2 0JY, UK",50.8247,-0.1366,high,2
studio_pdp,"Studio PDP",linked_projekt,"318 Oxford Street, London W1C 1HF, UK (donor); 224-226 Tower Bridge Road, London SE1 2UP, UK (receiver TBC.London)",51.5142,-0.1427,medium,1
studio_rhe,"Studio RHE",linked_projekt,"1-15 Pocock Street, London SE1 0BT, UK",51.5025,-0.0999,high,1
studio_trachsler_hoffmann,"Studio Trachsler Hoffmann",land_capital,"Bern, Switzerland",46.948,7.4474,low,1
studio_valle_progettazioni,"Studio Valle Progettazioni",linked_projekt,"Rue de la Loi 175, 1048 Brussels, Belgium",50.8436,4.3819,high,1
sumami,"Sumami",country_in_name,"Bern, Switzerland",46.948,7.4474,low,1
superuse_on_site,"Superuse on Site",known_office,"Maasboulevard 100 (BlueCity), 3063 NS Rotterdam, Netherlands",51.9436,4.5112,medium,1
superuse_studios_2012architecten,"Superuse Studios / 2012Architecten",linked_projekt,"Bamshoevelaan 49, 7523 JJ Enschede, Netherlands",52.2283,6.8814,high,1
surap_gmbh,"SURAP GmbH",country_in_name,"Berlin, Germany",52.52,13.405,low,2
surplus_building_and_plumbing_materials,"Surplus Building & Plumbing Materials",land_capital,"London, UK",51.5074,-0.1278,low,1
sustainability_yard,"Sustainability Yard",land_capital,"London, UK",51.5074,-0.1278,low,1
sven_urselmann,"Sven Urselmann",linked_projekt,"Rösnerstraße 10, 48155 Münster, Germany",51.9359,7.6356,high,2
sweco_architects,"Sweco / Sweco Architects",linked_projekt,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high,1
symmetrys,"Symmetrys",linked_projekt,"55 Great Suffolk Street, London SE1 0UQ, UK",51.5018,-0.0789,high,3
syphon_ag_bauteilboerse_biel_bruegg,"Syphon AG Bauteilbörse Biel-Brügg",country_in_name,"Bern, Switzerland",46.948,7.4474,low,2
taktyk,"Taktyk",linked_projekt,"Rue des Brasseurs 3, 7700 Mouscron, Belgien",50.7419344,3.2177912,high,1
tampere_university,"Tampere University",city_in_name,"Tampere, Tampereen seutukunta, Pirkanmaa, Manner-Suomi, Suomi / Finland",61.4977929,23.7616372,medium,2
tampere_university_recreate,"Tampere University / ReCreate Finnish cluster",linked_projekt,"Leppästensuonkatu 13, 33840 Tampere, Finland",61.4588,23.6324,high,2
tampere_university_satu_huuhka,"Tampere University / Satu Huuhka",linked_projekt,"Potkurinkatu 5, 33900 Tampere, Finland",61.4808,23.7493,high,2
tecclem,"Tecclem",linked_projekt,"Gentbrugge (near E17 highway), 9050 Ghent, Belgium",51.0405,3.7412,low,1
ter_velde_den_besten,"Ter Velde & Den Besten",linked_projekt,"Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands",52.3371844,4.8734146,high,2
terraterre,"Terraterre",linked_projekt,"29 Rue d’Amiens, 93240 Stains",48.9500637,2.3701218,high,1
tft_consultants,"TFT Consultants",linked_projekt,"7 Holbein Place, London SW1W 8NR, UK",51.4947,-0.1489,high,1
thomas_pulver,"Thomas Pulver",source_url_projekt,"Juch-Areal, Zürich-Altstetten, 8048 Zürich, Switzerland",47.393,8.4885,low,3
thomas_rau,"Thomas Rau",land_capital,"Amsterdam, Netherlands",52.3730796,4.8924534,low,1
thomas_romm,"Thomas Romm",source_url_projekt,"Treppenkamp 1, 30539 Hannover, Germany",52.3589,9.8342,high,4
thomas_stark,"Thomas Stark",city_in_name,"Stuttgart, Baden-Württemberg, Deutschland",48.7784485,9.1800132,medium,2
tiphaine_berthome,"Tiphaine Berthomé",city_in_name,"Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, France",44.841225,-0.5800364,medium,3
tkf_twente_cable_factory,"TKF / Twente cable factory",linked_projekt,"Bamshoevelaan 49, 7523 JJ Enschede, Netherlands",52.2283,6.8814,high,1
tomas,"TOMAS",land_capital,"Berlin, Germany",52.52,13.405,low,1
traject,"TRAJECT",linked_projekt,"Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands",52.3371844,4.8734146,high,2
transfarmers,"Transfarmers",linked_projekt,"Mgr. van Roosmalenplein 19C, 5213 GC Den Bosch, Netherlands",51.6947,5.3082,high,1
travail_et_vie,"Travail & Vie",linked_projekt,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,1
tribu,"TRIBU",linked_projekt,"Place de l'Hôtel de Ville, 75004 Paris, France",48.8565,2.3522,medium,1
tristan_boniver,"Tristan Boniver",source_url_projekt,"24 Helios Road, Wallington, London SM6 7BZ, UK",51.3653,-0.1494,high,11
trnsfrm_eg,"TRNSFRM eG",linked_projekt,"Rollbergstraße 26, 12053 Berlin, Germany",52.4764,13.4357,high,1
tscherning,"Tscherning",linked_projekt,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high,1
tschudin_rueckbau_demontagen,"Tschudin Rückbau und Demontagen GmbH",linked_projekt,"Grubenstrasse 29, 8045 Zürich, Binz",47.3612682,8.5142622,high,1
tu_berlin,"TU Berlin",city_in_name,"Berlin, Deutschland",52.5173885,13.3951309,medium,3
tu_delft,"TU Delft",linked_projekt,"Gustav Mahlerplein 1, 1082 MS Amsterdam, Netherlands",52.3371844,4.8734146,high,3
turntoo,"Turntoo / Circularity-Kontext",linked_projekt,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,1
ucl_circular_economy_lab,"UCL Circular Economy Lab",linked_projekt,"London; UCL Festival of Engineering 2024, London Design Festival 2024, Futurebuild 2025",51.5074456,-0.1277653,high,1
uk_clt,"UK CLT",linked_projekt,"London; UCL Festival of Engineering 2024, London Design Festival 2024, Futurebuild 2025",51.5074456,-0.1277653,high,1
