rel_type,property,rel_count,coverage,coverage_pct,distinct_values,suggested_verdict,samples
HAT_DEFEKT,derivation_note,42,42,100.0,5,DROP,propagated from project HAT_DEFEKT_BEFUND via material grounding (Stahl) | r1: … | propagated from project HAT_DEFEKT_BEFUND via material grounding (Holz) | r1: d… | propagated from project HAT_DEFEKT_BEFUND via material grounding (Stahlbeton) |… | propagated from project HAT_DEFEKT_BEFUND via material grounding (Aluminium) | …
HAT_DEFEKT,source_resolution_status,42,42,100.0,1,DROP,needs_source_url_review
HAT_DEFEKT,source_status,42,42,100.0,1,DROP,missing
HAT_DEFEKT,source_status_reason,42,42,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_DEFEKT,source_status_migration,42,42,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_DEFEKT,evidence_excerpt,42,11,26.2,1,DROP,BELEGT
HAT_DEFEKT_BEFUND,id,25,25,100.0,25,KEEP,r_p_bedzed_london_hackbridge__HAT_DEFEKT_BEFUND__def_korrosion | r_p_bedzed_london_hackbridge__HAT_DEFEKT_BEFUND__def_keine_befunde | r_p_berlin_schildow_pilot_house__HAT_DEFEKT_BEFUND__def_korrosion | r_p_grubenstrasse_29_werkhof_29_zuerich__HAT_DEFEKT_BEFUND__def_korrosion
HAT_DEFEKT_BEFUND,review_status,25,25,100.0,1,DROP,needs_source_url_review
HAT_DEFEKT_BEFUND,evidence_source_id,25,25,100.0,20,DROP,archive:BedZED_London_Hackbridge.md | archive:Berlin_Schildow_Pilot_House_2.md | archive:Grubenstrasse_29_Werkhof_29_Zuerich.md | archive:BioPartner_5_Leiden_Oegstgeest.md
HAT_DEFEKT_BEFUND,evidence_origin,25,25,100.0,1,DROP,topology_synthesized
HAT_DEFEKT_BEFUND,evidence_confidence,25,25,100.0,1,KEEP,unklar
HAT_DEFEKT_BEFUND,evidence_basis,25,25,100.0,1,DROP,legacy_migration
HAT_DEFEKT_BEFUND,evidence_excerpt,25,25,100.0,25,DROP,"| technisch/wirtschaftlich | Korrosion/alte Beschichtungen | zusätzlicher Werks… | ftigkeit | Reclaimed steel in gutem Zustand; zusätzliche Beschichtung | Langzei… | bekannt | unbekannt | Alter / Korrosion | Prüfung nötig | [S3] | | Zulassung/Ha… | gfähigkeit, Absturzsicherung, Korrosion | unbekannt | Passgenauigkeit, Statik |…"
HAT_DEFEKT_BEFUND,derivation_note,25,25,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_DEFEKT_BEFUND,source_resolution_status,25,25,100.0,1,DROP,needs_source_url_review
HAT_DEFEKT_BEFUND,source_status,25,25,100.0,1,DROP,missing
HAT_DEFEKT_BEFUND,source_status_reason,25,25,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_DEFEKT_BEFUND,source_status_migration,25,25,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_FUNKTIONSWECHSEL,id,293,293,100.0,293,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_FUNKTIONSWECHSEL__fw_neue_fu… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_FUNKTIONSWECHSEL__fw_neue_funk… | r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_FUNKTIONSWECHSEL__fw_neue_fu… | r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_FUNKTIONSWECHSEL__fw_neue_fun…
HAT_FUNKTIONSWECHSEL,review_status,293,293,100.0,1,DROP,needs_source_url_review
HAT_FUNKTIONSWECHSEL,evidence_source_id,293,293,100.0,3,DROP,batch2_v2_phase26_2026-05-20 | mig_4_1 | batch2_v2_phase22_2026-05-20
HAT_FUNKTIONSWECHSEL,evidence_origin,293,293,100.0,1,DROP,topology_synthesized
HAT_FUNKTIONSWECHSEL,evidence_confidence,293,293,100.0,1,KEEP,unklar
HAT_FUNKTIONSWECHSEL,evidence_basis,293,293,100.0,2,DROP,legacy_migration | controlled_vocab
HAT_FUNKTIONSWECHSEL,derivation_note,293,293,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_FUNKTIONSWECHSEL,source_resolution_status,293,293,100.0,1,DROP,needs_source_url_review
HAT_FUNKTIONSWECHSEL,source_status,293,293,100.0,1,DROP,missing
HAT_FUNKTIONSWECHSEL,source_status_reason,293,293,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_FUNKTIONSWECHSEL,source_status_migration,293,293,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_FUNKTIONSWECHSEL,evidence_excerpt,293,117,39.9,2,DROP,INFER | BELEGT
HAT_GELTUNGSBEREICH,id,15,15,100.0,15,KEEP,norm_cen_ts_1090_201_2024__HAT_GELTUNGSBEREICH__geltungsbereich_cen_ts_europaei… | norm_cen_ts_17440__HAT_GELTUNGSBEREICH__geltungsbereich_cen_ts_europaeisch | norm_en_1992__HAT_GELTUNGSBEREICH__geltungsbereich_eurocodes_eu_efta_uk | norm_en_1993__HAT_GELTUNGSBEREICH__geltungsbereich_eurocodes_eu_efta_uk
HAT_GELTUNGSBEREICH,review_status,15,15,100.0,1,DROP,reviewed
HAT_GELTUNGSBEREICH,source_scope,15,15,100.0,1,DROP,scope_audit_2026_05_31
HAT_GELTUNGSBEREICH,evidence_source_id,15,15,100.0,1,DROP,scope_audit_2026_05_31
HAT_GELTUNGSBEREICH,evidence_origin,15,15,100.0,1,DROP,source_curated
HAT_GELTUNGSBEREICH,evidence_confidence,15,15,100.0,2,KEEP,teilweise_belegt | belegt
HAT_GELTUNGSBEREICH,evidence_basis,15,15,100.0,1,DROP,official_web_audit
HAT_GESCHAEFTSMODELL,review_run,66,66,100.0,2,DROP,schema_compatible_bauteilboersen_update_2026_06_01 | bauteilboersen_finalest_30_2026_05_31
HAT_GESCHAEFTSMODELL,evidence_confidence,66,44,66.7,2,KEEP,wahrscheinlich | belegt
HAT_GESCHAEFTSMODELL,evidence_basis,66,44,66.7,1,DROP,marktmodell_addendum_2026_05_31
HAT_HUERDE,review_status,1044,1044,100.0,1,DROP,needs_source_url_review
HAT_HUERDE,evidence_source_id,1044,1044,100.0,8,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | k_green_house_knoopkazerne_tiel_to_pavilion | k_superlocal_ursulastraat_to_expogebouw
HAT_HUERDE,evidence_origin,1044,1044,100.0,1,DROP,topology_synthesized
HAT_HUERDE,evidence_confidence,1044,1044,100.0,1,KEEP,unklar
HAT_HUERDE,evidence_basis,1044,1044,100.0,2,DROP,controlled_vocab | propagated
HAT_HUERDE,derivation_note,1044,1044,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) | former_basis=demoted_from_kette | r1: derived=>topology_synthesized (catch-all:…
HAT_HUERDE,source_resolution_status,1044,1044,100.0,1,DROP,needs_source_url_review
HAT_HUERDE,source_status,1044,1044,100.0,1,DROP,missing
HAT_HUERDE,source_status_reason,1044,1044,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_HUERDE,source_status_migration,1044,1044,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_HUERDE,id,1044,987,94.5,987,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_HUERDE__h_materialqualitaet_… | r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_HUERDE__h_technische_freigabe | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_HUERDE__h_materialqualitaet_un… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_HUERDE__h_technische_freigabe
HAT_HUERDE,evidence_excerpt,1044,33,3.2,1,DROP,BELEGT
HAT_HUERDEKATEGORIE,id,167,167,100.0,167,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_HUERDEKATEGORIE__hk_technisch | r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_HUERDEKATEGORIE__hk_daten_ev… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_HUERDEKATEGORIE__hk_technisch | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_HUERDEKATEGORIE__hk_daten_evid…
HAT_HUERDEKATEGORIE,review_status,167,167,100.0,1,DROP,needs_source_url_review
HAT_HUERDEKATEGORIE,evidence_source_id,167,167,100.0,2,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1
HAT_HUERDEKATEGORIE,evidence_origin,167,167,100.0,1,DROP,topology_synthesized
HAT_HUERDEKATEGORIE,evidence_confidence,167,167,100.0,1,KEEP,unklar
HAT_HUERDEKATEGORIE,evidence_basis,167,167,100.0,2,DROP,legacy_migration | controlled_vocab
HAT_HUERDEKATEGORIE,derivation_note,167,167,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_HUERDEKATEGORIE,source_resolution_status,167,167,100.0,1,DROP,needs_source_url_review
HAT_HUERDEKATEGORIE,source_status,167,167,100.0,1,DROP,missing
HAT_HUERDEKATEGORIE,source_status_reason,167,167,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_HUERDEKATEGORIE,source_status_migration,167,167,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_INTERVENTION,id,144,144,100.0,144,KEEP,r_p_55_great_suffolk_street_london__HAT_INTERVENTION__bai_erweiterung | r_p_55_great_suffolk_street_london__HAT_INTERVENTION__bai_sanierung | r_p_association_house_groeditz__HAT_INTERVENTION__bai_neubau | r_p_association_house_plauen__HAT_INTERVENTION__bai_neubau
HAT_INTERVENTION,review_status,144,144,100.0,1,DROP,needs_source_url_review
HAT_INTERVENTION,evidence_source_id,144,144,100.0,2,DROP,mig_4_1 | batch2_v2_import_2026-05-20
HAT_INTERVENTION,evidence_origin,144,144,100.0,1,DROP,topology_synthesized
HAT_INTERVENTION,evidence_confidence,144,144,100.0,1,KEEP,unklar
HAT_INTERVENTION,evidence_basis,144,144,100.0,2,DROP,controlled_vocab | legacy_migration
HAT_INTERVENTION,derivation_note,144,144,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_INTERVENTION,source_resolution_status,144,144,100.0,1,DROP,needs_source_url_review
HAT_INTERVENTION,source_status,144,144,100.0,1,DROP,missing
HAT_INTERVENTION,source_status_reason,144,144,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_INTERVENTION,source_status_migration,144,144,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_INTERVENTION,evidence_excerpt,144,10,6.9,1,DROP,BELEGT
HAT_KENNWERT,evidence_origin,255,255,100.0,2,DROP,topology_synthesized | source_curated
HAT_KENNWERT,evidence_confidence,255,255,100.0,3,KEEP,unklar | teilweise_belegt | belegt
HAT_KENNWERT,evidence_basis,255,255,100.0,2,DROP,legacy_fact_property | cell_citation
HAT_KENNWERT,source_resolution_status,255,255,100.0,2,DROP,needs_source_url_review | evidence_source_id_single_url
HAT_KENNWERT,source_status,255,255,100.0,3,DROP,missing | candidate | exact
HAT_KENNWERT,source_status_reason,255,255,100.0,3,DROP,no_exact_url_binding_needs_review | candidate_urls_need_fact_review | concrete_source_url_on_fact
HAT_KENNWERT,source_status_migration,255,255,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_KENNWERT,evidence_source_id,255,214,83.9,98,DROP,q_55_great_suffolk_street_london_md | q_association_house_groeditz_md | q_association_house_plauen_md | q_bedzed_london_hackbridge_md
HAT_KENNWERT,review_status,255,203,79.6,1,DROP,needs_source_url_review
HAT_KENNWERT,strict_source_url_cleanup,255,162,63.5,1,DROP,mig_strict_source_url_binding_cleanup_2026_05_23
HAT_KENNWERT,invalid_candidate_source_urls,255,88,34.5,20,DROP,"[''] | ['https://olympiap'] | ['https://projecta', 'https://pr'] | ['https://ww']"
HAT_KENNWERT,strict_candidate_url_array_cleanup,255,88,34.5,1,DROP,mig_strict_candidate_url_array_cleanup_2026_05_23
HAT_KENNWERT,source_url,255,52,20.4,32,DROP,https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-… | https://www.ekopolis.fr/operations-batiment/la-ferme-du-rail | https://www.construction21.org/france/case-studies/h/la-grande-halle-de-colombe… | https://albert-and-co.fr/2023/05/28/centre-culturel-grande-halle-caen
HAT_KENNWERT,source_url_node_id,255,52,20.4,32,DROP,q_chiro_d_itterbeek_dilbeek_s2 | q_ferme_du_rail_paris_s2 | q_grande_halle_de_colombelles_s3 | q_grande_halle_de_colombelles_s6
HAT_KENNWERT,evidence_quality,255,25,9.8,1,DROP,source_binding_not_exact
HAT_KENNWERT,evidence_note,255,25,9.8,1,DROP,Former evidence_confidence=belegt was downgraded because source_status is not e…
HAT_KENNWERT,evidence_cleanup_run,255,25,9.8,1,DROP,2026-05-28_belegt_confidence_conflict_cleanup
HAT_KENNWERT,previous_evidence_confidence,255,25,9.8,1,DROP,belegt
HAT_KENNWERT,evidence_confidence_status,255,25,9.8,1,DROP,downgraded_pending_exact_source_url_review
HAT_LEISTUNGSANFORDERUNG,id,549,549,100.0,549,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_LEISTUNGSANFORDERUNG__la_dau… | r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_LEISTUNGSANFORDERUNG__la_tra… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_LEISTUNGSANFORDERUNG__la_dauer… | r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_LEISTUNGSANFORDERUNG__la_dau…
HAT_LEISTUNGSANFORDERUNG,review_status,549,549,100.0,1,DROP,needs_source_url_review
HAT_LEISTUNGSANFORDERUNG,evidence_source_id,549,549,100.0,3,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | batch2_v2_followup_2026-05-20
HAT_LEISTUNGSANFORDERUNG,evidence_origin,549,549,100.0,1,DROP,topology_synthesized
HAT_LEISTUNGSANFORDERUNG,evidence_confidence,549,549,100.0,1,KEEP,unklar
HAT_LEISTUNGSANFORDERUNG,evidence_basis,549,549,100.0,2,DROP,legacy_migration | controlled_vocab
HAT_LEISTUNGSANFORDERUNG,derivation_note,549,549,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_LEISTUNGSANFORDERUNG,source_resolution_status,549,549,100.0,1,DROP,needs_source_url_review
HAT_LEISTUNGSANFORDERUNG,source_status,549,549,100.0,1,DROP,missing
HAT_LEISTUNGSANFORDERUNG,source_status_reason,549,549,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_LEISTUNGSANFORDERUNG,source_status_migration,549,549,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_LEISTUNGSANFORDERUNG,evidence_excerpt,549,46,8.4,1,DROP,BELEGT
HAT_LOGISTIK,review_status,494,494,100.0,1,DROP,needs_source_url_review
HAT_LOGISTIK,evidence_source_id,494,494,100.0,8,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | k_green_house_knoopkazerne_tiel_to_pavilion | k_superlocal_ursulastraat_to_expogebouw
HAT_LOGISTIK,evidence_origin,494,494,100.0,1,DROP,topology_synthesized
HAT_LOGISTIK,evidence_confidence,494,494,100.0,1,KEEP,unklar
HAT_LOGISTIK,evidence_basis,494,494,100.0,3,DROP,legacy_migration | controlled_vocab | demoted_from_kette
HAT_LOGISTIK,derivation_note,494,494,100.0,3,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=demoted_from_kette)
HAT_LOGISTIK,source_resolution_status,494,494,100.0,1,DROP,needs_source_url_review
HAT_LOGISTIK,source_status,494,494,100.0,1,DROP,missing
HAT_LOGISTIK,source_status_reason,494,494,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_LOGISTIK,source_status_migration,494,494,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_LOGISTIK,id,494,436,88.3,436,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_LOGISTIK__log_transport | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_LOGISTIK__log_transport | r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_LOGISTIK__log_transport | r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_LOGISTIK__log_lagerung
HAT_LOGISTIK,evidence_excerpt,494,44,8.9,1,DROP,BELEGT
HAT_MARKTMODELL,evidence_basis,420,404,96.2,3,DROP,legacy_migration | propagated | gm_fingerprint_2026_05_31
HAT_MARKTMODELL,id,420,374,89.0,374,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_MARKTMODELL__mm_same_site | r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_MARKTMODELL__mm_plattform_ve… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_MARKTMODELL__mm_same_site | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_MARKTMODELL__mm_plattform_verm…
HAT_MARKTMODELL,review_status,420,374,89.0,1,DROP,needs_source_url_review
HAT_MARKTMODELL,evidence_source_id,420,374,89.0,5,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | round_003_project_propagation | Same-site reuse (donor=receiver Bauwerk); no market transaction | Multi Brussels — Madaster + Rotor DC platform-mediated reuse
HAT_MARKTMODELL,evidence_origin,420,374,89.0,1,DROP,topology_synthesized
HAT_MARKTMODELL,evidence_confidence,420,374,89.0,1,KEEP,unklar
HAT_MARKTMODELL,derivation_note,420,374,89.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: confidence=bookkeeping→unklar + is_bookkeeping=true | r1: derived=>topol…
HAT_MARKTMODELL,source_resolution_status,420,374,89.0,1,DROP,needs_source_url_review
HAT_MARKTMODELL,source_status,420,374,89.0,1,DROP,missing
HAT_MARKTMODELL,source_status_reason,420,374,89.0,1,DROP,no_exact_url_binding_needs_review
HAT_MARKTMODELL,source_status_migration,420,374,89.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_MARKTMODELL,original_source_excerpt,420,315,75.0,1,KEEP,propagated from project HAT_DOMINANT_MARKTMODELL (project-wide sourcing)
HAT_MARKTMODELL,is_bookkeeping,420,315,75.0,1,DROP,True
HAT_MARKTMODELL,evidence_excerpt,420,53,12.6,1,DROP,BELEGT
HAT_MARKTMODELL,review_run,420,30,7.1,1,DROP,bauteilboersen_finalest_30_2026_05_31
HAT_MATCHINGQUALITAET,id,182,182,100.0,182,KEEP,r_p_55_great_suffolk_street_london__HAT_MATCHINGQUALITAET__mq_temporal_planned | r_p_55_great_suffolk_street_london__HAT_MATCHINGQUALITAET__mq_spec_exact | r_p_55_great_suffolk_street_london__HAT_MATCHINGQUALITAET__mq_spec_anpassung | r_p_association_house_groeditz__HAT_MATCHINGQUALITAET__mq_spec_anpassung
HAT_MATCHINGQUALITAET,review_status,182,182,100.0,1,DROP,needs_source_url_review
HAT_MATCHINGQUALITAET,evidence_source_id,182,182,100.0,76,DROP,manual_orphan_rescue | archive:55_Great_Suffolk_Street_London.md | archive:Association_house_Groeditz.md | archive:Association_house_Plauen.md
HAT_MATCHINGQUALITAET,evidence_origin,182,182,100.0,1,DROP,topology_synthesized
HAT_MATCHINGQUALITAET,evidence_confidence,182,182,100.0,1,KEEP,unklar
HAT_MATCHINGQUALITAET,evidence_basis,182,182,100.0,1,DROP,legacy_migration
HAT_MATCHINGQUALITAET,evidence_excerpt,182,182,100.0,165,DROP,"Steel pre-reserved from House of Fraser teardown years before | Some reused steel members 1:1 in equivalent role | SBP, NLA | belegt | Lagerung, Aufbereitung, Testkoordination | | Bauteil | Wied… | en-Fertigteile | Konstruktive Anpassung | [S1] | belegt | Selten dokumentierter…"
HAT_MATCHINGQUALITAET,derivation_note,182,182,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_MATCHINGQUALITAET,source_resolution_status,182,182,100.0,1,DROP,needs_source_url_review
HAT_MATCHINGQUALITAET,source_status,182,182,100.0,1,DROP,missing
HAT_MATCHINGQUALITAET,source_status_reason,182,182,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_MATCHINGQUALITAET,source_status_migration,182,182,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_MATERIALGRUPPE,id,503,503,100.0,503,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_MATERIALGRUPPE__mg_metall | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_MATERIALGRUPPE__mg_glas_keramik | r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_MATERIALGRUPPE__mg_mineralis… | r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_MATERIALGRUPPE__mg_metall
HAT_MATERIALGRUPPE,review_status,503,503,100.0,1,DROP,needs_source_url_review
HAT_MATERIALGRUPPE,evidence_source_id,503,503,100.0,6,DROP,archive:Verbiest_Karreveld_Brussels.md (split-specific material group) | Phase R-3 derived from Material->Materialgruppe canonical map | mig_4_1 | batch2_v2_import_2026-05-20
HAT_MATERIALGRUPPE,evidence_origin,503,503,100.0,1,DROP,topology_synthesized
HAT_MATERIALGRUPPE,evidence_confidence,503,503,100.0,1,KEEP,unklar
HAT_MATERIALGRUPPE,evidence_basis,503,503,100.0,2,DROP,legacy_migration | controlled_vocab
HAT_MATERIALGRUPPE,derivation_note,503,503,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
HAT_MATERIALGRUPPE,source_resolution_status,503,503,100.0,1,DROP,needs_source_url_review
HAT_MATERIALGRUPPE,source_status,503,503,100.0,1,DROP,missing
HAT_MATERIALGRUPPE,source_status_reason,503,503,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_MATERIALGRUPPE,source_status_migration,503,503,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_MATERIALGRUPPE,evidence_excerpt,503,17,3.4,1,DROP,BELEGT
HAT_METHODE,evidence_basis,654,636,97.2,4,DROP,controlled_vocab | legacy_migration | demoted_from_kette | gm_fingerprint_2026_05_31
HAT_METHODE,review_status,654,595,91.0,1,DROP,needs_source_url_review
HAT_METHODE,evidence_source_id,654,595,91.0,8,DROP,mig_4_1 | archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | k_green_house_knoopkazerne_tiel_to_pavilion | k_superlocal_ursulastraat_to_expogebouw
HAT_METHODE,evidence_origin,654,595,91.0,1,DROP,topology_synthesized
HAT_METHODE,evidence_confidence,654,595,91.0,1,KEEP,unklar
HAT_METHODE,derivation_note,654,595,91.0,3,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=demoted_from_kette)
HAT_METHODE,source_resolution_status,654,595,91.0,1,DROP,needs_source_url_review
HAT_METHODE,source_status,654,595,91.0,1,DROP,missing
HAT_METHODE,source_status_reason,654,595,91.0,1,DROP,no_exact_url_binding_needs_review
HAT_METHODE,source_status_migration,654,595,91.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_METHODE,id,654,532,81.3,532,KEEP,r_p_55_great_suffolk_street_london__HAT_METHODE__meth_urban_mining | r_p_association_house_groeditz__HAT_METHODE__meth_bauteilkatalogisierung | r_p_association_house_plauen__HAT_METHODE__meth_bauteilkatalogisierung | r_p_bedzed_london_hackbridge__HAT_METHODE__meth_building_material_scouting
HAT_METHODE,review_run,654,59,9.0,2,DROP,bauteilboersen_finalest_30_2026_05_31 | schema_compatible_bauteilboersen_update_2026_06_01
HAT_METHODE,evidence_excerpt,654,22,3.4,1,DROP,BELEGT
HAT_NUTZUNG,id,214,214,100.0,214,KEEP,r_p_55_great_suffolk_street_london__HAT_NUTZUNG__nut_buero | r_p_55_great_suffolk_street_london__HAT_NUTZUNG__nut_gewerbe | r_p_association_house_groeditz__HAT_NUTZUNG__nut_sozialbau | r_p_association_house_plauen__HAT_NUTZUNG__nut_sozialbau
HAT_NUTZUNG,review_status,214,214,100.0,1,DROP,needs_source_url_review
HAT_NUTZUNG,evidence_source_id,214,214,100.0,2,DROP,mig_4_1 | batch2_v2_import_2026-05-20
HAT_NUTZUNG,evidence_origin,214,214,100.0,1,DROP,topology_synthesized
HAT_NUTZUNG,evidence_confidence,214,214,100.0,1,KEEP,unklar
HAT_NUTZUNG,evidence_basis,214,214,100.0,2,DROP,controlled_vocab | legacy_migration
HAT_NUTZUNG,derivation_note,214,214,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
HAT_NUTZUNG,source_resolution_status,214,214,100.0,1,DROP,needs_source_url_review
HAT_NUTZUNG,source_status,214,214,100.0,1,DROP,missing
HAT_NUTZUNG,source_status_reason,214,214,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_NUTZUNG,source_status_migration,214,214,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_NUTZUNG,evidence_excerpt,214,10,4.7,1,DROP,BELEGT
HAT_PROZESSPHASE,review_status,812,812,100.0,1,DROP,needs_source_url_review
HAT_PROZESSPHASE,evidence_source_id,812,812,100.0,7,DROP,archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) | mig_4_1 | k_green_house_knoopkazerne_tiel_to_pavilion | k_superlocal_ursulastraat_to_expogebouw
HAT_PROZESSPHASE,evidence_origin,812,812,100.0,1,DROP,topology_synthesized
HAT_PROZESSPHASE,evidence_confidence,812,812,100.0,1,KEEP,unklar
HAT_PROZESSPHASE,evidence_basis,812,812,100.0,3,DROP,legacy_migration | controlled_vocab | demoted_from_kette
HAT_PROZESSPHASE,derivation_note,812,812,100.0,3,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=demoted_from_kette)
HAT_PROZESSPHASE,source_resolution_status,812,812,100.0,1,DROP,needs_source_url_review
HAT_PROZESSPHASE,source_status,812,812,100.0,1,DROP,missing
HAT_PROZESSPHASE,source_status_reason,812,812,100.0,1,DROP,no_exact_url_binding_needs_review
HAT_PROZESSPHASE,source_status_migration,812,812,100.0,1,DROP,mig_source_status_normalization_2026_05_28
HAT_PROZESSPHASE,id,812,693,85.3,693,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_PROZESSPHASE__phase_rueckbau | r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_PROZESSPHASE__phase_wiederei… | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_PROZESSPHASE__phase_rueckbau | r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_PROZESSPHASE__phase_wiedereinb…
HAT_PRUEFUNG,id,408,408,100.0,408,KEEP,r_p_bedzed_london_hackbridge__HAT_PRUEFUNG__pn_sichtpruefung__research_inferred | r_p_bedzed_london_hackbridge__HAT_PRUEFUNG__pn_rostgrad__research_inferred | r_p_bedzed_london_hackbridge__HAT_PRUEFUNG__pn_restquerschnitt__research_inferr… | r_p_bedzed_london_hackbridge__HAT_PRUEFUNG__pn_ultraschall_dickenmessung__resea…
