label,property,nodes,coverage_pct,types,verdict,reason,sample
Projekt,source_urls,86,38.37,list[str]:33,drop,bookkeeping/provenance already on edges or re-derivable,"[""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://baustatik-wiki.fiw.hs-"
Projekt,strict_candidate_url_array_cleanup,86,45.35,str:39,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Projekt,strict_invalid_url_cleanup,86,38.37,str:33,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_invalid_url_cleanup_2026_05_23
Projekt,strict_source_url_cleanup,86,100.0,str:86,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Projekt,year_completed,86,48.84,int:42,keep_semantic,domain-essential value for this label,2007 || 2005 || 2008 || 2006
Stadt,aliases,74,1.35,list[str]:1,drop,sparse residue (<5% coverage); verify no unique value,"[""Brussels / Bruxelles""]"
Stadt,id,74,100.0,str:74,keep_core,identity handle (constraint-backed),stadt_groeditz || stadt_plauen || stadt_muenster || stadt_duesseldorf
Stadt,name,74,100.0,str:74,keep_core,human caption,Gröditz || Plauen || Münster || Düsseldorf
Stadt,source_scope,74,100.0,str:74,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed || case_markdown
Aufbereitungsverfahren,id,62,100.0,str:62,keep_core,identity handle (constraint-backed),av_oberflaechenbehandlung || av_zerlegung_vereinzelung || av_materialsortierung_
Aufbereitungsverfahren,is_parent_category,62,6.45,bool:4,drop,machine flag/code/derived/relational-better field (semantic pass),true
Aufbereitungsverfahren,name,62,100.0,str:62,keep_core,human caption,Oberflächenbehandlung (Sammelkategorie) || Zerlegung / Vereinzelung (Sammelkateg
Aufbereitungsverfahren,review_status,62,100.0,str:62,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Aufbereitungsverfahren,scope_note,62,54.84,str:34,keep_semantic,controlled-vocabulary definition,"Parent category: cleaning, stripping, coating-removal, blasting, surface refinis"
Aufbereitungsverfahren,source_resolution_status,62,100.0,str:62,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Aufbereitungsverfahren,source_scope,62,100.0,str:62,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed || research_file
Aufbereitungsverfahren,strict_source_url_cleanup,62,100.0,str:62,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Leistungsanforderung,aliases,46,2.17,list[str]:1,drop,sparse residue (<5% coverage); verify no unique value,"[""Brandschutzanforderung""]"
Leistungsanforderung,archive_mentioned_in_corpus,46,2.17,bool:1,drop,sparse residue (<5% coverage); verify no unique value,true
Leistungsanforderung,archive_mentions,46,2.17,list[str]:1,drop,sparse residue (<5% coverage); verify no unique value,"[""CRCLR_House_Impact_Hub_Berlin.md""]"
Leistungsanforderung,id,46,100.0,str:46,keep_core,identity handle (constraint-backed),la_korrosionsschutz || la_arbeitsschutz || la_oberflaechenqualitaet || la_brandv
Leistungsanforderung,name,46,100.0,str:46,keep_core,human caption,la_korrosionsschutz || la_arbeitsschutz || la_oberflaechenqualitaet || la_brandv
Leistungsanforderung,review_status,46,100.0,str:46,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Leistungsanforderung,source_resolution_status,46,100.0,str:46,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Leistungsanforderung,source_scope,46,100.0,str:46,drop,bookkeeping/provenance already on edges or re-derivable,research_file || controlled_vocab_seed
Leistungsanforderung,strict_source_url_cleanup,46,100.0,str:46,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Programm,actor_registry_mentioned,29,20.69,bool:6,drop,bookkeeping/provenance already on edges or re-derivable,true
Programm,aliases,29,17.24,list[str]:5,keep_semantic,meaningful human-readable domain content (semantic pass),"[""Interreg NWE FCRBE""] || [""Reallabor B(e) Ware""] || [""REBRIDGE structural…"",""RE"
Programm,classified_reason,29,20.69,str:6,drop,bookkeeping/provenance already on edges or re-derivable,Actor-registry-derived stub; no case-study record. ASSOZIIERT_MIT_PROJEKT only.
Programm,co2_facts,29,13.79,list[]:4,drop,generated/provenance/cache/derived metadata,[]
Programm,cost_facts,29,13.79,list[]:4,drop,generated/provenance/cache/derived metadata,[]
Programm,end_year,29,13.79,int:4,drop,machine flag/code/derived/relational-better field (semantic pass),2023 || 2028 || 2026
Programm,eu_contribution_eur,29,3.45,float:1,drop,sparse residue (<5% coverage); verify no unique value,1695121.69
Programm,eu_funding_programme,29,6.9,str:2,drop,machine flag/code/derived/relational-better field (semantic pass),Interreg North-West Europe || Research Fund for Coal and Steel (RFCS)
Programm,evidence_basis,29,3.45,str:1,drop,generated/provenance/cache/derived metadata,dossier_anchored
Programm,evidence_confidence,29,3.45,str:1,drop,generated/provenance/cache/derived metadata,belegt
Programm,evidence_origin,29,3.45,str:1,drop,generated/provenance/cache/derived metadata,source_curated
Programm,funding_amount_eur,29,3.45,int:1,drop,sparse residue (<5% coverage); verify no unique value,12500000
Programm,funding_programme,29,3.45,str:1,drop,sparse residue (<5% coverage); verify no unique value,SNSF PRIMA
Programm,funding_source,29,3.45,str:1,drop,sparse residue (<5% coverage); verify no unique value,EU Horizon 2020
Programm,grant_agreement_reference,29,3.45,str:1,drop,sparse residue (<5% coverage); verify no unique value,101157419
Programm,host_institution,29,34.48,str:10,drop,machine flag/code/derived/relational-better field (semantic pass),TU Berlin / Natural Building Lab || HTWG Konstanz || ZHAW Institut Konstruktives
Programm,id,29,100.0,str:29,keep_core,identity handle (constraint-backed),prog_horizon_2020 || prog_urban_innovative_actions || p_eth_circular_constructio
Programm,import_status,29,20.69,str:6,drop,bookkeeping/provenance already on edges or re-derivable,registry_stub_only
Programm,invalid_candidate_source_urls,29,6.9,list[str]:2,drop,bookkeeping/provenance already on edges or re-derivable,"[""https://ww""] || [""https://www""]"
Programm,lead_organisation,29,10.34,str:3,drop,machine flag/code/derived/relational-better field (semantic pass),Rotor || University of Stuttgart / Institute of Lightweight Structures and Conce
Programm,name,29,100.0,str:29,keep_core,human caption,"Horizon 2020 (EU Forschungsförderung) || Urban Innovative Actions (UIA, EU) || E"
Programm,name_full,29,55.17,str:16,keep_semantic,distinct full caption,FCRBE — Facilitating the Circulation of Reclaimed Building Elements || Reallabor
Programm,needs_dossier_extraction,29,3.45,bool:1,drop,bookkeeping/provenance already on edges or re-derivable,true
Programm,needs_project_file,29,20.69,bool:6,drop,bookkeeping/provenance already on edges or re-derivable,true || false
Programm,node_role,29,34.48,str:10,drop,bookkeeping/provenance already on edges or re-derivable,full_projekt || cross_reference_stub
Programm,note,29,3.45,str:1,drop,sparse residue (<5% coverage); verify no unique value,Projektkonkreter Programm-/Pilotkontext; generischer Programmbegriff ist prog_re
Programm,original_label,29,13.79,str:4,drop,bookkeeping/provenance already on edges or re-derivable,Projekt
Programm,primary_source_url,29,20.69,str:6,drop,bookkeeping/provenance already on edges or re-derivable,https://rotordb.org/en/projects/interreg-nwe-fcrbe || https://www.zrs.berlin/en/
Programm,project_category,29,17.24,str:5,drop,machine flag/code/derived/relational-better field (semantic pass),research_or_market_program_stub || research_demonstrator_stub || demonstrator_or
Programm,quality_tier,29,34.48,str:10,drop,generated/provenance/cache/derived metadata,tier_3_stub
Programm,quality_tier_computed_by,29,13.79,str:4,drop,generated/provenance/cache/derived metadata,mig_5_1_quality_tier
Programm,quality_tier_facts,29,20.69,str:6,drop,generated/provenance/cache/derived metadata,"{""computed_by"":""mig_5_1_quality_tier"",""has_land"":false,""n_bg_quantified"":0,""n_cu"
Programm,quality_tier_has_components,29,13.79,bool:4,drop,generated/provenance/cache/derived metadata,false
Programm,quality_tier_has_evidence,29,13.79,bool:4,drop,generated/provenance/cache/derived metadata,false
Programm,quality_tier_has_land,29,13.79,bool:4,drop,generated/provenance/cache/derived metadata,true
Programm,quality_tier_has_metric,29,13.79,bool:4,drop,generated/provenance/cache/derived metadata,false
Programm,quality_tier_has_year,29,13.79,bool:4,drop,generated/provenance/cache/derived metadata,false
Programm,quality_tier_n_bg,29,13.79,int:4,drop,generated/provenance/cache/derived metadata,0
Programm,quality_tier_n_bg_quantified,29,13.79,int:4,drop,generated/provenance/cache/derived metadata,0
Programm,quality_tier_n_curated_evidence,29,13.79,int:4,drop,generated/provenance/cache/derived metadata,0
Programm,reuse_share_facts,29,13.79,list[]:4,drop,generated/provenance/cache/derived metadata,[]
Programm,review_status,29,100.0,str:29,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Programm,scope_note,29,10.34,str:3,keep_semantic,controlled-vocabulary definition,EU framework programme for research and innovation. Funded ReCreate (€12.5m) amo
Programm,short_description,29,44.83,str:13,keep_semantic,meaningful human-readable domain content (semantic pass),The project aimed to increase by 50% the amount of reclaimed building elements c
Programm,source_count,29,20.69,int:6,drop,bookkeeping/provenance already on edges or re-derivable,2 || 3 || 1
Programm,source_freshness_summary,29,20.69,str:6,drop,bookkeeping/provenance already on edges or re-derivable,"{""n_reachable"": 0, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_w"
Programm,source_quality_summary,29,20.69,str:6,drop,bookkeeping/provenance already on edges or re-derivable,"{""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 1, ""n_unchecked"""
Programm,source_resolution_status,29,100.0,str:29,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review || trusted_incident_relationship_source_urls
Programm,source_scope,29,100.0,str:29,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed || r7_b_orphan_resolution || actor_registry_association ||
Programm,source_trust_score,29,6.9,float:2,drop,bookkeeping/provenance already on edges or re-derivable,0.0
Programm,source_urls,29,20.69,list[str]:6,drop,bookkeeping/provenance already on edges or re-derivable,"[""https://rotordb.org/en/projects/interreg-nwe-fcrbe"",""https://vb.nweurope.eu/pr"
Programm,start_year,29,13.79,int:4,drop,machine flag/code/derived/relational-better field (semantic pass),2018 || 2025 || 2022
Programm,status,29,34.48,str:10,drop,machine flag/code/derived/relational-better field (semantic pass),concluded || active || published_2025
Programm,strict_candidate_url_array_cleanup,29,6.9,str:2,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Programm,strict_invalid_url_cleanup,29,20.69,str:6,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_invalid_url_cleanup_2026_05_23
Programm,strict_source_url_cleanup,29,100.0,str:29,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Programm,type,29,44.83,str:13,keep_semantic,domain-essential value for this label,Interreg || Reallabor || teaching+research || research
Huerde,id,28,100.0,str:28,keep_core,identity handle (constraint-backed),h_akzeptanzproblem || h_anschlussproblem || h_aufbereitungsaufwand || h_ausschre
Huerde,name,28,100.0,str:28,keep_core,human caption,Akzeptanzproblem || Anschlussproblem || Aufbereitungsaufwand || Ausschreibungspr
Huerde,review_status,28,100.0,str:28,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Huerde,source_resolution_status,28,100.0,str:28,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Huerde,source_scope,28,100.0,str:28,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Material,aliases,26,3.85,list[str]:1,drop,sparse residue (<5% coverage); verify no unique value,"[""Textil / textile Fasern"",""Textil / Filz / textile Fasern""]"
Material,archive_mentioned_in_corpus,26,3.85,bool:1,drop,sparse residue (<5% coverage); verify no unique value,true
Material,archive_mentions,26,3.85,list[str]:1,drop,sparse residue (<5% coverage); verify no unique value,"[""CRCLR_House_Impact_Hub_Berlin.md"",""Ferme_du_Rail_Paris.md"",""Grubenstrasse_29_W"
Material,id,26,100.0,str:26,keep_core,identity handle (constraint-backed),mat_spannbeton || mat_drahtglas || mat_aluminium || mat_beton
Material,name,26,100.0,str:26,keep_core,human caption,mat_spannbeton || mat_drahtglas || Aluminium || Beton
Material,name_full,26,19.23,str:5,drop,redundant with name (protect budget),Mehrere Materialien — Multi-material BGs with no single dominant Material || Mes
Material,note,26,3.85,str:1,drop,sparse residue (<5% coverage); verify no unique value,Needed for textile-based reused/waste materials such as denim and carpet tile te
Material,review_status,26,100.0,str:26,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review || proposed
Material,scope_note,26,3.85,str:1,drop,sparse scope_note,Fine-grained Material counterpart to mg_mehrere. Used as primary_material_id def
Material,source_resolution_status,26,100.0,str:26,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Material,source_scope,26,100.0,str:26,drop,bookkeeping/provenance already on edges or re-derivable,research_file || controlled_vocab_seed
Material,strict_source_url_cleanup,26,38.46,str:10,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Akteurrolle,aliases,24,37.5,list[str]:9,keep_semantic,meaningful human-readable domain content (semantic pass),"[""Architektur""] || [""Pruefung_Qualitaetssicherung""] || [""Bauausfuehrung""] || [""R"
Akteurrolle,id,24,100.0,str:24,keep_core,identity handle (constraint-backed),ar_materialbroker || ar_aufbereitung_refurbishment || ar_bauherr_auftraggeber ||
Akteurrolle,name,24,100.0,str:24,keep_core,human caption,Materialbroker / Reuse-Marketplace-Betreiber || Aufbereitung_Refurbishment || Ba
Akteurrolle,scope_note,24,4.17,str:1,drop,sparse scope_note,"Operates a reuse-material marketplace, hub, or brokerage service. Examples: Roto"
Akteurrolle,source_scope,24,100.0,str:24,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Bauteiltyp,brand_layer,23,65.22,str:15,keep_semantic,domain-essential value for this label,space_plan || skin || structure || services
Bauteiltyp,id,23,100.0,str:23,keep_core,identity handle (constraint-backed),bt_hohlkoerperdecke || bt_fassadenelement_beton || bt_glasscheibe || bt_verglasu
Bauteiltyp,name,23,100.0,str:23,keep_core,human caption,bt_hohlkoerperdecke || bt_fassadenelement_beton || bt_glasscheibe || bt_verglasu
Bauteiltyp,name_full,23,4.35,str:1,drop,redundant with name (protect budget),Mehrere Bauteiltypen — Multi-type BGs with no single dominant Bauteiltyp
Bauteiltyp,review_status,23,100.0,str:23,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Bauteiltyp,scope_note,23,4.35,str:1,drop,sparse scope_note,"Placeholder for Bauteilgruppen that span multiple component types (e.g., wall+ce"
Bauteiltyp,source_resolution_status,23,100.0,str:23,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Bauteiltyp,source_scope,23,100.0,str:23,drop,bookkeeping/provenance already on edges or re-derivable,research_file || controlled_vocab_seed
Bauteiltyp,strict_source_url_cleanup,23,34.78,str:8,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Materialdepot,era_unknown,22,100.0,bool:22,drop,machine flag/code/derived/relational-better field (semantic pass),true
Materialdepot,flaeche_m2,22,4.55,int:1,drop,sparse residue (<5% coverage); verify no unique value,610
Materialdepot,id,22,100.0,str:22,keep_core,identity handle (constraint-backed),bw_cleveland_steel_and_tubes_stock || bw_wbs70_donor_groeditz || bw_p2_massenwoh
Materialdepot,invalid_candidate_source_urls,22,45.45,list[str]:10,drop,bookkeeping/provenance already on edges or re-derivable,"[""""] || [""https://www""] || [""https://hts""] || [""https://arc""]"
Materialdepot,is_material_depot,22,100.0,bool:22,drop,machine flag/code/derived/relational-better field (semantic pass),true
Materialdepot,land,22,4.55,str:1,migrate_edge_then_drop,edge gaps exist; create missing edges first,Schweiz
Materialdepot,name,22,100.0,str:22,keep_core,human caption,Cleveland S&T stock || WBS70 donor building… || Unbekanntes P2-Massenwoh… || Unb
Materialdepot,name_full,22,100.0,str:22,keep_semantic,distinct full caption,Cleveland Steel and Tubes reclaimed stock || WBS70 donor building for Gröditz ||
Materialdepot,nutzung_text,22,27.27,str:6,keep_semantic,domain-essential value for this label,"Coworking, Werkstaetten, Events, Wohnen || Aggregierte Donor-Sites im Grosvenor-"
Materialdepot,review_status,22,100.0,str:22,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Materialdepot,source_resolution_status,22,100.0,str:22,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Materialdepot,source_scope,22,100.0,str:22,drop,bookkeeping/provenance already on edges or re-derivable,archive_scan
Materialdepot,strict_candidate_url_array_cleanup,22,45.45,str:10,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Materialdepot,strict_source_url_cleanup,22,100.0,str:22,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
ReuseRule,country_iso,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,GB || BE || DE || NL
ReuseRule,country_name,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,Vereinigtes Königreich || Belgien || Deutschland || Niederlande
ReuseRule,evidence_basis,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,research_file_row
ReuseRule,evidence_confidence,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,teilweise_belegt
ReuseRule,evidence_origin,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,inferred
ReuseRule,evidence_source_id,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,q_circular_construction_reuse_graph_gaps_md
ReuseRule,id,20,100.0,str:20,keep_core,"identity (meta label, separate decision)",rr_gb_stahl || rr_be_stahl || rr_de_stahl || rr_nl_stahl
ReuseRule,key_norms,20,100.0,list[str]:20,meta_separate,audit/meta label; handled in the meta-node decision,"[""PD CEN/TS 1090-201"",""EN 1090-2"",""Eurocode 3"",""SCI protocol"",""UKCA/CE interface"
ReuseRule,legal_conditions,20,100.0,list[str]:20,meta_separate,audit/meta label; handled in the meta-node decision,"[""Building Regulations Part A"",""CDM 2015"",""waste duty-of-care"",""CE/UKCA status f"
ReuseRule,material,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,Stahl || Beton || Beton / hollow-core slabs || Holz
ReuseRule,material_id,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,mat_stahl || mat_beton || mat_holz || mat_naturstein
ReuseRule,name,20,100.0,str:20,keep_core,"identity (meta label, separate decision)",Vereinigtes Königreich × Stahl reuse rule || Belgien × Stahl reuse rule || Deuts
ReuseRule,pollutant_risks,20,100.0,list[str]:20,meta_separate,audit/meta label; handled in the meta-node decision,"[""Lead/chromate paint"",""PAH coatings"",""Asbestos fireproofing"",""PCB sealants"",""Ca"
ReuseRule,primary_source_url,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609
ReuseRule,priority,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,P1_Critical || P2_High
ReuseRule,processing_methods,20,100.0,list[str]:20,meta_separate,audit/meta label; handled in the meta-node decision,"[""Dismantle by unbolting"",""Cut out damaged ends"",""Shotblast"",""Decoat"",""Redrill"","
ReuseRule,project_cluster,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,Steel-dominant structural reuse || High-count Belgian steel reuse || High-count 
ReuseRule,rank,20,100.0,int:20,meta_separate,audit/meta label; handled in the meta-node decision,1 || 2 || 3 || 4
ReuseRule,required_tests,20,100.0,list[str]:20,meta_separate,audit/meta label; handled in the meta-node decision,"[""Provenance"",""visual inspection"",""section geometry"",""tensile/yield/elongation"","
ReuseRule,source_count,20,100.0,int:20,meta_separate,audit/meta label; handled in the meta-node decision,1
ReuseRule,source_resolution_status,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,trusted_incident_relationship_source_urls
ReuseRule,source_scope,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,research_file_row
ReuseRule,source_url,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d76609
ReuseRule,source_urls,20,100.0,list[str]:20,meta_separate,audit/meta label; handled in the meta-node decision,"[""https://standards.iteh.ai/catalog/standards/cen/31a1835a-d97d-4bf7-8319-62d766"
ReuseRule,strict_invalid_url_cleanup,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,mig_strict_invalid_url_cleanup_2026_05_23
ReuseRule,strict_source_url_cleanup,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,mig_strict_source_url_binding_cleanup_2026_05_23
ReuseRule,suggested_graph_action,20,100.0,str:20,meta_separate,audit/meta label; handled in the meta-node decision,"Create `ReusableStructuralSteelMember` template with edges to CEN_TS_1090_201, S"
Software,funktion,18,5.56,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Abgleich von stock list und design list für wiederverwendete Stahlträger
Software,id,18,100.0,str:18,keep_core,identity handle (constraint-backed),tool_oogstkaart_harvest_map || software_qflow || tool_qflow || software_concular
Software,invalid_candidate_source_urls,18,22.22,list[str]:4,drop,bookkeeping/provenance already on edges or re-derivable,"[""https://d""] || [""https://www""]"
Software,kind,18,100.0,str:18,keep_semantic,domain-essential value for this label,tool || software
Software,name,18,100.0,str:18,keep_core,human caption,Oogstkaart / Harvest Map logic || Qflow || Qflow delivery and waste ticket track
Software,name_full,18,27.78,str:5,drop,redundant with name (protect budget),LLMNT Material Passport Platform (Circl digital twin) || EcoTool — ökologische B
Software,note,18,16.67,str:3,drop,machine flag/code/derived/relational-better field (semantic pass),Materialsuche und Harvesting-Logik; konkrete Elementliste nicht vollständig öffe
Software,review_status,18,100.0,str:18,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Software,software_basis,18,5.56,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Python
Software,source_resolution_status,18,100.0,str:18,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Software,source_scope,18,100.0,str:18,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed || case_markdown
Software,strict_candidate_url_array_cleanup,18,22.22,str:4,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_candidate_url_array_cleanup_2026_05_23
Software,strict_source_url_cleanup,18,100.0,str:18,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
Land,aliases,16,12.5,list[str]:2,keep_semantic,meaningful human-readable domain content (semantic pass),"[""Vereinigtes Koenigreich"",""United Kingdom""] || [""Daenemark""]"
Land,asbest_neshap_year,16,6.25,int:1,keep_semantic,meaningful human-readable domain content (semantic pass),1973
Land,asbest_note,16,6.25,str:1,keep_semantic,meaningful human-readable domain content (semantic pass),No federal ban; NESHAP demolition/renovation inspection rules apply from 1973
Land,asbest_verbot_jahr,16,68.75,int:11,keep_semantic,domain-essential value for this label,1993 || 2000 || 1998 || 1994
Land,country_iso,16,43.75,str:7,drop,machine flag/code/derived/relational-better field (semantic pass),DE || GB || BE || NL
Land,country_iso2,16,100.0,str:16,keep_semantic,domain-essential value for this label,DE || US || GB || BE
Land,id,16,100.0,str:16,keep_core,identity handle (constraint-backed),land_deutschland || land_usa || land_vereinigtes_koenigreich || land_belgien
Land,kmf_grenzwert_jahr,16,6.25,int:1,keep_semantic,domain-essential value for this label,1996
Land,name,16,100.0,str:16,keep_core,human caption,Deutschland || USA || Vereinigtes Königreich || Belgien
Land,pcb_verbot_jahr,16,75.0,int:12,keep_semantic,domain-essential value for this label,1989 || 1979 || 1986 || 1985
Land,source_scope,16,100.0,str:16,drop,bookkeeping/provenance already on edges or re-derivable,actor_registry || case_markdown || controlled_vocab_seed
RechtlicheBedingung,evidence_basis,16,100.0,str:16,drop,generated/provenance/cache/derived metadata,controlled_vocab || registry_stub
RechtlicheBedingung,evidence_confidence,16,100.0,str:16,drop,generated/provenance/cache/derived metadata,belegt || unklar
RechtlicheBedingung,evidence_origin,16,100.0,str:16,drop,generated/provenance/cache/derived metadata,source_curated || topology_synthesized
RechtlicheBedingung,id,16,100.0,str:16,keep_core,identity handle (constraint-backed),rb_grade_ii_listing || rb_bauordnungsrecht || rb_eu_taxonomie || rb_gewaehrleist
RechtlicheBedingung,is_universal,16,62.5,bool:10,keep_semantic,domain-essential value for this label,false || true
RechtlicheBedingung,name,16,100.0,str:16,keep_core,human caption,Grade_II_Listing || Bauordnungsrecht || EU_Taxonomie || Gewaehrleistung
RechtlicheBedingung,review_status,16,100.0,str:16,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
RechtlicheBedingung,scope_note,16,62.5,str:10,keep_semantic,controlled-vocabulary definition,Building approval law applies in every corpus country; specific instruments diff
RechtlicheBedingung,source_resolution_status,16,100.0,str:16,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
RechtlicheBedingung,source_scope,16,100.0,str:16,drop,bookkeeping/provenance already on edges or re-derivable,r2_c_legal_restore || scope_audit_2026_05_31 || r2_c_legal_restore_stub
RechtlicheBedingung,strict_source_url_cleanup,16,100.0,str:16,drop,bookkeeping/provenance already on edges or re-derivable,mig_strict_source_url_binding_cleanup_2026_05_23
RechtlicheBedingung,stub_note,16,37.5,str:6,drop,machine flag/code/derived/relational-better field (semantic pass),Referenced in q_bauteilreuse_legal_regime_matrix_md.legal_conditions but not in 
Ressourcenquelle,beschreibung,16,43.75,str:7,keep_semantic,domain-essential value for this label,Pool geliehener oder temporär bereitgestellter Bauteile; Eigentum bleibt bei Lei
Ressourcenquelle,datenqualitaet,16,43.75,str:7,drop,machine flag/code/derived/relational-better field (semantic pass),Belegt
Ressourcenquelle,id,16,100.0,str:16,keep_core,identity handle (constraint-backed),rq_baustelle || rq_bauteilboerse || rq_donor_infrastruktur || rq_donorgebaeude
Ressourcenquelle,name,16,100.0,str:16,keep_core,human caption,Baustelle || Bauteilboerse || Donor_Infrastruktur || Donorgebaeude
Ressourcenquelle,source_scope,16,100.0,str:16,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Bauproduktstatus,id,15,100.0,str:15,keep_core,identity handle (constraint-backed),bps_ce_hen || bps_ce_eta || bps_ue_zeichen || bps_abz_abg
Bauproduktstatus,name,15,100.0,str:15,keep_core,human caption,CE (hEN) || CE (ETA) || Ü-Zeichen (DE) || abZ / aBG (DE)
Bauproduktstatus,name_full,15,100.0,str:15,keep_semantic,distinct full caption,CE-Marking unter harmonisierter EN-Norm (hEN) || CE-Marking via Europäische Tech
Bauproduktstatus,scope_note,15,100.0,str:15,keep_semantic,controlled-vocabulary definition,EU CPR; covers CE-marked construction products under harmonised European standar
Bauproduktstatus,source_scope,15,100.0,str:15,drop,bookkeeping/provenance already on edges or re-derivable,controlled_vocab_seed
Verbindungstechnik,id,15,100.0,str:15,keep_core,identity handle (constraint-backed),vt_bolzenverbindung || vt_demontierbarer_schwerlastanker || vt_stahlverbinder_ho
Verbindungstechnik,invalid_candidate_source_urls,15,6.67,list[str]:1,drop,bookkeeping/provenance already on edges or re-derivable,"[""""]"
Verbindungstechnik,name,15,100.0,str:15,keep_core,human caption,Bolzenverbindung || Demontierbarer Schwerlastanker || Stahlverbinder für Holz (R
Verbindungstechnik,note,15,6.67,str:1,drop,machine flag/code/derived/relational-better field (semantic pass),Brick layer / masonry layer used as height compensation
Verbindungstechnik,review_status,15,100.0,str:15,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
Verbindungstechnik,scope_note,15,26.67,str:4,keep_semantic,controlled-vocabulary definition,Reversible structural bolt connection. K.118 external steel staircase + Zinneke 
Verbindungstechnik,source_resolution_status,15,100.0,str:15,drop,bookkeeping/provenance already on edges or re-derivable,needs_source_url_review
